index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,market,lot_size_65_days
973808,набор ярких носков 3 пары мачо,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20ярких%20носков%203%20пары%20мачо&xsearch=true&xsearch=true&sort=popular,20.0,539.4,379.0,572.0,45.0,1.0,227.0,17.0,15.0,15.0,44.0,65.0,56.75,wb,111.0
974088,расширитель хвата,https://www.wildberries.ru/catalog/0/search.aspx?search=расширитель%20хвата&xsearch=true&xsearch=true&sort=popular,15.0,1035.0,540.0,1499.0,14.0,0.0,49.0,11.0,11.0,11.0,0.0,75.0,24.33333333333333,wb,91.0
974156,постельное белье гарри поттер,https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20белье%20гарри%20поттер&xsearch=true&xsearch=true&sort=popular,5.0,1934.6,1694.0,2387.0,318.0,107.0,751.0,5.0,5.0,5.0,68.0,79.0,74.4,wb,266.0
974166,как собрать автомобиль,https://www.wildberries.ru/catalog/0/search.aspx?search=как%20собрать%20автомобиль&xsearch=true&xsearch=true&sort=popular,8.0,1022.75,420.0,1438.0,18.0,2.0,76.0,6.0,3.0,3.0,20.0,82.0,50.75,wb,96.0
974430,exhaust рамки,https://www.wildberries.ru/catalog/0/search.aspx?search=exhaust%20рамки&xsearch=true&xsearch=true&sort=popular,24.0,502.5,490.0,550.0,22.0,2.0,178.0,24.0,24.0,4.0,37.0,47.0,39.083333333333336,wb,100.0
974495,плед шиншилла,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20шиншилла&xsearch=true&xsearch=true&sort=popular,79.0,2055.658227848101,1259.0,4194.0,5.0,0.0,41.0,42.0,32.0,32.0,0.0,87.0,55.78481012658228,wb,123.0
974555,складные треккинговые палки сверхлегкие,https://www.wildberries.ru/catalog/0/search.aspx?search=складные%20треккинговые%20палки%20сверхлегкие&xsearch=true&xsearch=true&sort=popular,22.0,1810.6818181818185,962.0,3250.0,47.0,0.0,137.0,22.0,22.0,22.0,0.0,91.0,44.45454545454545,ali,135.0
974596,большая коробка под шары,https://www.wildberries.ru/catalog/0/search.aspx?search=большая%20коробка%20под%20шары&xsearch=true&xsearch=true&sort=popular,65.0,1377.8923076923074,416.0,3500.0,10.0,0.0,83.0,44.0,20.0,12.0,0.0,89.0,41.70769230769231,wb,109.0
974798,рулонная штора день ночь 70,https://www.wildberries.ru/catalog/0/search.aspx?search=рулонная%20штора%20день%20ночь%2070&xsearch=true&xsearch=true&sort=popular,51.0,1289.843137254902,790.0,2310.0,5.0,0.0,51.0,5.0,3.0,1.0,5.0,72.0,51.92156862745098,wb,100.0
974805,книга шитье на швейной машине,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20шитье%20на%20швейной%20машине&xsearch=true&xsearch=true&sort=popular,2.0,839.5,605.0,1074.0,23.0,0.0,46.0,1.0,1.0,1.0,35.0,36.0,35.5,wb,84.0
974837,клей для наращивания ресниц барбара,https://www.wildberries.ru/catalog/0/search.aspx?search=клей%20для%20наращивания%20ресниц%20барбара&xsearch=true&xsearch=true&sort=popular,51.0,879.9803921568628,507.0,1414.0,35.0,0.0,227.0,48.0,48.0,45.0,0.0,51.0,11.803921568627453,wb,123.0
974957,жвачки съедобные,https://www.wildberries.ru/catalog/0/search.aspx?search=жвачки%20съедобные&xsearch=true&xsearch=true&sort=popular,8.0,991.75,442.0,1829.0,22.0,0.0,87.0,4.0,2.0,2.0,0.0,56.0,33.0,wb,97.0
974980,tune 215tws,https://www.wildberries.ru/catalog/0/search.aspx?search=tune%20215tws&xsearch=true&xsearch=true&sort=popular,5.0,3678.8,2888.0,4376.0,384.0,1.0,881.0,3.0,3.0,3.0,0.0,45.0,21.8,wb,351.0
975037,аквамарис детский,https://www.wildberries.ru/catalog/0/search.aspx?search=аквамарис%20детский&xsearch=true&xsearch=true&sort=popular,8.0,499.75,413.0,599.0,20.0,2.0,70.0,3.0,3.0,3.0,5.0,30.0,20.125,wb,77.0
975127,aravia cc,https://www.wildberries.ru/catalog/0/search.aspx?search=aravia%20cc&xsearch=true&xsearch=true&sort=popular,4.0,730.5,499.0,998.0,325.0,89.0,594.0,4.0,4.0,4.0,30.0,35.0,31.25,wb,193.0
975307,1000.1,https://www.wildberries.ru/catalog/0/search.aspx?search=1000.1&xsearch=true&xsearch=true&sort=popular,1.0,350.0,350.0,350.0,64.0,64.0,64.0,1.0,1.0,1.0,30.0,30.0,30.0,wb,71.0
975329,тренажер для прыжков со звуком,https://www.wildberries.ru/catalog/0/search.aspx?search=тренажер%20для%20прыжков%20со%20звуком&xsearch=true&xsearch=true&sort=popular,56.0,1429.517857142857,717.0,3575.0,37.0,0.0,423.0,55.0,55.0,55.0,0.0,72.0,35.017857142857146,wb,181.0
975373,matt paste,https://www.wildberries.ru/catalog/0/search.aspx?search=matt%20paste&xsearch=true&xsearch=true&sort=popular,17.0,1914.764705882353,663.0,2640.0,12.0,0.0,113.0,2.0,2.0,2.0,0.0,62.0,15.058823529411766,wb,134.0
975391,рыбалка жирафики,https://www.wildberries.ru/catalog/0/search.aspx?search=рыбалка%20жирафики&xsearch=true&xsearch=true&sort=popular,5.0,919.4,531.0,1174.0,74.0,0.0,191.0,3.0,3.0,3.0,10.0,40.0,25.2,wb,116.0
975402,mild cleansing foam,https://www.wildberries.ru/catalog/0/search.aspx?search=mild%20cleansing%20foam&xsearch=true&xsearch=true&sort=popular,15.0,515.0,350.0,769.0,11.0,0.0,108.0,2.0,1.0,1.0,0.0,88.0,30.73333333333333,wb,86.0
975484,термопакет для клея,https://www.wildberries.ru/catalog/0/search.aspx?search=термопакет%20для%20клея&xsearch=true&xsearch=true&sort=popular,30.0,723.3666666666667,405.0,1587.0,35.0,0.0,156.0,28.0,25.0,24.0,0.0,65.0,26.16666666666667,wb,103.0
975508,von u,https://www.wildberries.ru/catalog/0/search.aspx?search=von%20u&xsearch=true&xsearch=true&sort=popular,24.0,812.4166666666665,442.0,1927.0,61.0,0.0,250.0,21.0,19.0,17.0,26.0,71.0,60.625,wb,125.0
975569,шампунь purify,https://www.wildberries.ru/catalog/0/search.aspx?search=шампунь%20purify&xsearch=true&xsearch=true&sort=popular,24.0,1951.708333333333,628.0,3852.0,19.0,0.0,82.0,23.0,14.0,14.0,0.0,42.0,16.458333333333332,wb,128.0
975579,сортер накорми меня,https://www.wildberries.ru/catalog/0/search.aspx?search=сортер%20накорми%20меня&xsearch=true&xsearch=true&sort=popular,3.0,844.6666666666665,661.0,1075.0,16.0,0.0,48.0,1.0,1.0,1.0,30.0,66.0,43.0,wb,84.0
