index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,market,lot_size_65_days
68254,подсветка ног,https://www.wildberries.ru/catalog/0/search.aspx?search=подсветка%20ног&xsearch=true&xsearch=true&sort=popular,64.0,1071.40625,420.0,2000.0,24.0,0.0,268.0,59.0,59.0,57.0,0.0,75.0,33.015625,wb,137.0
68311,ежедневник луна,https://www.wildberries.ru/catalog/0/search.aspx?search=ежедневник%20луна&xsearch=true&xsearch=true&sort=popular,3.0,623.0,499.0,804.0,23.0,0.0,67.0,1.0,1.0,1.0,35.0,58.0,43.33333333333334,wb,81.0
68434,алмазная мозаика утро в деревне,https://www.wildberries.ru/catalog/0/search.aspx?search=алмазная%20мозаика%20утро%20в%20деревне&xsearch=true&xsearch=true&sort=popular,2.0,1752.5,1316.0,2189.0,77.0,2.0,152.0,1.0,1.0,1.0,0.0,29.0,14.5,wb,136.0
68448,нэнни 2,https://www.wildberries.ru/catalog/0/search.aspx?search=нэнни%202&xsearch=true&xsearch=true&sort=popular,6.0,1614.166666666667,1220.0,2339.0,749.0,195.0,1862.0,6.0,6.0,6.0,24.0,26.0,25.0,wb,485.0
68456,краб пенный,https://www.wildberries.ru/catalog/0/search.aspx?search=краб%20пенный&xsearch=true&xsearch=true&sort=popular,81.0,942.8888888888887,459.0,2875.0,806.0,0.0,7820.0,81.0,81.0,81.0,0.0,75.0,47.407407407407405,wb,1694.0
68969,плавки милавица,https://www.wildberries.ru/catalog/0/search.aspx?search=плавки%20милавица&xsearch=true&xsearch=true&sort=popular,10.0,992.3,598.0,1290.0,30.0,9.0,65.0,10.0,9.0,5.0,19.0,80.0,48.2,wb,93.0
69016,поделки финдуса,https://www.wildberries.ru/catalog/0/search.aspx?search=поделки%20финдуса&xsearch=true&xsearch=true&sort=popular,1.0,435.0,435.0,435.0,129.0,129.0,129.0,1.0,1.0,1.0,47.0,47.0,47.0,wb,87.0
69022,перчатки для гольфа спортивные,https://www.wildberries.ru/catalog/0/search.aspx?search=перчатки%20для%20гольфа%20спортивные&xsearch=true&xsearch=true&sort=popular,16.0,1723.8125,390.0,3508.0,14.0,0.0,61.0,5.0,3.0,3.0,0.0,50.0,39.25,ali,116.0
69482,горелка для кемпинга стали,https://www.wildberries.ru/catalog/0/search.aspx?search=горелка%20для%20кемпинга%20стали&xsearch=true&xsearch=true&sort=popular,16.0,899.5625,479.0,1959.0,31.0,0.0,382.0,7.0,7.0,7.0,30.0,76.0,48.375,ali,155.0
70033,алексей решетун,https://www.wildberries.ru/catalog/0/search.aspx?search=алексей%20решетун&xsearch=true&xsearch=true&sort=popular,3.0,525.0,465.0,608.0,59.0,1.0,152.0,2.0,2.0,1.0,24.0,25.0,24.33333333333333,wb,95.0
70221,шамиль ахмадуллин скорописание,https://www.wildberries.ru/catalog/0/search.aspx?search=шамиль%20ахмадуллин%20скорописание&xsearch=true&xsearch=true&sort=popular,8.0,1104.0,584.0,1599.0,834.0,112.0,2298.0,8.0,8.0,8.0,68.0,81.0,72.5,wb,558.0
70361,настольная игра катан,https://www.wildberries.ru/catalog/0/search.aspx?search=настольная%20игра%20катан&xsearch=true&xsearch=true&sort=popular,8.0,2490.75,872.0,3510.0,11.0,0.0,41.0,6.0,1.0,1.0,20.0,45.0,41.875,wb,138.0
70503,тэн для стиральной машины самсунг,https://www.wildberries.ru/catalog/0/search.aspx?search=тэн%20для%20стиральной%20машины%20самсунг&xsearch=true&xsearch=true&sort=popular,50.0,655.24,358.0,3233.0,7.0,0.0,49.0,14.0,4.0,4.0,0.0,68.0,20.48,wb,78.0
70612,кусачки маникюрные сталекс,https://www.wildberries.ru/catalog/0/search.aspx?search=кусачки%20маникюрные%20сталекс&xsearch=true&xsearch=true&sort=popular,75.0,1188.1466666666668,529.0,2275.0,22.0,0.0,181.0,34.0,21.0,17.0,0.0,73.0,29.946666666666665,wb,123.0
70770,эректильное кольцо,https://www.wildberries.ru/catalog/0/search.aspx?search=эректильное%20кольцо&xsearch=true&xsearch=true&sort=popular,2.0,1047.5,376.0,1719.0,117.0,2.0,232.0,1.0,1.0,1.0,68.0,89.0,78.5,wb,129.0
70787,масло гхи атман,https://www.wildberries.ru/catalog/0/search.aspx?search=масло%20гхи%20атман&xsearch=true&xsearch=true&sort=popular,11.0,650.1818181818181,402.0,1931.0,100.0,7.0,392.0,10.0,8.0,7.0,0.0,65.0,58.81818181818182,wb,149.0
71088,антигадин для котов,https://www.wildberries.ru/catalog/0/search.aspx?search=антигадин%20для%20котов&xsearch=true&xsearch=true&sort=popular,2.0,488.5,440.0,537.0,169.0,133.0,205.0,2.0,2.0,2.0,30.0,70.0,50.0,wb,105.0
71112,мужская мода для подростков,https://www.wildberries.ru/catalog/0/search.aspx?search=мужская%20мода%20для%20подростков&xsearch=true&xsearch=true&sort=popular,28.0,806.3571428571429,414.0,1000.0,35.0,2.0,90.0,27.0,18.0,17.0,60.0,82.0,65.46428571428571,ali,92.0
71216,кепка марио,https://www.wildberries.ru/catalog/0/search.aspx?search=кепка%20марио&xsearch=true&xsearch=true&sort=popular,15.0,795.8666666666667,350.0,1920.0,8.0,0.0,89.0,1.0,1.0,1.0,30.0,76.0,53.4,wb,91.0
71257,гель ультралифт,https://www.wildberries.ru/catalog/0/search.aspx?search=гель%20ультралифт&xsearch=true&xsearch=true&sort=popular,2.0,1000.0,992.0,1008.0,98.0,13.0,183.0,2.0,1.0,1.0,8.0,28.0,18.0,wb,117.0
