index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,market,lot_size_65_days
774027,палка для мытья окон,https://www.wildberries.ru/catalog/0/search.aspx?search=палка%20для%20мытья%20окон&xsearch=true&xsearch=true&sort=popular,6.0,975.5,390.0,1725.0,18.0,0.0,87.0,2.0,2.0,2.0,20.0,72.0,49.33333333333334,wb,97.0
774068,тушь взгляд бэмби,https://www.wildberries.ru/catalog/0/search.aspx?search=тушь%20взгляд%20бэмби&xsearch=true&xsearch=true&sort=popular,6.0,1226.3333333333333,441.0,2737.0,873.0,266.0,1552.0,4.0,4.0,4.0,30.0,45.0,37.5,wb,408.0
774266,лего комбайн,https://www.wildberries.ru/catalog/0/search.aspx?search=лего%20комбайн&xsearch=true&xsearch=true&sort=popular,6.0,1643.166666666667,584.0,2618.0,81.0,0.0,483.0,1.0,1.0,1.0,6.0,47.0,26.33333333333333,wb,201.0
774409,клей энигма,https://www.wildberries.ru/catalog/0/search.aspx?search=клей%20энигма&xsearch=true&xsearch=true&sort=popular,23.0,868.5652173913044,525.0,1500.0,37.0,0.0,195.0,18.0,18.0,18.0,25.0,70.0,42.56521739130435,wb,116.0
774870,витамин d 10000,https://www.wildberries.ru/catalog/0/search.aspx?search=витамин%20d%2010000&xsearch=true&xsearch=true&sort=popular,13.0,1387.4615384615383,550.0,2601.0,165.0,1.0,1349.0,13.0,13.0,13.0,0.0,45.0,21.846153846153847,wb,371.0
775121,лего майнкрафт пасека,https://www.wildberries.ru/catalog/0/search.aspx?search=лего%20майнкрафт%20пасека&xsearch=true&xsearch=true&sort=popular,3.0,1150.3333333333333,982.0,1300.0,215.0,0.0,634.0,1.0,1.0,1.0,0.0,49.0,28.0,wb,216.0
775244,герметик для шин,https://www.wildberries.ru/catalog/0/search.aspx?search=герметик%20для%20шин&xsearch=true&xsearch=true&sort=popular,30.0,1090.3333333333333,402.0,3499.0,15.0,0.0,112.0,28.0,28.0,28.0,0.0,50.0,19.6,wb,106.0
775359,доктор море система очищения,https://www.wildberries.ru/catalog/0/search.aspx?search=доктор%20море%20система%20очищения&xsearch=true&xsearch=true&sort=popular,3.0,814.0,568.0,944.0,102.0,12.0,155.0,3.0,3.0,3.0,35.0,38.0,36.0,wb,105.0
775445,"постельное белье 1,5 спальное бязь василиса","https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20белье%201,5%20спальное%20бязь%20василиса&xsearch=true&xsearch=true&sort=popular",88.0,1558.3977272727273,1100.0,3181.0,94.0,0.0,1115.0,85.0,85.0,85.0,20.0,78.0,62.75,wb,329.0
775491,плойка пятиволновая,https://www.wildberries.ru/catalog/0/search.aspx?search=плойка%20пятиволновая&xsearch=true&xsearch=true&sort=popular,44.0,1697.4318181818182,1046.0,2275.0,30.0,0.0,295.0,38.0,29.0,29.0,5.0,93.0,54.25,wb,164.0
775494,чистовье маска медицинская,https://www.wildberries.ru/catalog/0/search.aspx?search=чистовье%20маска%20медицинская&xsearch=true&xsearch=true&sort=popular,25.0,491.2,390.0,1149.0,75.0,0.0,447.0,16.0,16.0,11.0,0.0,81.0,40.2,wb,155.0
775512,коврик в багажник дастер,https://www.wildberries.ru/catalog/0/search.aspx?search=коврик%20в%20багажник%20дастер&xsearch=true&xsearch=true&sort=popular,43.0,1899.9534883720928,722.0,3139.0,6.0,0.0,59.0,23.0,21.0,21.0,0.0,44.0,33.093023255813954,wb,122.0
