index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
563658,точилка для кошек,https://www.wildberries.ru/catalog/0/search.aspx?search=точилка%20для%20кошек&xsearch=true&xsearch=true&sort=popular,24.0,1243.1666666666667,501.0,2544.0,11.0,0.0,99.0,21.0,9.0,1.0,0.0,69.0,38.708333333333336
563920,машинка уазик,https://www.wildberries.ru/catalog/0/search.aspx?search=машинка%20уазик&xsearch=true&xsearch=true&sort=popular,6.0,829.6666666666665,388.0,1450.0,23.0,0.0,66.0,2.0,2.0,2.0,0.0,48.0,35.833333333333336
564006,вино безалкогольное сухое,https://www.wildberries.ru/catalog/0/search.aspx?search=вино%20безалкогольное%20сухое&xsearch=true&xsearch=true&sort=popular,27.0,1004.2222222222223,503.0,1499.0,11.0,0.0,57.0,16.0,16.0,16.0,0.0,55.0,17.407407407407412
564101,мозаика с молотком,https://www.wildberries.ru/catalog/0/search.aspx?search=мозаика%20с%20молотком&xsearch=true&xsearch=true&sort=popular,11.0,630.0909090909091,381.0,838.0,15.0,4.0,48.0,10.0,7.0,7.0,0.0,65.0,40.27272727272727
564650,брось шавуху,https://www.wildberries.ru/catalog/0/search.aspx?search=брось%20шавуху&xsearch=true&xsearch=true&sort=popular,1.0,1650.0,1650.0,1650.0,256.0,256.0,256.0,1.0,1.0,1.0,45.0,45.0,45.0
564759,мостик для черепах,https://www.wildberries.ru/catalog/0/search.aspx?search=мостик%20для%20черепах&xsearch=true&xsearch=true&sort=popular,16.0,814.5,350.0,1390.0,28.0,1.0,223.0,16.0,11.0,11.0,0.0,64.0,15.1875
565068,в510-02,https://www.wildberries.ru/catalog/0/search.aspx?search=в510-02&xsearch=true&xsearch=true&sort=popular,17.0,1641.3529411764707,799.0,2415.0,66.0,0.0,307.0,6.0,6.0,5.0,0.0,45.0,20.058823529411768
565133,конфеты дары полесья,https://www.wildberries.ru/catalog/0/search.aspx?search=конфеты%20дары%20полесья&xsearch=true&xsearch=true&sort=popular,4.0,955.0,374.0,1202.0,1278.0,2.0,5091.0,4.0,4.0,4.0,15.0,51.0,24.0
565135,боксерский мяч из пу,https://www.wildberries.ru/catalog/0/search.aspx?search=боксерский%20мяч%20из%20пу&xsearch=true&xsearch=true&sort=popular,28.0,824.3214285714287,359.0,2494.0,16.0,0.0,87.0,20.0,19.0,19.0,10.0,70.0,34.035714285714285
565308,просекатель дырокол,https://www.wildberries.ru/catalog/0/search.aspx?search=просекатель%20дырокол&xsearch=true&xsearch=true&sort=popular,20.0,981.4,386.0,2303.0,36.0,0.0,200.0,10.0,6.0,4.0,0.0,76.0,40.0
565322,кепка мох,https://www.wildberries.ru/catalog/0/search.aspx?search=кепка%20мох&xsearch=true&xsearch=true&sort=popular,7.0,821.1428571428571,649.0,1376.0,26.0,0.0,109.0,7.0,7.0,7.0,0.0,51.0,26.57142857142857
565793,alimentum,https://www.wildberries.ru/catalog/0/search.aspx?search=alimentum&xsearch=true&xsearch=true&sort=popular,1.0,1499.0,1499.0,1499.0,604.0,604.0,604.0,1.0,1.0,1.0,0.0,0.0,0.0
565956,тридэ ручка,https://www.wildberries.ru/catalog/0/search.aspx?search=тридэ%20ручка&xsearch=true&xsearch=true&sort=popular,8.0,1321.125,908.0,1959.0,16.0,3.0,45.0,8.0,8.0,2.0,48.0,60.0,50.25
565996,непогода деби глиори,https://www.wildberries.ru/catalog/0/search.aspx?search=непогода%20деби%20глиори&xsearch=true&xsearch=true&sort=popular,1.0,408.0,408.0,408.0,91.0,91.0,91.0,1.0,1.0,1.0,27.0,27.0,27.0
566019,теплые джинсы для малышей,https://www.wildberries.ru/catalog/0/search.aspx?search=теплые%20джинсы%20для%20малышей&xsearch=true&xsearch=true&sort=popular,27.0,2127.1111111111113,1062.0,2577.0,13.0,0.0,75.0,18.0,18.0,18.0,44.0,63.0,50.62962962962962
566491,перец черный горошек 1000,https://www.wildberries.ru/catalog/0/search.aspx?search=перец%20черный%20горошек%201000&xsearch=true&xsearch=true&sort=popular,8.0,1059.75,572.0,2067.0,15.0,0.0,61.0,3.0,3.0,2.0,30.0,38.0,35.625
566696,шляпа женская летняя шатуш,https://www.wildberries.ru/catalog/0/search.aspx?search=шляпа%20женская%20летняя%20шатуш&xsearch=true&xsearch=true&sort=popular,85.0,1114.7176470588238,474.0,2081.0,14.0,0.0,124.0,40.0,27.0,15.0,33.0,83.0,65.89411764705882
566705,мона кастен,https://www.wildberries.ru/catalog/0/search.aspx?search=мона%20кастен&xsearch=true&xsearch=true&sort=popular,5.0,781.2,405.0,1906.0,71.0,4.0,127.0,4.0,4.0,4.0,24.0,36.0,29.2
566776,елена мотова,https://www.wildberries.ru/catalog/0/search.aspx?search=елена%20мотова&xsearch=true&xsearch=true&sort=popular,2.0,548.0,548.0,548.0,56.0,38.0,73.0,2.0,2.0,2.0,20.0,20.0,20.0
567089,кабель hdmi айфон,https://www.wildberries.ru/catalog/0/search.aspx?search=кабель%20hdmi%20айфон&xsearch=true&xsearch=true&sort=popular,17.0,1150.1764705882354,372.0,2396.0,186.0,0.0,2976.0,16.0,16.0,16.0,0.0,84.0,45.058823529411775
567193,удобрение этиссо,https://www.wildberries.ru/catalog/0/search.aspx?search=удобрение%20этиссо&xsearch=true&xsearch=true&sort=popular,5.0,1457.6,568.0,2765.0,19.0,0.0,49.0,2.0,2.0,2.0,20.0,33.0,29.2
567385,рокс медикал,https://www.wildberries.ru/catalog/0/search.aspx?search=рокс%20медикал&xsearch=true&xsearch=true&sort=popular,14.0,586.4285714285714,414.0,1220.0,257.0,1.0,1344.0,12.0,8.0,8.0,20.0,50.0,33.357142857142854
567494,вешалка для езды велосипеде,https://www.wildberries.ru/catalog/0/search.aspx?search=вешалка%20для%20езды%20велосипеде&xsearch=true&xsearch=true&sort=popular,3.0,1025.3333333333333,528.0,1499.0,28.0,11.0,51.0,3.0,3.0,1.0,17.0,51.0,39.66666666666666
567513,контроллер в в солнечная,https://www.wildberries.ru/catalog/0/search.aspx?search=контроллер%20в%20в%20солнечная&xsearch=true&xsearch=true&sort=popular,5.0,736.0,599.0,843.0,379.0,89.0,783.0,5.0,5.0,5.0,40.0,45.0,42.8
567817,терморасческа,https://www.wildberries.ru/catalog/0/search.aspx?search=терморасческа&xsearch=true&xsearch=true&sort=popular,1.0,1104.0,1104.0,1104.0,195.0,195.0,195.0,1.0,1.0,1.0,35.0,35.0,35.0
568223,сахар 5кг,https://www.wildberries.ru/catalog/0/search.aspx?search=сахар%205кг&xsearch=true&xsearch=true&sort=popular,3.0,573.6666666666666,481.0,746.0,89.0,0.0,201.0,2.0,2.0,2.0,44.0,61.0,54.0
568645,беби молочная каша,https://www.wildberries.ru/catalog/0/search.aspx?search=беби%20молочная%20каша&xsearch=true&xsearch=true&sort=popular,16.0,523.0,492.0,680.0,27.0,0.0,139.0,7.0,6.0,6.0,0.0,25.0,20.8125
568745,бельеорра,https://www.wildberries.ru/catalog/0/search.aspx?search=бельеорра&xsearch=true&xsearch=true&sort=popular,35.0,664.5428571428571,422.0,1521.0,15.0,0.0,58.0,22.0,14.0,4.0,15.0,73.0,58.25714285714286
568775,маленькая жизнь ханья,https://www.wildberries.ru/catalog/0/search.aspx?search=маленькая%20жизнь%20ханья&xsearch=true&xsearch=true&sort=popular,1.0,795.0,795.0,795.0,172.0,172.0,172.0,1.0,1.0,1.0,20.0,20.0,20.0
568783,сумка мужская через плечо адидас,https://www.wildberries.ru/catalog/0/search.aspx?search=сумка%20мужская%20через%20плечо%20адидас&xsearch=true&xsearch=true&sort=popular,5.0,1072.0,450.0,1766.0,27.0,0.0,97.0,1.0,1.0,1.0,48.0,77.0,65.2
569075,tl,https://www.wildberries.ru/catalog/0/search.aspx?search=tl&xsearch=true&xsearch=true&sort=popular,1.0,2589.0,2589.0,2589.0,138.0,138.0,138.0,1.0,1.0,1.0,0.0,0.0,0.0
569350,спрей для орального,https://www.wildberries.ru/catalog/0/search.aspx?search=спрей%20для%20орального&xsearch=true&xsearch=true&sort=popular,2.0,1829.0,1829.0,1829.0,204.0,93.0,314.0,2.0,2.0,2.0,33.0,33.0,33.0
569584,тапки альпака,https://www.wildberries.ru/catalog/0/search.aspx?search=тапки%20альпака&xsearch=true&xsearch=true&sort=popular,5.0,2039.0,1330.0,2240.0,29.0,0.0,44.0,4.0,4.0,4.0,24.0,35.0,29.8
569807,чехол для чемодана прозрачный,https://www.wildberries.ru/catalog/0/search.aspx?search=чехол%20для%20чемодана%20прозрачный&xsearch=true&xsearch=true&sort=popular,5.0,800.8,761.0,960.0,24.0,1.0,103.0,1.0,1.0,1.0,20.0,32.0,29.6
569810,бандаж для кошки,https://www.wildberries.ru/catalog/0/search.aspx?search=бандаж%20для%20кошки&xsearch=true&xsearch=true&sort=popular,9.0,1065.6666666666667,411.0,2394.0,16.0,0.0,101.0,6.0,1.0,1.0,15.0,68.0,46.0
570008,тюль с эффектом дождик,https://www.wildberries.ru/catalog/0/search.aspx?search=тюль%20с%20эффектом%20дождик&xsearch=true&xsearch=true&sort=popular,20.0,1395.95,493.0,2210.0,12.0,0.0,58.0,10.0,10.0,1.0,31.0,78.0,46.1
570468,ползунки для денег,https://www.wildberries.ru/catalog/0/search.aspx?search=ползунки%20для%20денег&xsearch=true&xsearch=true&sort=popular,23.0,800.1304347826087,390.0,2299.0,6.0,0.0,40.0,21.0,15.0,15.0,0.0,73.0,21.043478260869566
570611,халат домашний лис трикотаж,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20домашний%20лис%20трикотаж&xsearch=true&xsearch=true&sort=popular,40.0,938.875,648.0,1257.0,51.0,0.0,566.0,16.0,13.0,12.0,19.0,62.0,44.2
570682,финдус потерялся,https://www.wildberries.ru/catalog/0/search.aspx?search=финдус%20потерялся&xsearch=true&xsearch=true&sort=popular,1.0,385.0,385.0,385.0,272.0,272.0,272.0,1.0,1.0,1.0,47.0,47.0,47.0
570720,дом соли и печали,https://www.wildberries.ru/catalog/0/search.aspx?search=дом%20соли%20и%20печали&xsearch=true&xsearch=true&sort=popular,1.0,490.0,490.0,490.0,94.0,94.0,94.0,1.0,1.0,1.0,35.0,35.0,35.0
570999,полоски к глюкометру,https://www.wildberries.ru/catalog/0/search.aspx?search=полоски%20к%20глюкометру&xsearch=true&xsearch=true&sort=popular,4.0,1658.5,703.0,2723.0,38.0,21.0,66.0,4.0,4.0,4.0,5.0,20.0,12.75
