index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
488184,поильник авент,https://www.wildberries.ru/catalog/0/search.aspx?search=поильник%20авент&xsearch=true&xsearch=true&sort=popular,11.0,705.4545454545455,422.0,990.0,612.0,4.0,2011.0,10.0,10.0,10.0,0.0,35.0,20.90909090909091
488588,чайник узкий носик кофеварка,https://www.wildberries.ru/catalog/0/search.aspx?search=чайник%20узкий%20носик%20кофеварка&xsearch=true&xsearch=true&sort=popular,18.0,861.7777777777777,457.0,2997.0,6.0,0.0,47.0,8.0,1.0,1.0,32.0,70.0,54.555555555555564
488651,подушки волшебная ночь,https://www.wildberries.ru/catalog/0/search.aspx?search=подушки%20волшебная%20ночь&xsearch=true&xsearch=true&sort=popular,8.0,1031.0,899.0,1185.0,583.0,50.0,1874.0,8.0,8.0,8.0,78.0,78.0,78.0
488660,райан холидей,https://www.wildberries.ru/catalog/0/search.aspx?search=райан%20холидей&xsearch=true&xsearch=true&sort=popular,6.0,747.6666666666665,434.0,1001.0,8.0,0.0,42.0,1.0,1.0,1.0,10.0,41.0,28.0
488684,книга петька-микроб,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20петька-микроб&xsearch=true&xsearch=true&sort=popular,4.0,700.0,360.0,1344.0,19.0,1.0,41.0,2.0,1.0,1.0,20.0,30.0,22.5
489366,рабочая тетрадь по английскому языку 2 класс афанасьева,https://www.wildberries.ru/catalog/0/search.aspx?search=рабочая%20тетрадь%20по%20английскому%20языку%202%20класс%20афанасьева&xsearch=true&xsearch=true&sort=popular,14.0,553.1428571428571,364.0,932.0,28.0,0.0,153.0,12.0,11.0,11.0,3.0,40.0,26.857142857142854
489567,швабра самоотжимающаяся,https://www.wildberries.ru/catalog/0/search.aspx?search=швабра%20самоотжимающаяся&xsearch=true&xsearch=true&sort=popular,63.0,1074.6349206349207,413.0,2475.0,25.0,0.0,411.0,48.0,48.0,14.0,0.0,98.0,53.523809523809526
489612,ароматизатор спартак,https://www.wildberries.ru/catalog/0/search.aspx?search=ароматизатор%20спартак&xsearch=true&xsearch=true&sort=popular,3.0,469.33333333333326,442.0,483.0,27.0,11.0,43.0,3.0,2.0,1.0,58.0,61.0,59.0
489874,кэшбук,https://www.wildberries.ru/catalog/0/search.aspx?search=кэшбук&xsearch=true&xsearch=true&sort=popular,2.0,1774.0,1668.0,1880.0,82.0,60.0,104.0,2.0,2.0,2.0,6.0,33.0,19.5
489920,мамако,https://www.wildberries.ru/catalog/0/search.aspx?search=мамако&xsearch=true&xsearch=true&sort=popular,22.0,949.4090909090908,379.0,2458.0,142.0,43.0,451.0,22.0,22.0,22.0,0.0,40.0,11.136363636363637
490056,алмазная мозаика на подрамнике космос,https://www.wildberries.ru/catalog/0/search.aspx?search=алмазная%20мозаика%20на%20подрамнике%20космос&xsearch=true&xsearch=true&sort=popular,41.0,1675.1951219512196,500.0,2695.0,8.0,0.0,126.0,32.0,32.0,32.0,0.0,78.0,36.46341463414634
490395,пауэр бэнк,https://www.wildberries.ru/catalog/0/search.aspx?search=пауэр%20бэнк&xsearch=true&xsearch=true&sort=popular,6.0,1613.333333333333,1100.0,2150.0,22.0,3.0,50.0,5.0,4.0,4.0,45.0,72.0,52.0
490436,антизонт,https://www.wildberries.ru/catalog/0/search.aspx?search=антизонт&xsearch=true&xsearch=true&sort=popular,6.0,637.8333333333334,503.0,1312.0,12.0,0.0,66.0,1.0,1.0,1.0,58.0,81.0,61.83333333333334
490475,веледа пенка,https://www.wildberries.ru/catalog/0/search.aspx?search=веледа%20пенка&xsearch=true&xsearch=true&sort=popular,2.0,611.0,373.0,849.0,172.0,55.0,289.0,2.0,2.0,2.0,20.0,31.0,25.5
491206,подлокотник ваз 2107,https://www.wildberries.ru/catalog/0/search.aspx?search=подлокотник%20ваз%202107&xsearch=true&xsearch=true&sort=popular,4.0,1327.5,1043.0,1530.0,21.0,1.0,64.0,2.0,1.0,1.0,10.0,33.0,23.0
491262,заморозка спортивная,https://www.wildberries.ru/catalog/0/search.aspx?search=заморозка%20спортивная&xsearch=true&xsearch=true&sort=popular,5.0,612.4,442.0,690.0,41.0,1.0,94.0,4.0,4.0,4.0,0.0,50.0,25.6
491416,космопор,https://www.wildberries.ru/catalog/0/search.aspx?search=космопор&xsearch=true&xsearch=true&sort=popular,7.0,850.8571428571429,462.0,1803.0,70.0,7.0,260.0,6.0,5.0,4.0,51.0,51.0,51.0
491574,именной набор столовых приборов ирина,https://www.wildberries.ru/catalog/0/search.aspx?search=именной%20набор%20столовых%20приборов%20ирина&xsearch=true&xsearch=true&sort=popular,12.0,1042.6666666666667,686.0,2952.0,7.0,0.0,41.0,2.0,1.0,1.0,0.0,65.0,50.66666666666666
