index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
375244,ватрушка диаметр 100,https://www.wildberries.ru/catalog/0/search.aspx?search=ватрушка%20диаметр%20100&xsearch=true&xsearch=true&sort=popular,2387.433333333333,599.0,3665.0,51.0,3.0,519.0,28.0,28.0,22.0,0.0,78.0,51.53333333333333,121759.1,92794.2,23198.55,8.0,wb,233.0
375295,каркас для мобиля,https://www.wildberries.ru/catalog/0/search.aspx?search=каркас%20для%20мобиля&xsearch=true&xsearch=true&sort=popular,2324.0,1806.0,2842.0,56.0,0.0,112.0,1.0,1.0,1.0,51.0,56.0,53.5,130144.0,130144.0,32536.0,14.0,wb,147.0
375301,fide sex,https://www.wildberries.ru/catalog/0/search.aspx?search=fide%20sex&xsearch=true&xsearch=true&sort=popular,1592.6,700.0,3357.0,87.0,0.0,429.0,30.0,30.0,30.0,5.0,42.0,23.43333333333333,138556.2,224890.0,56222.5,22.0,wb,188.0
375306,серебро серьги соколов с эмалью,https://www.wildberries.ru/catalog/0/search.aspx?search=серебро%20серьги%20соколов%20с%20эмалью&xsearch=true&xsearch=true&sort=popular,1859.3666666666666,842.0,4154.0,59.0,11.0,233.0,30.0,29.0,29.0,47.0,58.0,47.66666666666666,109702.63,241833.4,60458.35,32.0,wb,157.0
375327,чугунная сковорода биол,https://www.wildberries.ru/catalog/0/search.aspx?search=чугунная%20сковорода%20биол&xsearch=true&xsearch=true&sort=popular,1774.3,958.0,2989.0,32.0,0.0,318.0,30.0,27.0,27.0,20.0,98.0,58.23333333333333,56777.6,82259.4,20564.85,12.0,wb,171.0
375330,кыш и я в крыму,https://www.wildberries.ru/catalog/0/search.aspx?search=кыш%20и%20я%20в%20крыму&xsearch=true&xsearch=true&sort=popular,504.0,447.0,561.0,145.0,145.0,145.0,1.0,1.0,1.0,37.0,42.0,39.5,73080.0,,,,wb,93.0
375398,джинсы женские с завышенной талией,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20женские%20с%20завышенной%20талией&xsearch=true&xsearch=true&sort=popular,1663.1,1104.0,3154.0,202.0,56.0,1325.0,30.0,30.0,30.0,15.0,77.0,57.4,335946.2,977961.6,244490.4,142.0,wb,376.0
375421,сухое молоко 1 кг,https://www.wildberries.ru/catalog/0/search.aspx?search=сухое%20молоко%201%20кг&xsearch=true&xsearch=true&sort=popular,572.3333333333334,493.0,718.0,92.0,13.0,194.0,5.0,5.0,5.0,15.0,74.0,52.16666666666666,52654.67,53801.6,13450.4,23.0,wb,105.0
375437,кастрюля эмалированная 2 литра,https://www.wildberries.ru/catalog/0/search.aspx?search=кастрюля%20эмалированная%202%20литра&xsearch=true&xsearch=true&sort=popular,1306.0666666666666,557.0,4290.0,103.0,2.0,629.0,29.0,29.0,25.0,32.0,76.0,56.86666666666667,134524.87,307929.4,76982.35,79.0,wb,220.0
375442,детская смесь pre,https://www.wildberries.ru/catalog/0/search.aspx?search=детская%20смесь%20pre&xsearch=true&xsearch=true&sort=popular,1043.0,1043.0,1043.0,518.0,518.0,518.0,1.0,1.0,1.0,0.0,0.0,0.0,540274.0,540274.0,135068.5,130.0,wb,188.0
375455,комплект постельного белья для мальчика,https://www.wildberries.ru/catalog/0/search.aspx?search=комплект%20постельного%20белья%20для%20мальчика&xsearch=true&xsearch=true&sort=popular,1687.6,960.0,2593.0,1141.0,374.0,2867.0,30.0,30.0,30.0,24.0,84.0,64.7,1925551.6,4434332.6,1108583.15,645.0,wb,695.0
375467,наматрасник детский,https://www.wildberries.ru/catalog/0/search.aspx?search=наматрасник%20детский&xsearch=true&xsearch=true&sort=popular,1108.5666666666666,560.0,2279.0,553.0,51.0,2781.0,30.0,30.0,30.0,23.0,93.0,68.1,613037.37,1708762.0,427190.5,384.0,wb,658.0
375487,nyx ink,https://www.wildberries.ru/catalog/0/search.aspx?search=nyx%20ink&xsearch=true&xsearch=true&sort=popular,514.6923076923076,487.0,664.0,123.0,0.0,1272.0,12.0,2.0,2.0,35.0,56.0,51.846153846153854,63307.15,174591.4,43647.85,79.0,wb,326.0
375546,комплект креплений для картин,https://www.wildberries.ru/catalog/0/search.aspx?search=комплект%20креплений%20для%20картин&xsearch=true&xsearch=true&sort=popular,1608.4333333333334,899.0,1640.0,161.0,161.0,161.0,1.0,1.0,1.0,67.0,70.0,67.23333333333333,258957.77,,,,wb,133.0
375562,рюкзак женский комплект,https://www.wildberries.ru/catalog/0/search.aspx?search=рюкзак%20женский%20комплект&xsearch=true&xsearch=true&sort=popular,2321.5,1031.0,3774.0,135.0,55.0,714.0,30.0,30.0,30.0,46.0,91.0,62.33333333333334,313402.5,734611.4,183652.85,71.0,wb,271.0
375595,шапка шлем зимняя на мальчика,https://www.wildberries.ru/catalog/0/search.aspx?search=шапка%20шлем%20зимняя%20на%20мальчика&xsearch=true&xsearch=true&sort=popular,1568.6,841.0,2249.0,250.0,71.0,927.0,30.0,30.0,30.0,6.0,64.0,42.0,392150.0,490714.8,122678.7,89.0,wb,290.0
375622,атлон тета,https://www.wildberries.ru/catalog/0/search.aspx?search=атлон%20тета&xsearch=true&xsearch=true&sort=popular,1787.8,817.0,3770.0,34.0,0.0,116.0,2.0,2.0,2.0,30.0,45.0,36.6,60785.2,60785.2,15196.3,9.0,wb,130.0
375663,er-gb40,https://www.wildberries.ru/catalog/0/search.aspx?search=er-gb40&xsearch=true&xsearch=true&sort=popular,3021.5,2956.0,3087.0,48.0,40.0,56.0,2.0,2.0,2.0,14.0,22.0,18.0,145032.0,145032.0,36258.0,12.0,wb,159.0
