index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
337521,складной ящик в багажник,https://www.wildberries.ru/catalog/0/search.aspx?search=складной%20ящик%20в%20багажник&xsearch=true&xsearch=true&sort=popular,1871.2666666666669,905.0,3234.0,30.0,0.0,76.0,29.0,29.0,29.0,5.0,81.0,58.9,56138.0,77056.2,19264.05,10.0,wb,125.0
337531,картины по номерам пейзаж,https://www.wildberries.ru/catalog/0/search.aspx?search=картины%20по%20номерам%20пейзаж&xsearch=true&xsearch=true&sort=popular,791.4333333333333,442.0,1060.0,281.0,52.0,1330.0,30.0,30.0,30.0,11.0,77.0,31.0,222392.77,303845.8,75961.45,94.0,wb,347.0
337542,итальянская пряжа для вязания,https://www.wildberries.ru/catalog/0/search.aspx?search=итальянская%20пряжа%20для%20вязания&xsearch=true&xsearch=true&sort=popular,1055.2,743.0,2035.0,78.0,35.0,179.0,30.0,30.0,30.0,36.0,48.0,37.56666666666667,82305.6,119535.6,29883.9,31.0,wb,119.0
337546,светодиодная лента 5 м с пультом,https://www.wildberries.ru/catalog/0/search.aspx?search=светодиодная%20лента%205%20м%20с%20пультом&xsearch=true&xsearch=true&sort=popular,866.6,481.0,2082.0,514.0,1.0,6297.0,30.0,30.0,30.0,0.0,95.0,63.23333333333333,445432.4,952454.4,238113.6,220.0,wb,1376.0
337564,ночные сорочки женские больших размеров,https://www.wildberries.ru/catalog/0/search.aspx?search=ночные%20сорочки%20женские%20больших%20размеров&xsearch=true&xsearch=true&sort=popular,769.4333333333333,353.0,1891.0,695.0,105.0,3518.0,30.0,30.0,30.0,16.0,79.0,56.3,534756.17,1243140.8,310785.2,407.0,wb,799.0
337565,терморегулятор механический,https://www.wildberries.ru/catalog/0/search.aspx?search=терморегулятор%20механический&xsearch=true&xsearch=true&sort=popular,1213.8666666666666,512.0,3537.0,42.0,0.0,235.0,23.0,14.0,14.0,0.0,66.0,40.8,50982.4,86739.6,21684.9,33.0,wb,135.0
337623,картридж аквафор b6,https://www.wildberries.ru/catalog/0/search.aspx?search=картридж%20аквафор%20b6&xsearch=true&xsearch=true&sort=popular,566.75,503.0,675.0,366.0,2.0,630.0,3.0,3.0,3.0,51.0,62.0,57.0,207430.5,207430.5,51857.62,92.0,wb,195.0
337645,канистра металлическая,https://www.wildberries.ru/catalog/0/search.aspx?search=канистра%20металлическая&xsearch=true&xsearch=true&sort=popular,1592.8,559.0,2756.0,50.0,0.0,194.0,28.0,28.0,28.0,0.0,80.0,40.9,79640.0,158688.0,39672.0,24.0,wb,140.0
337659,гибкое стекло рулон,https://www.wildberries.ru/catalog/0/search.aspx?search=гибкое%20стекло%20рулон&xsearch=true&xsearch=true&sort=popular,1312.1666666666667,389.0,2376.0,99.0,15.0,326.0,30.0,28.0,28.0,0.0,78.0,16.433333333333334,129904.5,261802.4,65450.6,45.0,wb,157.0
337667,страшные сказки дядюшки монтегю,https://www.wildberries.ru/catalog/0/search.aspx?search=страшные%20сказки%20дядюшки%20монтегю&xsearch=true&xsearch=true&sort=popular,780.5,634.0,927.0,74.0,0.0,147.0,1.0,1.0,1.0,45.0,53.0,49.0,57757.0,57757.0,14439.25,19.0,wb,103.0
