index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
511640,сушилка для белья настенно потолочная,https://www.wildberries.ru/catalog/0/search.aspx?search=сушилка%20для%20белья%20настенно%20потолочная&xsearch=true&xsearch=true&sort=popular,1500.166666666667,401.0,2309.0,37.0,0.0,132.0,29.0,29.0,29.0,0.0,67.0,48.2,55506.17,148438.2,37109.55,19.0,wb,124.0
511648,корзины для цветов,https://www.wildberries.ru/catalog/0/search.aspx?search=корзины%20для%20цветов&xsearch=true&xsearch=true&sort=popular,1515.333333333333,400.0,3920.0,43.0,0.0,209.0,30.0,30.0,22.0,0.0,64.0,43.13333333333333,65159.33,61267.8,15316.95,9.0,wb,140.0
511652,силиконовая сумочка для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=силиконовая%20сумочка%20для%20девочки&xsearch=true&xsearch=true&sort=popular,982.2,416.0,2047.0,81.0,11.0,659.0,30.0,30.0,30.0,0.0,87.0,56.2,79558.2,297232.0,74308.0,65.0,wb,215.0
511702,лего 75267,https://www.wildberries.ru/catalog/0/search.aspx?search=лего%2075267&xsearch=true&xsearch=true&sort=popular,1329.5,769.0,1890.0,118.0,0.0,236.0,2.0,2.0,2.0,0.0,45.0,22.5,156881.0,156881.0,39220.25,30.0,wb,139.0
511703,триммер для интимной,https://www.wildberries.ru/catalog/0/search.aspx?search=триммер%20для%20интимной&xsearch=true&xsearch=true&sort=popular,1004.2,389.0,2455.0,119.0,0.0,774.0,30.0,30.0,30.0,15.0,85.0,63.86666666666667,119499.8,322288.6,80572.15,77.0,wb,240.0
511705,джинсы мужские с подворотами,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20мужские%20с%20подворотами&xsearch=true&xsearch=true&sort=popular,1599.7,531.0,3749.0,129.0,4.0,717.0,30.0,30.0,30.0,25.0,79.0,55.83333333333334,206361.3,559768.0,139942.0,110.0,wb,248.0
511712,комплект для эбру,https://www.wildberries.ru/catalog/0/search.aspx?search=комплект%20для%20эбру&xsearch=true&xsearch=true&sort=popular,1348.4333333333334,550.0,2879.0,382.0,6.0,3376.0,30.0,29.0,29.0,32.0,86.0,60.33333333333334,515101.53,1403161.6,350790.4,233.0,wb,789.0
511740,подгузник 6,https://www.wildberries.ru/catalog/0/search.aspx?search=подгузник%206&xsearch=true&xsearch=true&sort=popular,1330.3333333333333,455.0,2808.0,2558.0,755.0,6324.0,30.0,30.0,30.0,20.0,47.0,39.1,3402992.67,3968186.4,992046.6,575.0,wb,1397.0
511750,силиконовый коврик для ванны,https://www.wildberries.ru/catalog/0/search.aspx?search=силиконовый%20коврик%20для%20ванны&xsearch=true&xsearch=true&sort=popular,1214.7333333333333,362.0,2640.0,76.0,8.0,313.0,29.0,29.0,29.0,19.0,90.0,51.93333333333333,92319.73,242948.4,60737.1,49.0,wb,152.0
511828,бутсы адидас детские,https://www.wildberries.ru/catalog/0/search.aspx?search=бутсы%20адидас%20детские&xsearch=true&xsearch=true&sort=popular,3043.0,1890.0,3782.0,63.0,10.0,213.0,30.0,28.0,24.0,35.0,51.0,36.4,191709.0,435968.0,108992.0,33.0,wb,192.0
