index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
304238,халат фламинго текстиль,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20фламинго%20текстиль&xsearch=true&xsearch=true&sort=popular,89.0,548.0449438202247,424.0,1113.0,65.0,0.0,1005.0,86.0,61.0,61.0,32.0,66.0,54.26966292134831
304523,пяткашпор,https://www.wildberries.ru/catalog/0/search.aspx?search=пяткашпор&xsearch=true&xsearch=true&sort=popular,1.0,527.0,527.0,527.0,60.0,60.0,60.0,1.0,1.0,1.0,5.0,5.0,5.0
305422,ремарс,https://www.wildberries.ru/catalog/0/search.aspx?search=ремарс&xsearch=true&xsearch=true&sort=popular,9.0,1076.4444444444443,926.0,1377.0,108.0,3.0,745.0,9.0,9.0,9.0,5.0,53.0,17.555555555555557
305918,канистра горизонтальная,https://www.wildberries.ru/catalog/0/search.aspx?search=канистра%20горизонтальная&xsearch=true&xsearch=true&sort=popular,31.0,1600.0,919.0,2907.0,14.0,0.0,103.0,24.0,24.0,12.0,10.0,61.0,44.0
306044,фруктовичи,https://www.wildberries.ru/catalog/0/search.aspx?search=фруктовичи&xsearch=true&xsearch=true&sort=popular,8.0,588.75,409.0,729.0,24.0,5.0,83.0,4.0,2.0,2.0,0.0,50.0,28.125
306070,подгузники для домашних животных,https://www.wildberries.ru/catalog/0/search.aspx?search=подгузники%20для%20домашних%20животных&xsearch=true&xsearch=true&sort=popular,17.0,764.8235294117646,350.0,1286.0,36.0,0.0,215.0,8.0,8.0,8.0,0.0,40.0,22.823529411764714
306159,цветные линзы 00 зеленые,https://www.wildberries.ru/catalog/0/search.aspx?search=цветные%20линзы%2000%20зеленые&xsearch=true&xsearch=true&sort=popular,69.0,879.9855072463768,450.0,2442.0,9.0,0.0,101.0,54.0,32.0,32.0,9.0,85.0,32.65217391304348
306705,vitamen,https://www.wildberries.ru/catalog/0/search.aspx?search=vitamen&xsearch=true&xsearch=true&sort=popular,8.0,1744.75,648.0,2684.0,128.0,2.0,518.0,8.0,7.0,7.0,3.0,81.0,35.125
307096,планка для столешницы торцевая,https://www.wildberries.ru/catalog/0/search.aspx?search=планка%20для%20столешницы%20торцевая&xsearch=true&xsearch=true&sort=popular,3.0,490.0,420.0,603.0,21.0,0.0,41.0,2.0,1.0,1.0,23.0,49.0,31.66666666666667
307323,erich набор первоклассника,https://www.wildberries.ru/catalog/0/search.aspx?search=erich%20набор%20первоклассника&xsearch=true&xsearch=true&sort=popular,6.0,1213.1666666666667,904.0,1455.0,63.0,1.0,247.0,4.0,4.0,4.0,7.0,37.0,27.0
307340,влажные салфетки мое солнышко,https://www.wildberries.ru/catalog/0/search.aspx?search=влажные%20салфетки%20мое%20солнышко&xsearch=true&xsearch=true&sort=popular,1.0,431.0,431.0,431.0,83.0,83.0,83.0,1.0,1.0,1.0,46.0,46.0,46.0
307511,цветолюкс,https://www.wildberries.ru/catalog/0/search.aspx?search=цветолюкс&xsearch=true&xsearch=true&sort=popular,7.0,842.4285714285713,386.0,1263.0,53.0,0.0,158.0,3.0,3.0,3.0,12.0,63.0,41.714285714285715
307655,девушки женщины,https://www.wildberries.ru/catalog/0/search.aspx?search=девушки%20женщины&xsearch=true&xsearch=true&sort=popular,52.0,923.2307692307692,440.0,1955.0,6.0,0.0,92.0,5.0,3.0,3.0,15.0,46.0,22.038461538461537
308143,сумка пума женская,https://www.wildberries.ru/catalog/0/search.aspx?search=сумка%20пума%20женская&xsearch=true&xsearch=true&sort=popular,9.0,1848.555555555556,1640.0,2251.0,61.0,3.0,133.0,8.0,5.0,5.0,40.0,53.0,46.0
308292,шинка для собак,https://www.wildberries.ru/catalog/0/search.aspx?search=шинка%20для%20собак&xsearch=true&xsearch=true&sort=popular,11.0,1026.5454545454545,436.0,2161.0,19.0,0.0,110.0,9.0,9.0,9.0,0.0,53.0,27.09090909090909
308392,ревлон тональный крем,https://www.wildberries.ru/catalog/0/search.aspx?search=ревлон%20тональный%20крем&xsearch=true&xsearch=true&sort=popular,17.0,622.8823529411766,399.0,785.0,81.0,0.0,396.0,8.0,8.0,8.0,24.0,52.0,43.11764705882353
308632,чемодан с фломастерами,https://www.wildberries.ru/catalog/0/search.aspx?search=чемодан%20с%20фломастерами&xsearch=true&xsearch=true&sort=popular,16.0,1145.75,577.0,2000.0,19.0,0.0,170.0,6.0,4.0,4.0,0.0,73.0,46.1875
308721,ринфолтил,https://www.wildberries.ru/catalog/0/search.aspx?search=ринфолтил&xsearch=true&xsearch=true&sort=popular,25.0,1099.72,543.0,2009.0,112.0,2.0,501.0,24.0,21.0,18.0,27.0,39.0,34.4
