index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
131648,levrana сыворотка,https://www.wildberries.ru/catalog/0/search.aspx?search=levrana%20сыворотка&xsearch=true&xsearch=true&sort=popular,16.0,467.625,378.0,773.0,568.0,7.0,1602.0,15.0,13.0,13.0,40.0,54.0,43.125,сыворотка
151680,монстр в кубе,https://www.wildberries.ru/catalog/0/search.aspx?search=монстр%20в%20кубе&xsearch=true&xsearch=true&sort=popular,7.0,459.57142857142856,367.0,475.0,59.0,0.0,403.0,1.0,1.0,1.0,35.0,52.0,49.57142857142857,монстр
215213,"тонер омолаживающий с ниацинамидом anti-age toner 150 мл, aravia professional","https://www.wildberries.ru/catalog/0/search.aspx?search=тонер%20омолаживающий%20с%20ниацинамидом%20anti-age%20toner%20150%20мл,%20aravia%20professional&xsearch=true&xsearch=true&sort=popular",1.0,399.0,399.0,399.0,2510.0,2510.0,2510.0,1.0,1.0,1.0,30.0,30.0,30.0,тонер
240364,диск пильный по дереву 185,https://www.wildberries.ru/catalog/0/search.aspx?search=диск%20пильный%20по%20дереву%20185&xsearch=true&xsearch=true&sort=popular,1.0,485.0,485.0,485.0,118.0,118.0,118.0,1.0,1.0,1.0,9.0,9.0,9.0,диск
242671,кошелек forte,https://www.wildberries.ru/catalog/0/search.aspx?search=кошелек%20forte&xsearch=true&xsearch=true&sort=popular,47.0,1328.6170212765958,924.0,1766.0,20.0,0.0,151.0,29.0,26.0,14.0,41.0,68.0,52.6595744680851,кошелек
242771,я тебя люблю всем сердцем,https://www.wildberries.ru/catalog/0/search.aspx?search=я%20тебя%20люблю%20всем%20сердцем&xsearch=true&xsearch=true&sort=popular,2.0,414.5,374.0,455.0,99.0,0.0,198.0,1.0,1.0,1.0,30.0,52.0,41.0,
243365,атлас определитель от земли до неба,https://www.wildberries.ru/catalog/0/search.aspx?search=атлас%20определитель%20от%20земли%20до%20неба&xsearch=true&xsearch=true&sort=popular,6.0,506.16666666666674,402.0,675.0,63.0,0.0,133.0,6.0,6.0,6.0,0.0,40.0,26.5,атлас
243375,to molly from james,https://www.wildberries.ru/catalog/0/search.aspx?search=to%20molly%20from%20james&xsearch=true&xsearch=true&sort=popular,64.0,2095.296875,1269.0,2916.0,19.0,0.0,305.0,37.0,26.0,14.0,19.0,69.0,44.921875,
243605,князь милош,https://www.wildberries.ru/catalog/0/search.aspx?search=князь%20милош&xsearch=true&xsearch=true&sort=popular,3.0,1058.3333333333333,930.0,1190.0,20.0,1.0,41.0,2.0,1.0,1.0,0.0,23.0,15.333333333333336,князь
243658,книга гармоны счастья,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20гармоны%20счастья&xsearch=true&xsearch=true&sort=popular,1.0,892.0,892.0,892.0,91.0,91.0,91.0,1.0,1.0,1.0,20.0,20.0,20.0,книга гармон
243746,накидка на автолюльку,https://www.wildberries.ru/catalog/0/search.aspx?search=накидка%20на%20автолюльку&xsearch=true&xsearch=true&sort=popular,32.0,1208.0625,351.0,1799.0,10.0,0.0,63.0,32.0,5.0,5.0,14.0,85.0,39.8125,накидка
243787,расческа скелет,https://www.wildberries.ru/catalog/0/search.aspx?search=расческа%20скелет&xsearch=true&xsearch=true&sort=popular,6.0,475.16666666666674,354.0,600.0,16.0,0.0,78.0,2.0,2.0,2.0,21.0,60.0,32.833333333333336,скелет расческа
243937,фитнес бол,https://www.wildberries.ru/catalog/0/search.aspx?search=фитнес%20бол&xsearch=true&xsearch=true&sort=popular,40.0,912.75,633.0,1052.0,55.0,14.0,142.0,40.0,40.0,40.0,47.0,62.0,53.575,фитнес
243955,тренировочная маска для бега,https://www.wildberries.ru/catalog/0/search.aspx?search=тренировочная%20маска%20для%20бега&xsearch=true&xsearch=true&sort=popular,30.0,1685.9,900.0,2400.0,6.0,0.0,61.0,26.0,2.0,2.0,0.0,59.0,37.56666666666667,маска тренировочный
243958,кот с пулеметом,https://www.wildberries.ru/catalog/0/search.aspx?search=кот%20с%20пулеметом&xsearch=true&xsearch=true&sort=popular,5.0,639.6,397.0,732.0,128.0,2.0,494.0,4.0,4.0,3.0,44.0,59.0,54.0,кот
243982,удобрение агрохелат,https://www.wildberries.ru/catalog/0/search.aspx?search=удобрение%20агрохелат&xsearch=true&xsearch=true&sort=popular,3.0,784.6666666666665,586.0,1125.0,112.0,63.0,159.0,3.0,3.0,3.0,35.0,51.0,43.0,удобрение агрохелат
