index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
415717,тональный крем буржуа,https://www.wildberries.ru/catalog/0/search.aspx?search=тональный%20крем%20буржуа&xsearch=true&xsearch=true&sort=popular,31.0,549.1290322580645,389.0,684.0,110.0,0.0,649.0,30.0,20.0,17.0,18.0,44.0,28.451612903225808
415800,туалетная вода кобра,https://www.wildberries.ru/catalog/0/search.aspx?search=туалетная%20вода%20кобра&xsearch=true&xsearch=true&sort=popular,1.0,384.0,384.0,384.0,119.0,119.0,119.0,1.0,1.0,1.0,14.0,14.0,14.0
415915,подушка 50х70 (товары для малышей),https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%2050х70%20(товары%20для%20малышей)&xsearch=true&xsearch=true&sort=popular,40.0,544.575,420.0,1164.0,17.0,0.0,158.0,39.0,39.0,38.0,20.0,83.0,32.55
416305,l.o.c.,https://www.wildberries.ru/catalog/0/search.aspx?search=l.o.c.&xsearch=true&xsearch=true&sort=popular,17.0,759.5882352941177,540.0,1090.0,70.0,0.0,542.0,8.0,7.0,7.0,0.0,57.0,37.52941176470589
416488,книги коты воители,https://www.wildberries.ru/catalog/0/search.aspx?search=книги%20коты%20воители&xsearch=true&xsearch=true&sort=popular,24.0,416.33333333333326,359.0,903.0,11.0,0.0,58.0,19.0,19.0,19.0,0.0,49.0,42.125
416610,материнская плата для майнинга,https://www.wildberries.ru/catalog/0/search.aspx?search=материнская%20плата%20для%20майнинга&xsearch=true&xsearch=true&sort=popular,5.0,763.6,350.0,1522.0,13.0,0.0,45.0,2.0,1.0,1.0,3.0,50.0,30.2
417124,плей до печем пиццу,https://www.wildberries.ru/catalog/0/search.aspx?search=плей%20до%20печем%20пиццу&xsearch=true&xsearch=true&sort=popular,3.0,2206.0,1998.0,2354.0,78.0,2.0,218.0,3.0,1.0,1.0,0.0,20.0,10.0
417421,пеньюар мамаландия,https://www.wildberries.ru/catalog/0/search.aspx?search=пеньюар%20мамаландия&xsearch=true&xsearch=true&sort=popular,34.0,1532.8823529411764,858.0,1904.0,15.0,0.0,47.0,17.0,12.0,6.0,30.0,59.0,44.29411764705883
417652,покрывало король лев,https://www.wildberries.ru/catalog/0/search.aspx?search=покрывало%20король%20лев&xsearch=true&xsearch=true&sort=popular,15.0,960.8,431.0,1243.0,39.0,3.0,179.0,14.0,14.0,13.0,51.0,76.0,55.33333333333334
418294,дефлекторы для лобового стекла,https://www.wildberries.ru/catalog/0/search.aspx?search=дефлекторы%20для%20лобового%20стекла&xsearch=true&xsearch=true&sort=popular,74.0,1518.0,371.0,2184.0,4.0,0.0,64.0,28.0,16.0,8.0,0.0,71.0,17.216216216216218
418336,хималайя,https://www.wildberries.ru/catalog/0/search.aspx?search=хималайя&xsearch=true&xsearch=true&sort=popular,5.0,823.2,392.0,1165.0,46.0,1.0,212.0,2.0,1.0,1.0,36.0,56.0,50.4
418348,корпус ключа opel,https://www.wildberries.ru/catalog/0/search.aspx?search=корпус%20ключа%20opel&xsearch=true&xsearch=true&sort=popular,15.0,745.9333333333333,420.0,1000.0,29.0,0.0,114.0,14.0,11.0,4.0,0.0,70.0,35.73333333333333
418578,ручка кпп ваз 2115,https://www.wildberries.ru/catalog/0/search.aspx?search=ручка%20кпп%20ваз%202115&xsearch=true&xsearch=true&sort=popular,7.0,567.4285714285714,395.0,1116.0,42.0,2.0,156.0,4.0,4.0,4.0,10.0,35.0,26.42857142857143
418638,термонакладки для груди,https://www.wildberries.ru/catalog/0/search.aspx?search=термонакладки%20для%20груди&xsearch=true&xsearch=true&sort=popular,3.0,495.0,416.0,653.0,18.0,0.0,41.0,2.0,1.0,1.0,12.0,50.0,37.333333333333336
418653,вода stelmas,https://www.wildberries.ru/catalog/0/search.aspx?search=вода%20stelmas&xsearch=true&xsearch=true&sort=popular,9.0,507.11111111111114,465.0,532.0,106.0,2.0,771.0,6.0,4.0,4.0,33.0,33.0,33.0
418683,пудра биобьюти,https://www.wildberries.ru/catalog/0/search.aspx?search=пудра%20биобьюти&xsearch=true&xsearch=true&sort=popular,15.0,1122.2,712.0,2155.0,15.0,0.0,52.0,9.0,5.0,5.0,33.0,64.0,38.333333333333336
419101,сушилка для белья зми,https://www.wildberries.ru/catalog/0/search.aspx?search=сушилка%20для%20белья%20зми&xsearch=true&xsearch=true&sort=popular,9.0,861.7777777777777,355.0,1349.0,83.0,3.0,303.0,7.0,7.0,4.0,10.0,56.0,31.555555555555557
419213,уроки логопеда косинова,https://www.wildberries.ru/catalog/0/search.aspx?search=уроки%20логопеда%20косинова&xsearch=true&xsearch=true&sort=popular,4.0,464.5,366.0,578.0,37.0,1.0,99.0,3.0,3.0,3.0,30.0,40.0,33.5
419512,protein wafer,https://www.wildberries.ru/catalog/0/search.aspx?search=protein%20wafer&xsearch=true&xsearch=true&sort=popular,4.0,1447.5,1432.0,1463.0,33.0,9.0,53.0,4.0,4.0,4.0,20.0,25.0,22.5
419533,перчатки наруто,https://www.wildberries.ru/catalog/0/search.aspx?search=перчатки%20наруто&xsearch=true&xsearch=true&sort=popular,2.0,427.0,427.0,427.0,42.0,17.0,66.0,2.0,1.0,1.0,37.0,37.0,37.0
419891,букет чупа чупс,https://www.wildberries.ru/catalog/0/search.aspx?search=букет%20чупа%20чупс&xsearch=true&xsearch=true&sort=popular,3.0,1284.3333333333333,601.0,2622.0,1183.0,16.0,3484.0,3.0,3.0,3.0,36.0,51.0,42.0
420030,черный тактический ремень,https://www.wildberries.ru/catalog/0/search.aspx?search=черный%20тактический%20ремень&xsearch=true&xsearch=true&sort=popular,34.0,904.9411764705884,410.0,1957.0,10.0,0.0,102.0,10.0,6.0,6.0,0.0,74.0,40.1764705882353
420390,сыворотка либредерм,https://www.wildberries.ru/catalog/0/search.aspx?search=сыворотка%20либредерм&xsearch=true&xsearch=true&sort=popular,14.0,1129.642857142857,398.0,2083.0,74.0,0.0,349.0,10.0,10.0,8.0,15.0,59.0,34.0
420580,перчатки адидас зимние,https://www.wildberries.ru/catalog/0/search.aspx?search=перчатки%20адидас%20зимние&xsearch=true&xsearch=true&sort=popular,8.0,1717.25,740.0,2849.0,15.0,0.0,47.0,8.0,8.0,2.0,5.0,47.0,26.625
420964,скульптор nyx,https://www.wildberries.ru/catalog/0/search.aspx?search=скульптор%20nyx&xsearch=true&xsearch=true&sort=popular,4.0,785.25,399.0,923.0,109.0,0.0,266.0,2.0,2.0,2.0,5.0,72.0,29.25
421004,dt-8836,https://www.wildberries.ru/catalog/0/search.aspx?search=dt-8836&xsearch=true&xsearch=true&sort=popular,9.0,1506.888888888889,688.0,2900.0,14.0,0.0,77.0,3.0,2.0,2.0,0.0,93.0,63.88888888888889
421270,собачье пиво,https://www.wildberries.ru/catalog/0/search.aspx?search=собачье%20пиво&xsearch=true&xsearch=true&sort=popular,1.0,1068.0,1068.0,1068.0,49.0,49.0,49.0,1.0,1.0,1.0,58.0,58.0,58.0
