index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,market,lot_size_65_days
1113128,вазаламин,https://www.wildberries.ru/catalog/0/search.aspx?search=вазаламин&xsearch=true&xsearch=true&sort=popular,2.0,1358.0,739.0,1977.0,61.0,61.0,61.0,1.0,1.0,1.0,15.0,51.0,33.0,wb,104.0
1113222,крем буренка,https://www.wildberries.ru/catalog/0/search.aspx?search=крем%20буренка&xsearch=true&xsearch=true&sort=popular,12.0,765.75,490.0,1794.0,41.0,0.0,204.0,4.0,2.0,2.0,3.0,51.0,21.5,wb,114.0
1113244,напальчники для гитары,https://www.wildberries.ru/catalog/0/search.aspx?search=напальчники%20для%20гитары&xsearch=true&xsearch=true&sort=popular,2.0,928.0,396.0,1460.0,42.0,5.0,78.0,2.0,2.0,2.0,51.0,58.0,54.5,wb,93.0
1113252,соляная лампа с диммером,https://www.wildberries.ru/catalog/0/search.aspx?search=соляная%20лампа%20с%20диммером&xsearch=true&xsearch=true&sort=popular,45.0,1774.0444444444445,495.0,3883.0,65.0,0.0,554.0,34.0,33.0,33.0,0.0,55.0,35.71111111111111,wb,220.0
1113413,трико на флисе,https://www.wildberries.ru/catalog/0/search.aspx?search=трико%20на%20флисе&xsearch=true&xsearch=true&sort=popular,21.0,2162.5714285714284,477.0,4194.0,256.0,0.0,1414.0,19.0,19.0,19.0,30.0,91.0,54.952380952380956,wb,411.0
1113433,рефреш,https://www.wildberries.ru/catalog/0/search.aspx?search=рефреш&xsearch=true&xsearch=true&sort=popular,10.0,707.1,369.0,1194.0,16.0,0.0,80.0,4.0,4.0,4.0,0.0,52.0,31.2,wb,86.0
1113444,шампунь скванорм,https://www.wildberries.ru/catalog/0/search.aspx?search=шампунь%20скванорм&xsearch=true&xsearch=true&sort=popular,5.0,887.8,850.0,949.0,45.0,7.0,88.0,4.0,4.0,2.0,0.0,30.0,24.0,wb,94.0
1113465,подушка волшебная ночь,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20волшебная%20ночь&xsearch=true&xsearch=true&sort=popular,7.0,920.5714285714287,839.0,1023.0,363.0,32.0,1341.0,7.0,7.0,7.0,76.0,80.0,77.14285714285714,wb,354.0
1113494,скатерть новогодняя 150×220,https://www.wildberries.ru/catalog/0/search.aspx?search=скатерть%20новогодняя%20150×220&xsearch=true&xsearch=true&sort=popular,84.0,969.702380952381,486.0,3400.0,7.0,0.0,80.0,36.0,21.0,16.0,0.0,70.0,44.92857142857143,wb,95.0
1113497,пакет для стерилизации в микроволновке,https://www.wildberries.ru/catalog/0/search.aspx?search=пакет%20для%20стерилизации%20в%20микроволновке&xsearch=true&xsearch=true&sort=popular,6.0,588.1666666666666,388.0,799.0,368.0,13.0,1521.0,6.0,5.0,5.0,3.0,19.0,11.0,wb,380.0
