index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
16631,простыня махровая 140 200,https://www.wildberries.ru/catalog/0/search.aspx?search=простыня%20махровая%20140%20200&xsearch=true&xsearch=true&sort=popular,1589.875,972.0,3032.0,71.0,0.0,739.0,14.0,11.0,3.0,20.0,95.0,68.8125,112881.12,262412.8,65603.2,52.0,wb,252.0
16645,рулонная штора 57 см,https://www.wildberries.ru/catalog/0/search.aspx?search=рулонная%20штора%2057%20см&xsearch=true&xsearch=true&sort=popular,1268.1666666666667,543.0,1990.0,43.0,18.0,114.0,30.0,30.0,27.0,55.0,61.0,58.03333333333333,54531.17,84159.0,21039.75,21.0,wb,112.0
16650,пленка для ламинирования а4 80 мкм,https://www.wildberries.ru/catalog/0/search.aspx?search=пленка%20для%20ламинирования%20а4%2080%20мкм&xsearch=true&xsearch=true&sort=popular,1432.4,500.0,3413.0,105.0,0.0,1387.0,7.0,7.0,4.0,0.0,68.0,24.53333333333333,150402.0,682085.2,170521.3,156.0,wb,381.0
16694,сланцы мужские рибок,https://www.wildberries.ru/catalog/0/search.aspx?search=сланцы%20мужские%20рибок&xsearch=true&xsearch=true&sort=popular,1862.7272727272727,832.0,2279.0,63.0,7.0,271.0,10.0,7.0,7.0,5.0,51.0,21.09090909090909,117351.82,234792.0,58698.0,27.0,wb,165.0
16698,штора в примерочную,https://www.wildberries.ru/catalog/0/search.aspx?search=штора%20в%20примерочную&xsearch=true&xsearch=true&sort=popular,1703.5666666666666,1196.0,3325.0,60.0,0.0,491.0,24.0,23.0,23.0,0.0,63.0,37.73333333333333,102214.0,432675.6,108168.9,67.0,wb,205.0
16703,термобельё для мужчин,https://www.wildberries.ru/catalog/0/search.aspx?search=термобельё%20для%20мужчин&xsearch=true&xsearch=true&sort=popular,1208.3666666666666,420.0,3057.0,978.0,0.0,6565.0,23.0,17.0,17.0,0.0,72.0,43.4,1181782.6,4608068.4,1152017.1,1071.0,wb,1443.0
16718,наматрасник топпер,https://www.wildberries.ru/catalog/0/search.aspx?search=наматрасник%20топпер&xsearch=true&xsearch=true&sort=popular,1569.3666666666666,856.0,3760.0,344.0,35.0,2488.0,30.0,30.0,30.0,5.0,92.0,61.06666666666667,539862.13,1607611.8,401902.95,298.0,wb,613.0
16723,тапки для моря,https://www.wildberries.ru/catalog/0/search.aspx?search=тапки%20для%20моря&xsearch=true&xsearch=true&sort=popular,1167.0,421.0,2773.0,69.0,3.0,521.0,30.0,30.0,21.0,30.0,80.0,65.0,80523.0,202129.2,50532.3,32.0,wb,193.0
16738,олимпийка флисовая,https://www.wildberries.ru/catalog/0/search.aspx?search=олимпийка%20флисовая&xsearch=true&xsearch=true&sort=popular,1961.7666666666669,757.0,3049.0,461.0,65.0,2523.0,30.0,30.0,30.0,10.0,77.0,56.333333333333336,904374.43,1215568.0,303892.0,170.0,wb,633.0
16746,подушки 70х70 ивановский текстиль,https://www.wildberries.ru/catalog/0/search.aspx?search=подушки%2070х70%20ивановский%20текстиль&xsearch=true&xsearch=true&sort=popular,713.2333333333333,399.0,1760.0,209.0,15.0,1903.0,30.0,30.0,30.0,42.0,90.0,67.53333333333333,149065.77,346248.0,86562.0,126.0,wb,463.0
