index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
199711,шапка мужская зимняя шерстяная,https://www.wildberries.ru/catalog/0/search.aspx?search=шапка%20мужская%20зимняя%20шерстяная&xsearch=true&xsearch=true&sort=popular,953.1666666666666,391.0,1690.0,1510.0,280.0,7615.0,30.0,30.0,30.0,42.0,79.0,56.833333333333336,1439281.67,3473654.4,868413.6,879.0,wb,1651.0
199721,мужские сорочки,https://www.wildberries.ru/catalog/0/search.aspx?search=мужские%20сорочки&xsearch=true&xsearch=true&sort=popular,1827.6666666666667,800.0,3512.0,190.0,28.0,1420.0,30.0,30.0,30.0,0.0,88.0,59.06666666666667,347256.67,908396.0,227099.0,145.0,wb,401.0
199790,простынь на резинке 180х200 трикотажная,https://www.wildberries.ru/catalog/0/search.aspx?search=простынь%20на%20резинке%20180х200%20трикотажная&xsearch=true&xsearch=true&sort=popular,944.4,741.0,1880.0,130.0,1.0,527.0,29.0,29.0,29.0,30.0,88.0,60.86666666666667,122772.0,115724.0,28931.0,35.0,wb,187.0
199827,колонки блютуз,https://www.wildberries.ru/catalog/0/search.aspx?search=колонки%20блютуз&xsearch=true&xsearch=true&sort=popular,1566.0,590.0,3990.0,585.0,64.0,2551.0,30.0,30.0,30.0,0.0,88.0,60.73333333333333,916110.0,1444524.0,361131.0,311.0,wb,626.0
199866,горшок девочка,https://www.wildberries.ru/catalog/0/search.aspx?search=горшок%20девочка&xsearch=true&xsearch=true&sort=popular,1927.3,508.0,4209.0,92.0,21.0,388.0,30.0,30.0,29.0,15.0,61.0,37.13333333333333,177311.6,280326.0,70081.5,29.0,wb,191.0
199909,b. wf-4000,https://www.wildberries.ru/catalog/0/search.aspx?search=b.%20wf-4000&xsearch=true&xsearch=true&sort=popular,2423.333333333333,1740.0,3350.0,44.0,0.0,129.0,1.0,1.0,1.0,0.0,80.0,43.333333333333336,106626.67,106626.67,26656.67,11.0,wb,154.0
199951,наушники оригинал,https://www.wildberries.ru/catalog/0/search.aspx?search=наушники%20оригинал&xsearch=true&xsearch=true&sort=popular,1870.1333333333332,359.0,3499.0,400.0,24.0,2372.0,30.0,30.0,29.0,35.0,98.0,71.66666666666667,748053.33,2780551.8,695137.95,367.0,wb,599.0
199966,линзы цветные алкон,https://www.wildberries.ru/catalog/0/search.aspx?search=линзы%20цветные%20алкон&xsearch=true&xsearch=true&sort=popular,3915.0,3780.0,4050.0,52.0,32.0,71.0,2.0,2.0,2.0,32.0,46.0,39.0,203580.0,203580.0,50895.0,13.0,wb,192.0
199984,консервы для собак четвероногий гурман,https://www.wildberries.ru/catalog/0/search.aspx?search=консервы%20для%20собак%20четвероногий%20гурман&xsearch=true&xsearch=true&sort=popular,1541.7,372.0,2729.0,105.0,18.0,236.0,30.0,30.0,28.0,0.0,30.0,8.8,161878.5,252327.6,63081.9,43.0,wb,147.0
199996,шарф женский клетка,https://www.wildberries.ru/catalog/0/search.aspx?search=шарф%20женский%20клетка&xsearch=true&xsearch=true&sort=popular,1026.5,640.0,2502.0,248.0,57.0,693.0,30.0,30.0,30.0,14.0,78.0,50.3,254572.0,460165.2,115041.3,123.0,wb,224.0
200000,бэбидолл,https://www.wildberries.ru/catalog/0/search.aspx?search=бэбидолл&xsearch=true&xsearch=true&sort=popular,2707.9333333333334,1741.0,3495.0,30.0,0.0,145.0,25.0,25.0,25.0,0.0,68.0,38.0,81238.0,313228.8,78307.2,24.0,wb,167.0
200049,спортивная сумка,https://www.wildberries.ru/catalog/0/search.aspx?search=спортивная%20сумка&xsearch=true&xsearch=true&sort=popular,1328.9,751.0,2599.0,325.0,59.0,1674.0,30.0,30.0,30.0,35.0,74.0,50.63333333333333,431892.5,779688.2,194922.05,188.0,wb,437.0
200055,летик косметика,https://www.wildberries.ru/catalog/0/search.aspx?search=летик%20косметика&xsearch=true&xsearch=true&sort=popular,1393.0666666666666,791.0,3948.0,100.0,10.0,236.0,29.0,29.0,27.0,16.0,26.0,22.1,139306.67,257207.0,64301.75,39.0,wb,142.0
200134,асд фракция 3,https://www.wildberries.ru/catalog/0/search.aspx?search=асд%20фракция%203&xsearch=true&xsearch=true&sort=popular,943.3333333333334,513.0,1478.0,100.0,61.0,154.0,3.0,3.0,3.0,44.0,61.0,50.0,94333.33,94333.33,23583.33,25.0,wb,110.0
200174,кукла барби (игрушки),https://www.wildberries.ru/catalog/0/search.aspx?search=кукла%20барби%20(игрушки)&xsearch=true&xsearch=true&sort=popular,1417.4,519.0,2853.0,253.0,14.0,1038.0,30.0,30.0,30.0,0.0,50.0,36.73333333333333,358602.2,903904.0,225976.0,151.0,wb,308.0
200209,жаровня с крышкой,https://www.wildberries.ru/catalog/0/search.aspx?search=жаровня%20с%20крышкой&xsearch=true&xsearch=true&sort=popular,1958.6,714.0,2763.0,177.0,15.0,691.0,30.0,30.0,30.0,35.0,73.0,50.4,346672.2,1064340.0,266085.0,135.0,wb,255.0
