index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
79740,бутсы для мальчика,https://www.wildberries.ru/catalog/0/search.aspx?search=бутсы%20для%20мальчика&xsearch=true&xsearch=true&sort=popular,2558.1,1350.0,3899.0,40.0,9.0,98.0,30.0,30.0,26.0,10.0,70.0,38.63333333333333,102324.0,186218.8,46554.7,18.0,wb,152.0
79758,набор для слепков ручек и ножек,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20для%20слепков%20ручек%20и%20ножек&xsearch=true&xsearch=true&sort=popular,1460.1,505.0,4139.0,79.0,5.0,385.0,29.0,25.0,25.0,13.0,80.0,53.3,115347.9,279104.0,69776.0,56.0,wb,175.0
79796,картина по номерам на подрамнике 40 х 50,https://www.wildberries.ru/catalog/0/search.aspx?search=картина%20по%20номерам%20на%20подрамнике%2040%20х%2050&xsearch=true&xsearch=true&sort=popular,944.0,710.0,1080.0,323.0,122.0,1418.0,30.0,30.0,30.0,6.0,75.0,40.86666666666667,304912.0,674998.8,168749.7,188.0,wb,371.0
79802,мерседес машинка,https://www.wildberries.ru/catalog/0/search.aspx?search=мерседес%20машинка&xsearch=true&xsearch=true&sort=popular,1419.9333333333334,985.0,1996.0,66.0,7.0,493.0,30.0,29.0,29.0,8.0,60.0,31.633333333333333,93715.6,342858.8,85714.7,58.0,wb,196.0
79813,плед покрывало с ворсом,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20покрывало%20с%20ворсом&xsearch=true&xsearch=true&sort=popular,1682.3333333333333,822.0,3025.0,96.0,19.0,310.0,30.0,29.0,29.0,37.0,89.0,67.96666666666667,161504.0,287261.2,71815.3,49.0,wb,167.0
79837,интересные бокалы,https://www.wildberries.ru/catalog/0/search.aspx?search=интересные%20бокалы&xsearch=true&xsearch=true&sort=popular,1298.4333333333334,489.0,2090.0,216.0,31.0,913.0,30.0,30.0,30.0,29.0,88.0,53.43333333333333,280461.6,775948.6,193987.15,148.0,wb,278.0
79858,мягкий единорог игрушка,https://www.wildberries.ru/catalog/0/search.aspx?search=мягкий%20единорог%20игрушка&xsearch=true&xsearch=true&sort=popular,1601.8666666666666,744.0,3783.0,122.0,11.0,611.0,30.0,30.0,30.0,18.0,95.0,50.36666666666667,195427.73,217960.8,54490.2,50.0,wb,226.0
79863,коробка киндер сюрприз,https://www.wildberries.ru/catalog/0/search.aspx?search=коробка%20киндер%20сюрприз&xsearch=true&xsearch=true&sort=popular,1345.6,492.0,3880.0,70.0,0.0,394.0,23.0,22.0,22.0,8.0,64.0,47.43333333333333,94192.0,236937.6,59234.4,36.0,wb,173.0
79901,avent пустышки,https://www.wildberries.ru/catalog/0/search.aspx?search=avent%20пустышки&xsearch=true&xsearch=true&sort=popular,539.9333333333333,371.0,629.0,559.0,43.0,2098.0,30.0,30.0,30.0,20.0,37.0,27.8,301822.73,789321.0,197330.25,361.0,wb,498.0
79902,подушка с кошкой,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20с%20кошкой&xsearch=true&xsearch=true&sort=popular,1055.5666666666666,429.0,3143.0,56.0,0.0,573.0,8.0,8.0,8.0,24.0,61.0,46.63333333333333,59111.73,233336.2,58334.05,61.0,wb,200.0
