index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,market,lot_size_65_days
100246,салфетка автозагар,https://www.wildberries.ru/catalog/0/search.aspx?search=салфетка%20автозагар&xsearch=true&xsearch=true&sort=popular,6.0,702.8333333333335,384.0,2205.0,18.0,0.0,86.0,1.0,1.0,1.0,0.0,65.0,19.166666666666668,wb,87.0
100275,система хранения колес,https://www.wildberries.ru/catalog/0/search.aspx?search=система%20хранения%20колес&xsearch=true&xsearch=true&sort=popular,11.0,1060.3636363636363,859.0,1680.0,79.0,0.0,405.0,9.0,8.0,8.0,9.0,55.0,38.27272727272727,wb,165.0
100321,запчасти на пылесос,https://www.wildberries.ru/catalog/0/search.aspx?search=запчасти%20на%20пылесос&xsearch=true&xsearch=true&sort=popular,26.0,1650.0384615384617,389.0,3800.0,10.0,0.0,48.0,9.0,9.0,2.0,0.0,61.0,11.807692307692307,wb,111.0
100439,сахарница с гусями,https://www.wildberries.ru/catalog/0/search.aspx?search=сахарница%20с%20гусями&xsearch=true&xsearch=true&sort=popular,7.0,1495.571428571429,453.0,3425.0,13.0,0.0,67.0,1.0,1.0,1.0,0.0,67.0,33.285714285714285,wb,110.0
100489,linkimals,https://www.wildberries.ru/catalog/0/search.aspx?search=linkimals&xsearch=true&xsearch=true&sort=popular,7.0,2036.0,914.0,3276.0,66.0,0.0,139.0,5.0,5.0,5.0,0.0,35.0,25.0,wb,143.0
100532,лед гирлянда,https://www.wildberries.ru/catalog/0/search.aspx?search=лед%20гирлянда&xsearch=true&xsearch=true&sort=popular,6.0,595.0,533.0,719.0,29.0,1.0,61.0,5.0,5.0,2.0,28.0,85.0,66.0,wb,79.0
100549,крест доминика,https://www.wildberries.ru/catalog/0/search.aspx?search=крест%20доминика&xsearch=true&xsearch=true&sort=popular,24.0,725.1666666666665,362.0,1100.0,15.0,0.0,183.0,6.0,6.0,6.0,0.0,70.0,14.708333333333336,wb,108.0
100722,ревиталифт,https://www.wildberries.ru/catalog/0/search.aspx?search=ревиталифт&xsearch=true&xsearch=true&sort=popular,35.0,1753.8,525.0,3010.0,447.0,0.0,6152.0,35.0,35.0,35.0,0.0,51.0,16.2,wb,1376.0
100760,хлорофилл пищевой жидкий,https://www.wildberries.ru/catalog/0/search.aspx?search=хлорофилл%20пищевой%20жидкий&xsearch=true&xsearch=true&sort=popular,4.0,2666.0,1946.0,4450.0,68.0,9.0,104.0,3.0,3.0,3.0,14.0,46.0,27.5,wb,157.0
100779,уробион,https://www.wildberries.ru/catalog/0/search.aspx?search=уробион&xsearch=true&xsearch=true&sort=popular,2.0,633.5,525.0,742.0,53.0,34.0,72.0,2.0,2.0,2.0,50.0,50.0,50.0,wb,82.0
100786,фитомуцил слим,https://www.wildberries.ru/catalog/0/search.aspx?search=фитомуцил%20слим&xsearch=true&xsearch=true&sort=popular,1.0,1311.0,1311.0,1311.0,51.0,51.0,51.0,1.0,1.0,1.0,21.0,21.0,21.0,wb,101.0
100806,подушка в виде осьминога,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20в%20виде%20осьминога&xsearch=true&xsearch=true&sort=popular,33.0,2743.2727272727275,373.0,4392.0,5.0,0.0,109.0,15.0,15.0,15.0,0.0,53.0,20.63636363636364,ali,161.0
100909,rocs medical minerals,https://www.wildberries.ru/catalog/0/search.aspx?search=rocs%20medical%20minerals&xsearch=true&xsearch=true&sort=popular,14.0,645.7142857142858,435.0,1344.0,115.0,0.0,1101.0,11.0,11.0,11.0,15.0,50.0,30.42857142857143,wb,295.0
101070,кашпо корона,https://www.wildberries.ru/catalog/0/search.aspx?search=кашпо%20корона&xsearch=true&xsearch=true&sort=popular,7.0,554.4285714285714,451.0,1050.0,66.0,2.0,263.0,5.0,5.0,4.0,24.0,28.0,24.714285714285715,wb,119.0
101275,пирсинг в нос маркиз,https://www.wildberries.ru/catalog/0/search.aspx?search=пирсинг%20в%20нос%20маркиз&xsearch=true&xsearch=true&sort=popular,18.0,808.2777777777777,370.0,3724.0,16.0,0.0,98.0,6.0,4.0,4.0,14.0,43.0,36.16666666666666,wb,94.0
101386,инканто набор трусов,https://www.wildberries.ru/catalog/0/search.aspx?search=инканто%20набор%20трусов&xsearch=true&xsearch=true&sort=popular,12.0,1437.333333333333,1039.0,1699.0,23.0,5.0,48.0,11.0,11.0,5.0,0.0,20.0,8.333333333333334,wb,104.0
101488,по дороге к азбуке часть 5,https://www.wildberries.ru/catalog/0/search.aspx?search=по%20дороге%20к%20азбуке%20часть%205&xsearch=true&xsearch=true&sort=popular,6.0,477.0,439.0,495.0,61.0,3.0,182.0,6.0,6.0,5.0,10.0,34.0,23.66666666666667,wb,100.0
101589,форма для расстойки теста,https://www.wildberries.ru/catalog/0/search.aspx?search=форма%20для%20расстойки%20теста&xsearch=true&xsearch=true&sort=popular,44.0,1003.5454545454544,756.0,1832.0,13.0,0.0,51.0,39.0,37.0,36.0,15.0,57.0,39.18181818181818,wb,90.0
101858,струны 12-54,https://www.wildberries.ru/catalog/0/search.aspx?search=струны%2012-54&xsearch=true&xsearch=true&sort=popular,38.0,1024.6842105263158,400.0,1825.0,3.0,0.0,44.0,7.0,1.0,1.0,0.0,23.0,13.657894736842106,wb,90.0
101908,миралгин,https://www.wildberries.ru/catalog/0/search.aspx?search=миралгин&xsearch=true&xsearch=true&sort=popular,3.0,1343.0,721.0,2406.0,49.0,11.0,102.0,3.0,2.0,2.0,12.0,12.0,12.0,wb,112.0
101986,кризис в созависимых отношениях,https://www.wildberries.ru/catalog/0/search.aspx?search=кризис%20в%20созависимых%20отношениях&xsearch=true&xsearch=true&sort=popular,1.0,369.0,369.0,369.0,48.0,48.0,48.0,1.0,1.0,1.0,10.0,10.0,10.0,wb,68.0
102015,tihku,https://www.wildberries.ru/catalog/0/search.aspx?search=tihku&xsearch=true&xsearch=true&sort=popular,5.0,3566.2,2015.0,4499.0,223.0,11.0,559.0,5.0,4.0,4.0,0.0,52.0,18.8,wb,281.0
102029,врезной дозатор,https://www.wildberries.ru/catalog/0/search.aspx?search=врезной%20дозатор&xsearch=true&xsearch=true&sort=popular,15.0,1124.6,653.0,1813.0,20.0,0.0,68.0,14.0,9.0,9.0,0.0,53.0,28.33333333333333,wb,98.0
102127,саксонские хроники,https://www.wildberries.ru/catalog/0/search.aspx?search=саксонские%20хроники&xsearch=true&xsearch=true&sort=popular,5.0,514.4,487.0,583.0,45.0,7.0,141.0,4.0,3.0,2.0,40.0,40.0,40.0,wb,93.0
102312,вино полусладкое,https://www.wildberries.ru/catalog/0/search.aspx?search=вино%20полусладкое&xsearch=true&xsearch=true&sort=popular,22.0,1195.1818181818182,552.0,3032.0,8.0,0.0,79.0,3.0,2.0,2.0,0.0,55.0,27.54545454545455,wb,103.0
102325,авторучка паркер,https://www.wildberries.ru/catalog/0/search.aspx?search=авторучка%20паркер&xsearch=true&xsearch=true&sort=popular,18.0,858.0555555555555,477.0,1479.0,9.0,0.0,54.0,13.0,11.0,1.0,0.0,81.0,46.0,wb,86.0
102402,миноксидил пена,https://www.wildberries.ru/catalog/0/search.aspx?search=миноксидил%20пена&xsearch=true&xsearch=true&sort=popular,1.0,2092.0,2092.0,2092.0,55.0,55.0,55.0,1.0,1.0,1.0,53.0,53.0,53.0,wb,128.0
102418,корм для кошек грандорф,https://www.wildberries.ru/catalog/0/search.aspx?search=корм%20для%20кошек%20грандорф&xsearch=true&xsearch=true&sort=popular,9.0,1393.5555555555554,490.0,2093.0,64.0,20.0,163.0,9.0,9.0,9.0,0.0,9.0,4.0,wb,127.0
102587,мышель,https://www.wildberries.ru/catalog/0/search.aspx?search=мышель&xsearch=true&xsearch=true&sort=popular,36.0,2450.444444444445,896.0,4350.0,2510.0,0.0,7975.0,35.0,35.0,35.0,0.0,51.0,29.33333333333333,wb,1776.0
102710,лимонад натахтари,https://www.wildberries.ru/catalog/0/search.aspx?search=лимонад%20натахтари&xsearch=true&xsearch=true&sort=popular,19.0,1208.578947368421,727.0,1860.0,10.0,0.0,65.0,7.0,2.0,1.0,0.0,11.0,6.315789473684211,wb,100.0
102770,постельное белье гжель,https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20белье%20гжель&xsearch=true&xsearch=true&sort=popular,77.0,1544.2857142857142,829.0,2637.0,340.0,0.0,2929.0,66.0,66.0,65.0,46.0,81.0,76.41558441558442,wb,703.0
102806,пульсоксиметр медицинский (оксиметр),https://www.wildberries.ru/catalog/0/search.aspx?search=пульсоксиметр%20медицинский%20(оксиметр)&xsearch=true&xsearch=true&sort=popular,4.0,811.0,467.0,1107.0,27.0,4.0,86.0,1.0,1.0,1.0,77.0,91.0,85.75,wb,91.0
102829,соска-пустышка avent 6-18,https://www.wildberries.ru/catalog/0/search.aspx?search=соска-пустышка%20avent%206-18&xsearch=true&xsearch=true&sort=popular,18.0,625.2777777777778,440.0,810.0,208.0,0.0,1694.0,16.0,16.0,16.0,0.0,30.0,17.333333333333332,wb,417.0
102876,ручка кпп кобра,https://www.wildberries.ru/catalog/0/search.aspx?search=ручка%20кпп%20кобра&xsearch=true&xsearch=true&sort=popular,2.0,1079.5,860.0,1299.0,30.0,0.0,60.0,1.0,1.0,1.0,0.0,36.0,18.0,wb,95.0
103002,набор контейнеров compact 15 в 1,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20контейнеров%20compact%2015%20в%201&xsearch=true&xsearch=true&sort=popular,2.0,382.0,381.0,383.0,6237.0,900.0,11573.0,2.0,2.0,2.0,54.0,68.0,61.0,wb,2450.0
103320,арабский шарф,https://www.wildberries.ru/catalog/0/search.aspx?search=арабский%20шарф&xsearch=true&xsearch=true&sort=popular,67.0,960.2388059701492,665.0,2842.0,5.0,0.0,41.0,29.0,22.0,2.0,0.0,71.0,39.149253731343286,wb,87.0
103388,тушь ив роше,https://www.wildberries.ru/catalog/0/search.aspx?search=тушь%20ив%20роше&xsearch=true&xsearch=true&sort=popular,1.0,970.0,970.0,970.0,67.0,67.0,67.0,1.0,1.0,1.0,0.0,0.0,0.0,wb,93.0
103400,технопарк приора,https://www.wildberries.ru/catalog/0/search.aspx?search=технопарк%20приора&xsearch=true&xsearch=true&sort=popular,6.0,992.3333333333335,400.0,1912.0,767.0,6.0,4320.0,6.0,6.0,6.0,0.0,51.0,18.0,wb,972.0
103457,простынь на резинке 140х200 сказка,https://www.wildberries.ru/catalog/0/search.aspx?search=простынь%20на%20резинке%20140х200%20сказка&xsearch=true&xsearch=true&sort=popular,50.0,946.58,732.0,1156.0,13.0,0.0,115.0,44.0,20.0,13.0,60.0,71.0,67.3,wb,102.0
103675,бутсы подростковые,https://www.wildberries.ru/catalog/0/search.aspx?search=бутсы%20подростковые&xsearch=true&xsearch=true&sort=popular,74.0,1930.7702702702704,1117.0,3771.0,8.0,0.0,53.0,28.0,21.0,5.0,0.0,55.0,29.040540540540537,wb,122.0
103702,сужение влагалища,https://www.wildberries.ru/catalog/0/search.aspx?search=сужение%20влагалища&xsearch=true&xsearch=true&sort=popular,54.0,1316.8148148148148,398.0,3788.0,36.0,0.0,436.0,48.0,48.0,48.0,0.0,67.0,32.592592592592595,wb,180.0
104231,икариин,https://www.wildberries.ru/catalog/0/search.aspx?search=икариин&xsearch=true&xsearch=true&sort=popular,3.0,826.6666666666665,590.0,1100.0,42.0,15.0,73.0,3.0,3.0,3.0,32.0,52.0,38.66666666666666,wb,89.0
104375,беби молочная каша,https://www.wildberries.ru/catalog/0/search.aspx?search=беби%20молочная%20каша&xsearch=true&xsearch=true&sort=popular,14.0,492.4285714285714,408.0,632.0,36.0,6.0,130.0,14.0,12.0,12.0,7.0,40.0,25.357142857142854,wb,90.0
104397,накидка для компьютерного кресла,https://www.wildberries.ru/catalog/0/search.aspx?search=накидка%20для%20компьютерного%20кресла&xsearch=true&xsearch=true&sort=popular,37.0,775.3513513513514,357.0,2389.0,7.0,0.0,41.0,30.0,25.0,24.0,3.0,98.0,53.02702702702703,wb,81.0
104482,мусорное ведро 25л,https://www.wildberries.ru/catalog/0/search.aspx?search=мусорное%20ведро%2025л&xsearch=true&xsearch=true&sort=popular,7.0,1019.7142857142856,748.0,1967.0,128.0,3.0,689.0,7.0,2.0,2.0,30.0,47.0,37.857142857142854,wb,223.0
104694,y68,https://www.wildberries.ru/catalog/0/search.aspx?search=y68&xsearch=true&xsearch=true&sort=popular,31.0,985.3225806451613,485.0,1568.0,55.0,0.0,1155.0,15.0,15.0,15.0,0.0,83.0,54.0,wb,318.0
104749,знаток 180 схем,https://www.wildberries.ru/catalog/0/search.aspx?search=знаток%20180%20схем&xsearch=true&xsearch=true&sort=popular,8.0,2859.625,1976.0,3990.0,12.0,0.0,87.0,7.0,7.0,7.0,20.0,80.0,54.125,wb,160.0
105069,музыкальная шкатулка для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=музыкальная%20шкатулка%20для%20девочки&xsearch=true&xsearch=true&sort=popular,87.0,1238.9080459770116,372.0,4185.0,13.0,0.0,345.0,85.0,80.0,5.0,0.0,80.0,51.60919540229885,wb,159.0
105136,халат июния,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20июния&xsearch=true&xsearch=true&sort=popular,52.0,858.4807692307692,513.0,1265.0,68.0,0.0,582.0,52.0,47.0,47.0,37.0,76.0,55.30769230769231,wb,195.0
105179,ферменкол элактин,https://www.wildberries.ru/catalog/0/search.aspx?search=ферменкол%20элактин&xsearch=true&xsearch=true&sort=popular,1.0,2744.0,2744.0,2744.0,66.0,66.0,66.0,1.0,1.0,1.0,30.0,30.0,30.0,wb,152.0
105213,сборные бусины,https://www.wildberries.ru/catalog/0/search.aspx?search=сборные%20бусины&xsearch=true&xsearch=true&sort=popular,7.0,1205.0,622.0,2100.0,53.0,0.0,354.0,5.0,5.0,5.0,5.0,65.0,49.28571428571429,wb,160.0
105294,шапка шлем ласси,https://www.wildberries.ru/catalog/0/search.aspx?search=шапка%20шлем%20ласси&xsearch=true&xsearch=true&sort=popular,53.0,1103.8867924528302,483.0,1999.0,59.0,0.0,347.0,53.0,53.0,53.0,0.0,65.0,35.528301886792455,wb,155.0
105502,постельное белье фиксики,https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20белье%20фиксики&xsearch=true&xsearch=true&sort=popular,5.0,1213.4,1194.0,1291.0,141.0,98.0,206.0,5.0,5.0,5.0,44.0,48.0,47.2,wb,129.0
105701,гардина для штор в ванную,https://www.wildberries.ru/catalog/0/search.aspx?search=гардина%20для%20штор%20в%20ванную&xsearch=true&xsearch=true&sort=popular,22.0,879.7727272727273,455.0,2937.0,7.0,0.0,52.0,4.0,4.0,4.0,28.0,81.0,47.0,wb,86.0
105908,одеяло текстиль,https://www.wildberries.ru/catalog/0/search.aspx?search=одеяло%20текстиль&xsearch=true&xsearch=true&sort=popular,19.0,1780.2631578947367,937.0,3024.0,6.0,0.0,42.0,5.0,1.0,1.0,52.0,65.0,58.0,wb,114.0
105983,стич игрушка 50 см,https://www.wildberries.ru/catalog/0/search.aspx?search=стич%20игрушка%2050%20см&xsearch=true&xsearch=true&sort=popular,57.0,3230.280701754386,616.0,4475.0,3218.0,0.0,9149.0,57.0,57.0,57.0,28.0,82.0,53.982456140350884,wb,2045.0
106035,урьяж тоник,https://www.wildberries.ru/catalog/0/search.aspx?search=урьяж%20тоник&xsearch=true&xsearch=true&sort=popular,2.0,941.5,814.0,1069.0,89.0,8.0,169.0,1.0,1.0,1.0,3.0,3.0,3.0,wb,113.0
106136,кукла штеффи с 3 малышами,https://www.wildberries.ru/catalog/0/search.aspx?search=кукла%20штеффи%20с%203%20малышами&xsearch=true&xsearch=true&sort=popular,39.0,1774.948717948718,484.0,3621.0,17.0,0.0,225.0,26.0,2.0,2.0,0.0,73.0,36.05128205128205,wb,152.0
