index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
47509,эрик карл,https://www.wildberries.ru/catalog/0/search.aspx?search=эрик%20карл&xsearch=true&xsearch=true&sort=popular,14.0,685.5,402.0,1954.0,28.0,0.0,213.0,14.0,14.0,14.0,25.0,46.0,36.357142857142854,карл эрик
47522,клетка короля,https://www.wildberries.ru/catalog/0/search.aspx?search=клетка%20короля&xsearch=true&xsearch=true&sort=popular,2.0,496.5,463.0,530.0,49.0,49.0,49.0,2.0,2.0,2.0,4.0,48.0,26.0,клетка
47523,нора сакавич,https://www.wildberries.ru/catalog/0/search.aspx?search=нора%20сакавич&xsearch=true&xsearch=true&sort=popular,2.0,544.5,484.0,605.0,432.0,324.0,540.0,3.0,3.0,3.0,5.0,24.0,14.5,нора
47524,чемоданчик для украшений,https://www.wildberries.ru/catalog/0/search.aspx?search=чемоданчик%20для%20украшений&xsearch=true&xsearch=true&sort=popular,5.0,1335.8,630.0,2208.0,27.0,0.0,114.0,5.0,3.0,3.0,38.0,66.0,51.8,чемоданчик
47535,английский бонк,https://www.wildberries.ru/catalog/0/search.aspx?search=английский%20бонк&xsearch=true&xsearch=true&sort=popular,9.0,657.8888888888888,488.0,922.0,30.0,0.0,129.0,7.0,7.0,7.0,,,,бонк английский
47554,подставка под цветы на колесиках,https://www.wildberries.ru/catalog/0/search.aspx?search=подставка%20под%20цветы%20на%20колесиках&xsearch=true&xsearch=true&sort=popular,35.0,1053.7142857142858,418.0,2896.0,9.0,0.0,86.0,25.0,23.0,5.0,10.0,64.0,40.37142857142858,подставка
47581,ложка munchkin,https://www.wildberries.ru/catalog/0/search.aspx?search=ложка%20munchkin&xsearch=true&xsearch=true&sort=popular,14.0,677.3571428571429,490.0,1190.0,24.0,2.0,72.0,14.0,12.0,12.0,,,,ложка
47618,флаг радуга,https://www.wildberries.ru/catalog/0/search.aspx?search=флаг%20радуга&xsearch=true&xsearch=true&sort=popular,2.0,607.5,582.0,633.0,55.0,3.0,106.0,2.0,2.0,2.0,40.0,61.0,50.5,флаг
47623,свеча лючия,https://www.wildberries.ru/catalog/0/search.aspx?search=свеча%20лючия&xsearch=true&xsearch=true&sort=popular,7.0,737.7142857142858,399.0,1299.0,22.0,0.0,84.0,6.0,4.0,2.0,,,,свеча
47626,свеча светодиодная лючия,https://www.wildberries.ru/catalog/0/search.aspx?search=свеча%20светодиодная%20лючия&xsearch=true&xsearch=true&sort=popular,6.0,765.5,399.0,1299.0,23.0,0.0,84.0,4.0,4.0,2.0,,,,свеча светодиодный
