index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
336449,зыгарь,https://www.wildberries.ru/catalog/0/search.aspx?search=зыгарь&xsearch=true&xsearch=true&sort=popular,10.0,558.4,472.0,790.0,66.0,0.0,179.0,7.0,7.0,7.0,12.0,36.0,24.8
336696,альганика бад,https://www.wildberries.ru/catalog/0/search.aspx?search=альганика%20бад&xsearch=true&xsearch=true&sort=popular,6.0,444.83333333333326,376.0,529.0,15.0,3.0,49.0,2.0,2.0,1.0,19.0,19.0,19.0
336719,ежедневник с алфавитом,https://www.wildberries.ru/catalog/0/search.aspx?search=ежедневник%20с%20алфавитом&xsearch=true&xsearch=true&sort=popular,35.0,647.6857142857143,510.0,789.0,4.0,0.0,111.0,8.0,8.0,8.0,3.0,46.0,25.685714285714287
337041,гинокомфорт гель,https://www.wildberries.ru/catalog/0/search.aspx?search=гинокомфорт%20гель&xsearch=true&xsearch=true&sort=popular,6.0,452.33333333333326,389.0,619.0,310.0,191.0,520.0,6.0,6.0,6.0,0.0,0.0,0.0
337199,правила мозга,https://www.wildberries.ru/catalog/0/search.aspx?search=правила%20мозга&xsearch=true&xsearch=true&sort=popular,5.0,719.2,448.0,1056.0,16.0,1.0,62.0,1.0,1.0,1.0,26.0,56.0,37.0
337369,секатор идеал,https://www.wildberries.ru/catalog/0/search.aspx?search=секатор%20идеал&xsearch=true&xsearch=true&sort=popular,3.0,830.0,636.0,1072.0,18.0,0.0,53.0,1.0,1.0,1.0,53.0,78.0,65.0
337905,поднос дубравия,https://www.wildberries.ru/catalog/0/search.aspx?search=поднос%20дубравия&xsearch=true&xsearch=true&sort=popular,17.0,720.4705882352941,449.0,950.0,20.0,0.0,50.0,15.0,9.0,9.0,19.0,79.0,67.94117647058823
337950,momo кондиционер,https://www.wildberries.ru/catalog/0/search.aspx?search=momo%20кондиционер&xsearch=true&xsearch=true&sort=popular,2.0,1893.5,1305.0,2482.0,41.0,41.0,41.0,1.0,1.0,1.0,10.0,18.0,14.0
338049,лиза краснова,https://www.wildberries.ru/catalog/0/search.aspx?search=лиза%20краснова&xsearch=true&xsearch=true&sort=popular,1.0,694.0,694.0,694.0,266.0,266.0,266.0,1.0,1.0,1.0,37.0,37.0,37.0
338074,наколенники для пилона,https://www.wildberries.ru/catalog/0/search.aspx?search=наколенники%20для%20пилона&xsearch=true&xsearch=true&sort=popular,9.0,1128.3333333333333,551.0,1813.0,42.0,9.0,77.0,8.0,6.0,5.0,48.0,64.0,53.55555555555557
338278,биология добра и зла,https://www.wildberries.ru/catalog/0/search.aspx?search=биология%20добра%20и%20зла&xsearch=true&xsearch=true&sort=popular,3.0,917.6666666666664,442.0,1321.0,157.0,0.0,442.0,3.0,3.0,1.0,3.0,40.0,21.0
338467,коняша мебель,https://www.wildberries.ru/catalog/0/search.aspx?search=коняша%20мебель&xsearch=true&xsearch=true&sort=popular,35.0,1056.5142857142855,357.0,1800.0,17.0,0.0,104.0,25.0,15.0,13.0,5.0,88.0,58.57142857142857
338771,киоши,https://www.wildberries.ru/catalog/0/search.aspx?search=киоши&xsearch=true&xsearch=true&sort=popular,34.0,1221.1176470588236,640.0,2475.0,360.0,15.0,1979.0,34.0,33.0,33.0,13.0,77.0,44.235294117647065
339210,подлокотник приора,https://www.wildberries.ru/catalog/0/search.aspx?search=подлокотник%20приора&xsearch=true&xsearch=true&sort=popular,10.0,1068.7,372.0,2046.0,30.0,0.0,183.0,7.0,6.0,6.0,20.0,61.0,39.1
339256,tommi носки,https://www.wildberries.ru/catalog/0/search.aspx?search=tommi%20носки&xsearch=true&xsearch=true&sort=popular,44.0,1228.840909090909,520.0,2550.0,6.0,0.0,45.0,4.0,3.0,3.0,0.0,52.0,30.95454545454545
339490,дудочка детская,https://www.wildberries.ru/catalog/0/search.aspx?search=дудочка%20детская&xsearch=true&xsearch=true&sort=popular,8.0,1027.125,580.0,1884.0,32.0,0.0,76.0,5.0,5.0,5.0,0.0,77.0,51.125
339497,бумага офисная а4 канцелярские товары,https://www.wildberries.ru/catalog/0/search.aspx?search=бумага%20офисная%20а4%20канцелярские%20товары&xsearch=true&xsearch=true&sort=popular,2.0,1480.5,1469.0,1492.0,40.0,5.0,74.0,1.0,1.0,1.0,3.0,5.0,4.0
339586,лобового стекла автомобиля дефлекторы,https://www.wildberries.ru/catalog/0/search.aspx?search=лобового%20стекла%20автомобиля%20дефлекторы&xsearch=true&xsearch=true&sort=popular,59.0,1402.4067796610173,371.0,2184.0,6.0,0.0,73.0,28.0,28.0,13.0,19.0,71.0,27.69491525423729
339689,лосины крокид,https://www.wildberries.ru/catalog/0/search.aspx?search=лосины%20крокид&xsearch=true&xsearch=true&sort=popular,32.0,936.28125,362.0,1819.0,9.0,0.0,54.0,28.0,13.0,10.0,15.0,44.0,27.96875
340043,глозман,https://www.wildberries.ru/catalog/0/search.aspx?search=глозман&xsearch=true&xsearch=true&sort=popular,11.0,805.0,434.0,951.0,11.0,0.0,56.0,3.0,3.0,3.0,17.0,50.0,35.72727272727273
340087,поильник с трубочкой авент,https://www.wildberries.ru/catalog/0/search.aspx?search=поильник%20с%20трубочкой%20авент&xsearch=true&xsearch=true&sort=popular,4.0,718.0,676.0,742.0,621.0,486.0,749.0,4.0,4.0,4.0,25.0,28.0,25.75
340666,r.o.c.s minerals,https://www.wildberries.ru/catalog/0/search.aspx?search=r.o.c.s%20minerals&xsearch=true&xsearch=true&sort=popular,15.0,705.4,382.0,1344.0,207.0,0.0,1602.0,10.0,10.0,10.0,0.0,69.0,24.86666666666667
340980,ферменкол,https://www.wildberries.ru/catalog/0/search.aspx?search=ферменкол&xsearch=true&xsearch=true&sort=popular,2.0,2157.5,1854.0,2461.0,125.0,56.0,194.0,2.0,2.0,2.0,30.0,30.0,30.0
341701,мини кондиционер бытовая техника,https://www.wildberries.ru/catalog/0/search.aspx?search=мини%20кондиционер%20бытовая%20техника&xsearch=true&xsearch=true&sort=popular,13.0,1912.8461538461536,875.0,2715.0,263.0,1.0,2667.0,9.0,9.0,6.0,0.0,55.0,18.23076923076923
341780,не сдохни еда,https://www.wildberries.ru/catalog/0/search.aspx?search=не%20сдохни%20еда&xsearch=true&xsearch=true&sort=popular,4.0,1056.0,747.0,1312.0,29.0,0.0,103.0,1.0,1.0,1.0,3.0,38.0,25.75
342037,халат с ночнушкой для беременных,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20с%20ночнушкой%20для%20беременных&xsearch=true&xsearch=true&sort=popular,21.0,1269.2857142857142,951.0,1603.0,111.0,0.0,536.0,21.0,21.0,21.0,28.0,64.0,45.0952380952381
342082,трехволновая плойка,https://www.wildberries.ru/catalog/0/search.aspx?search=трехволновая%20плойка&xsearch=true&xsearch=true&sort=popular,23.0,1252.9565217391305,745.0,1755.0,15.0,0.0,97.0,15.0,12.0,9.0,35.0,79.0,64.8695652173913
342088,набор для рисования для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20для%20рисования%20для%20девочки&xsearch=true&xsearch=true&sort=popular,11.0,1048.5454545454545,453.0,2583.0,11.0,0.0,50.0,5.0,1.0,1.0,37.0,76.0,66.18181818181819
342105,силиконовая сумка для лакомства,https://www.wildberries.ru/catalog/0/search.aspx?search=силиконовая%20сумка%20для%20лакомства&xsearch=true&xsearch=true&sort=popular,34.0,985.6470588235294,455.0,2536.0,608.0,0.0,3894.0,34.0,34.0,34.0,29.0,61.0,48.735294117647065
342119,л креатин,https://www.wildberries.ru/catalog/0/search.aspx?search=л%20креатин&xsearch=true&xsearch=true&sort=popular,6.0,812.3333333333335,396.0,1432.0,194.0,8.0,574.0,5.0,5.0,5.0,19.0,43.0,31.5
342122,g-shock мужские часы,https://www.wildberries.ru/catalog/0/search.aspx?search=g-shock%20мужские%20часы&xsearch=true&xsearch=true&sort=popular,31.0,721.1290322580646,384.0,1335.0,21.0,0.0,126.0,7.0,5.0,5.0,10.0,86.0,38.2258064516129
342245,бельеорра,https://www.wildberries.ru/catalog/0/search.aspx?search=бельеорра&xsearch=true&xsearch=true&sort=popular,35.0,737.2857142857142,572.0,895.0,20.0,0.0,73.0,23.0,20.0,12.0,40.0,64.0,53.714285714285715
342361,берцы бизон,https://www.wildberries.ru/catalog/0/search.aspx?search=берцы%20бизон&xsearch=true&xsearch=true&sort=popular,9.0,2402.1111111111113,2041.0,2915.0,181.0,3.0,401.0,7.0,7.0,7.0,31.0,73.0,62.33333333333334
342882,аптечка автомобильная нового образца,https://www.wildberries.ru/catalog/0/search.aspx?search=аптечка%20автомобильная%20нового%20образца&xsearch=true&xsearch=true&sort=popular,10.0,945.1,398.0,2400.0,134.0,0.0,518.0,3.0,3.0,3.0,30.0,80.0,42.9
342950,гравити фолз графический роман,https://www.wildberries.ru/catalog/0/search.aspx?search=гравити%20фолз%20графический%20роман&xsearch=true&xsearch=true&sort=popular,18.0,474.5,385.0,745.0,31.0,0.0,217.0,7.0,7.0,7.0,3.0,39.0,23.16666666666667
343240,фитбол 100 см,https://www.wildberries.ru/catalog/0/search.aspx?search=фитбол%20100%20см&xsearch=true&xsearch=true&sort=popular,44.0,1125.1136363636363,555.0,2840.0,29.0,0.0,312.0,34.0,34.0,34.0,0.0,69.0,47.56818181818182
343464,1001 наклейка,https://www.wildberries.ru/catalog/0/search.aspx?search=1001%20наклейка&xsearch=true&xsearch=true&sort=popular,11.0,562.3636363636364,379.0,722.0,15.0,0.0,50.0,6.0,3.0,3.0,12.0,31.0,22.181818181818183
343513,бальзам для губ эос,https://www.wildberries.ru/catalog/0/search.aspx?search=бальзам%20для%20губ%20эос&xsearch=true&xsearch=true&sort=popular,49.0,569.3877551020408,407.0,892.0,13.0,0.0,41.0,40.0,16.0,8.0,15.0,42.0,31.387755102040817
343552,брызговики на ситроен с4 передние,https://www.wildberries.ru/catalog/0/search.aspx?search=брызговики%20на%20ситроен%20с4%20передние&xsearch=true&xsearch=true&sort=popular,7.0,1000.4285714285713,820.0,1168.0,12.0,0.0,47.0,2.0,2.0,1.0,0.0,30.0,4.285714285714286
343555,тоник для волос эстель,https://www.wildberries.ru/catalog/0/search.aspx?search=тоник%20для%20волос%20эстель&xsearch=true&xsearch=true&sort=popular,7.0,564.5714285714286,406.0,707.0,33.0,7.0,73.0,6.0,5.0,2.0,21.0,36.0,28.142857142857146
343794,пистолет для уколов,https://www.wildberries.ru/catalog/0/search.aspx?search=пистолет%20для%20уколов&xsearch=true&xsearch=true&sort=popular,16.0,819.375,594.0,2849.0,42.0,0.0,248.0,16.0,16.0,16.0,20.0,80.0,45.5
344305,флэшка браслет,https://www.wildberries.ru/catalog/0/search.aspx?search=флэшка%20браслет&xsearch=true&xsearch=true&sort=popular,3.0,743.0,595.0,835.0,155.0,7.0,271.0,3.0,3.0,3.0,57.0,80.0,65.0
344428,фитбол 50,https://www.wildberries.ru/catalog/0/search.aspx?search=фитбол%2050&xsearch=true&xsearch=true&sort=popular,28.0,940.8571428571428,407.0,2025.0,9.0,0.0,91.0,6.0,6.0,6.0,18.0,67.0,43.67857142857143
344549,тиджи,https://www.wildberries.ru/catalog/0/search.aspx?search=тиджи&xsearch=true&xsearch=true&sort=popular,2.0,1474.5,1325.0,1624.0,66.0,26.0,105.0,2.0,2.0,1.0,14.0,14.0,14.0
344931,покрывало т37,https://www.wildberries.ru/catalog/0/search.aspx?search=покрывало%20т37&xsearch=true&xsearch=true&sort=popular,35.0,900.5142857142857,528.0,1724.0,22.0,0.0,110.0,18.0,14.0,11.0,0.0,61.0,45.11428571428571
345197,носки глория джинсы,https://www.wildberries.ru/catalog/0/search.aspx?search=носки%20глория%20джинсы&xsearch=true&xsearch=true&sort=popular,2.0,704.0,649.0,759.0,48.0,23.0,73.0,2.0,2.0,1.0,75.0,77.0,76.0
