index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
266378,гарциния форте,https://www.wildberries.ru/catalog/0/search.aspx?search=гарциния%20форте&xsearch=true&xsearch=true&sort=popular,1.0,391.0,391.0,391.0,138.0,138.0,138.0,1.0,1.0,1.0,0.0,0.0,0.0,гарциния
266429,revolution румяна,https://www.wildberries.ru/catalog/0/search.aspx?search=revolution%20румяна&xsearch=true&xsearch=true&sort=popular,24.0,865.5416666666665,386.0,1821.0,24.0,0.0,92.0,13.0,11.0,9.0,5.0,28.0,7.458333333333332,
266433,палетка теней forever flawless,https://www.wildberries.ru/catalog/0/search.aspx?search=палетка%20теней%20forever%20flawless&xsearch=true&xsearch=true&sort=popular,24.0,1078.75,810.0,1293.0,54.0,0.0,541.0,24.0,24.0,24.0,5.0,14.0,5.75,палетка
266688,супер слайм,https://www.wildberries.ru/catalog/0/search.aspx?search=супер%20слайм&xsearch=true&xsearch=true&sort=popular,2.0,493.5,448.0,539.0,154.0,123.0,185.0,2.0,2.0,2.0,73.0,73.0,73.0,
266836,подушка dream pro neck,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20dream%20pro%20neck&xsearch=true&xsearch=true&sort=popular,34.0,1046.4117647058824,646.0,2310.0,106.0,0.0,2100.0,23.0,13.0,12.0,50.0,82.0,74.05882352941177,подушка
267103,красная таблетка книга,https://www.wildberries.ru/catalog/0/search.aspx?search=красная%20таблетка%20книга&xsearch=true&xsearch=true&sort=popular,21.0,1221.2857142857142,426.0,2869.0,69.0,2.0,398.0,13.0,13.0,12.0,3.0,81.0,64.0952380952381,таблетка красный
267162,пилинг скатка elizavecca,https://www.wildberries.ru/catalog/0/search.aspx?search=пилинг%20скатка%20elizavecca&xsearch=true&xsearch=true&sort=popular,18.0,825.0,582.0,1317.0,31.0,0.0,216.0,10.0,10.0,10.0,5.0,69.0,38.944444444444436,пилинг
267289,аккумулятор iphone 5s,https://www.wildberries.ru/catalog/0/search.aspx?search=аккумулятор%20iphone%205s&xsearch=true&xsearch=true&sort=popular,33.0,862.9393939393941,356.0,1458.0,12.0,0.0,88.0,8.0,8.0,5.0,0.0,80.0,26.303030303030305,аккумулятор
267326,корзина для белья curver knit,https://www.wildberries.ru/catalog/0/search.aspx?search=корзина%20для%20белья%20curver%20knit&xsearch=true&xsearch=true&sort=popular,9.0,1342.6666666666667,500.0,2513.0,73.0,0.0,248.0,8.0,8.0,8.0,0.0,50.0,20.666666666666668,корзина
267386,договориться можно обо всем,https://www.wildberries.ru/catalog/0/search.aspx?search=договориться%20можно%20обо%20всем&xsearch=true&xsearch=true&sort=popular,3.0,561.0,441.0,711.0,39.0,4.0,74.0,2.0,2.0,2.0,28.0,28.0,28.0,
267410,holy land youthful,https://www.wildberries.ru/catalog/0/search.aspx?search=holy%20land%20youthful&xsearch=true&xsearch=true&sort=popular,4.0,1639.5,1400.0,2084.0,120.0,21.0,176.0,4.0,4.0,4.0,0.0,0.0,0.0,
267419,holy land super lotion,https://www.wildberries.ru/catalog/0/search.aspx?search=holy%20land%20super%20lotion&xsearch=true&xsearch=true&sort=popular,2.0,2447.0,2010.0,2884.0,371.0,253.0,488.0,2.0,2.0,2.0,0.0,0.0,0.0,
267426,ретиноевый пилинг,https://www.wildberries.ru/catalog/0/search.aspx?search=ретиноевый%20пилинг&xsearch=true&xsearch=true&sort=popular,4.0,1245.25,657.0,2223.0,30.0,1.0,104.0,1.0,1.0,1.0,52.0,62.0,56.25,пилинг ретиноевый
267449,holy land double action,https://www.wildberries.ru/catalog/0/search.aspx?search=holy%20land%20double%20action&xsearch=true&xsearch=true&sort=popular,8.0,1860.125,1252.0,2505.0,98.0,42.0,267.0,8.0,8.0,8.0,0.0,0.0,0.0,
267460,халат медицинский иридамед,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20медицинский%20иридамед&xsearch=true&xsearch=true&sort=popular,36.0,1409.638888888889,1072.0,2042.0,16.0,1.0,77.0,27.0,27.0,5.0,53.0,68.0,55.27777777777778,иридамед халат
267471,герчик,https://www.wildberries.ru/catalog/0/search.aspx?search=герчик&xsearch=true&xsearch=true&sort=popular,2.0,706.5,522.0,891.0,63.0,4.0,121.0,1.0,1.0,1.0,28.0,28.0,28.0,герчик
267488,магия утра хэл элрод,https://www.wildberries.ru/catalog/0/search.aspx?search=магия%20утра%20хэл%20элрод&xsearch=true&xsearch=true&sort=popular,8.0,792.875,585.0,864.0,68.0,1.0,493.0,4.0,1.0,1.0,23.0,49.0,33.25,магия
267632,ночник 3d луна с пультом и сенсорным управлением,https://www.wildberries.ru/catalog/0/search.aspx?search=ночник%203d%20луна%20с%20пультом%20и%20сенсорным%20управлением&xsearch=true&xsearch=true&sort=popular,69.0,1121.6521739130437,590.0,2660.0,20.0,0.0,289.0,37.0,31.0,31.0,19.0,98.0,59.82608695652174,луна
267719,вино практический путеводитель,https://www.wildberries.ru/catalog/0/search.aspx?search=вино%20практический%20путеводитель&xsearch=true&xsearch=true&sort=popular,3.0,546.6666666666666,418.0,652.0,36.0,4.0,97.0,1.0,1.0,1.0,40.0,43.0,41.0,вино путеводитель
267838,la rive red line,https://www.wildberries.ru/catalog/0/search.aspx?search=la%20rive%20red%20line&xsearch=true&xsearch=true&sort=popular,1.0,679.0,679.0,679.0,54.0,54.0,54.0,1.0,1.0,1.0,15.0,15.0,15.0,
267940,мфу струйное canon pixma mg2540s,https://www.wildberries.ru/catalog/0/search.aspx?search=мфу%20струйное%20canon%20pixma%20mg2540s&xsearch=true&xsearch=true&sort=popular,3.0,1429.0,756.0,2622.0,101.0,8.0,277.0,2.0,1.0,1.0,6.0,50.0,25.33333333333333,мфу
268080,martta плед,https://www.wildberries.ru/catalog/0/search.aspx?search=martta%20плед&xsearch=true&xsearch=true&sort=popular,26.0,1185.3461538461538,697.0,1620.0,9.0,0.0,42.0,25.0,25.0,25.0,64.0,80.0,71.84615384615384,плед
268093,matrix шампунь total results color obsessed,https://www.wildberries.ru/catalog/0/search.aspx?search=matrix%20шампунь%20total%20results%20color%20obsessed&xsearch=true&xsearch=true&sort=popular,14.0,1178.9285714285713,484.0,2199.0,406.0,0.0,1677.0,12.0,12.0,12.0,0.0,30.0,16.5,шампунь
268242,ведро эмалированное,https://www.wildberries.ru/catalog/0/search.aspx?search=ведро%20эмалированное&xsearch=true&xsearch=true&sort=popular,7.0,1592.571428571429,1401.0,2077.0,37.0,0.0,174.0,7.0,7.0,7.0,3.0,44.0,10.0,ведро
268295,подлокотник для ниссан террано,https://www.wildberries.ru/catalog/0/search.aspx?search=подлокотник%20для%20ниссан%20террано&xsearch=true&xsearch=true&sort=popular,10.0,1749.4,1113.0,2918.0,20.0,0.0,50.0,7.0,7.0,7.0,0.0,45.0,23.0,подлокотник
268297,панама disney,https://www.wildberries.ru/catalog/0/search.aspx?search=панама%20disney&xsearch=true&xsearch=true&sort=popular,4.0,636.0,636.0,636.0,27.0,2.0,43.0,4.0,4.0,4.0,25.0,35.0,27.5,панама
268312,держатель рамок универсальный кресельный,https://www.wildberries.ru/catalog/0/search.aspx?search=держатель%20рамок%20универсальный%20кресельный&xsearch=true&xsearch=true&sort=popular,2.0,984.0,777.0,1191.0,52.0,15.0,88.0,2.0,1.0,1.0,63.0,65.0,64.0,держатель
268315,подушка петербургский уют,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20петербургский%20уют&xsearch=true&xsearch=true&sort=popular,26.0,1746.0769230769229,605.0,2425.0,21.0,0.0,111.0,15.0,10.0,7.0,0.0,73.0,56.346153846153854,подушка петербургский
