index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
229827,ролик массажный для йоги,https://www.wildberries.ru/catalog/0/search.aspx?search=ролик%20массажный%20для%20йоги&xsearch=true&xsearch=true&sort=popular,1255.7333333333331,415.0,2929.0,248.0,19.0,841.0,30.0,29.0,29.0,19.0,77.0,52.2,311421.87,487807.6,121951.9,146.0,wb,262.0
229865,"черное постельное 1,5","https://www.wildberries.ru/catalog/0/search.aspx?search=черное%20постельное%201,5&xsearch=true&xsearch=true&sort=popular",1814.9666666666667,1439.0,3491.0,108.0,19.0,531.0,30.0,29.0,26.0,37.0,74.0,61.73333333333333,196016.4,602131.2,150532.8,88.0,wb,217.0
229906,солгар железо,https://www.wildberries.ru/catalog/0/search.aspx?search=солгар%20железо&xsearch=true&xsearch=true&sort=popular,1671.6896551724135,504.0,2917.0,55.0,0.0,701.0,28.0,28.0,26.0,0.0,60.0,23.344827586206897,91942.93,157459.2,39364.8,24.0,wb,247.0
229916,латок для собак,https://www.wildberries.ru/catalog/0/search.aspx?search=латок%20для%20собак&xsearch=true&xsearch=true&sort=popular,1224.6666666666667,380.0,3010.0,300.0,74.0,1574.0,30.0,30.0,30.0,0.0,77.0,42.2,367400.0,360819.8,90204.95,103.0,wb,412.0
229954,лотки для собак,https://www.wildberries.ru/catalog/0/search.aspx?search=лотки%20для%20собак&xsearch=true&xsearch=true&sort=popular,1224.6666666666667,380.0,3010.0,300.0,74.0,1574.0,30.0,30.0,30.0,0.0,77.0,42.2,367400.0,360819.8,90204.95,103.0,wb,412.0
230006,детская шапка из мериноса,https://www.wildberries.ru/catalog/0/search.aspx?search=детская%20шапка%20из%20мериноса&xsearch=true&xsearch=true&sort=popular,930.6666666666666,620.0,1469.0,113.0,23.0,431.0,30.0,30.0,30.0,41.0,49.0,46.13333333333333,105165.33,272284.6,68071.15,76.0,wb,166.0
230020,ля рош позе розалиак,https://www.wildberries.ru/catalog/0/search.aspx?search=ля%20рош%20позе%20розалиак&xsearch=true&xsearch=true&sort=popular,1571.75,1345.0,1852.0,316.0,126.0,572.0,4.0,4.0,4.0,11.0,24.0,17.75,496673.0,496673.0,124168.25,79.0,wb,217.0
230028,статуетка,https://www.wildberries.ru/catalog/0/search.aspx?search=статуетка&xsearch=true&xsearch=true&sort=popular,1488.7333333333331,533.0,3691.0,104.0,13.0,442.0,30.0,28.0,28.0,20.0,84.0,47.06666666666667,154828.27,244868.4,61217.1,40.0,wb,187.0
230038,картины черно белые,https://www.wildberries.ru/catalog/0/search.aspx?search=картины%20черно%20белые&xsearch=true&xsearch=true&sort=popular,1555.8333333333333,498.0,2891.0,81.0,9.0,711.0,29.0,29.0,28.0,22.0,88.0,55.43333333333333,126022.5,90807.4,22701.85,11.0,wb,245.0
230041,графический планшет цветной,https://www.wildberries.ru/catalog/0/search.aspx?search=графический%20планшет%20цветной&xsearch=true&xsearch=true&sort=popular,849.6,510.0,1875.0,93.0,0.0,560.0,25.0,24.0,19.0,25.0,70.0,49.23333333333333,79012.8,345087.6,86271.9,72.0,wb,190.0
230060,простыня белая,https://www.wildberries.ru/catalog/0/search.aspx?search=простыня%20белая&xsearch=true&xsearch=true&sort=popular,1455.9333333333334,582.0,3940.0,69.0,9.0,322.0,30.0,30.0,30.0,5.0,77.0,50.0,100459.4,274794.8,68698.7,41.0,wb,161.0
230090,детские пледы,https://www.wildberries.ru/catalog/0/search.aspx?search=детские%20пледы&xsearch=true&xsearch=true&sort=popular,1356.3666666666666,480.0,2580.0,360.0,20.0,1512.0,30.0,30.0,30.0,40.0,92.0,68.16666666666667,488292.0,911029.6,227757.4,175.0,wb,404.0
230137,коллаген капсулы,https://www.wildberries.ru/catalog/0/search.aspx?search=коллаген%20капсулы&xsearch=true&xsearch=true&sort=popular,784.2666666666667,414.0,2680.0,713.0,137.0,2561.0,30.0,30.0,30.0,9.0,76.0,58.66666666666666,559182.13,1661806.0,415451.5,471.0,wb,602.0
