index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
449973,автокормушка для аквариума,https://www.wildberries.ru/catalog/0/search.aspx?search=автокормушка%20для%20аквариума&xsearch=true&xsearch=true&sort=popular,6.0,2330.833333333333,1952.0,2764.0,38.0,0.0,186.0,2.0,2.0,2.0,7.0,60.0,37.333333333333336,автокормушка
449998,детская машинка bmw,https://www.wildberries.ru/catalog/0/search.aspx?search=детская%20машинка%20bmw&xsearch=true&xsearch=true&sort=popular,77.0,1424.9740259740258,400.0,2513.0,3.0,0.0,51.0,73.0,73.0,73.0,10.0,60.0,30.870129870129873,машинка детская
450032,сеть камуфляжная,https://www.wildberries.ru/catalog/0/search.aspx?search=сеть%20камуфляжная&xsearch=true&xsearch=true&sort=popular,21.0,1394.2380952380954,814.0,2799.0,21.0,0.0,177.0,5.0,4.0,4.0,,,,сеть
450070,корейская косметика coxir,https://www.wildberries.ru/catalog/0/search.aspx?search=корейская%20косметика%20coxir&xsearch=true&xsearch=true&sort=popular,90.0,1061.111111111111,437.0,1453.0,6.0,0.0,84.0,39.0,37.0,5.0,5.0,70.0,27.466666666666665,косметика корейский
450113,effaclar h,https://www.wildberries.ru/catalog/0/search.aspx?search=effaclar%20h&xsearch=true&xsearch=true&sort=popular,2.0,1135.0,1051.0,1219.0,1584.0,1415.0,1752.0,3.0,3.0,3.0,24.0,24.0,24.0,
450144,чайник cnglass,https://www.wildberries.ru/catalog/0/search.aspx?search=чайник%20cnglass&xsearch=true&xsearch=true&sort=popular,19.0,908.9473684210526,550.0,1317.0,232.0,0.0,1128.0,19.0,19.0,19.0,27.0,54.0,42.89473684210526,чайник
450197,школа адекватных родителей,https://www.wildberries.ru/catalog/0/search.aspx?search=школа%20адекватных%20родителей&xsearch=true&xsearch=true&sort=popular,1.0,556.0,556.0,556.0,306.0,306.0,306.0,2.0,2.0,2.0,22.0,22.0,22.0,школа адекватный
450201,кетодиета капсулы,https://www.wildberries.ru/catalog/0/search.aspx?search=кетодиета%20капсулы&xsearch=true&xsearch=true&sort=popular,2.0,795.0,730.0,860.0,72.0,39.0,105.0,3.0,3.0,3.0,55.0,62.0,58.5,капсула кетодиета
450212,mexx ice touch woman,https://www.wildberries.ru/catalog/0/search.aspx?search=mexx%20ice%20touch%20woman&xsearch=true&xsearch=true&sort=popular,3.0,1660.666666666667,1184.0,2073.0,61.0,1.0,134.0,3.0,3.0,3.0,16.0,25.0,21.66666666666667,
450222,ариэль жидкий,https://www.wildberries.ru/catalog/0/search.aspx?search=ариэль%20жидкий&xsearch=true&xsearch=true&sort=popular,4.0,968.5,612.0,1247.0,64.0,0.0,123.0,3.0,3.0,3.0,,,,жидкий ариэль
450225,нера фильтр для пылесоса samsung,https://www.wildberries.ru/catalog/0/search.aspx?search=нера%20фильтр%20для%20пылесоса%20samsung&xsearch=true&xsearch=true&sort=popular,34.0,564.5882352941177,389.0,927.0,68.0,0.0,319.0,35.0,35.0,35.0,,,,фильтр нера
450254,бандаж грудопоясничный,https://www.wildberries.ru/catalog/0/search.aspx?search=бандаж%20грудопоясничный&xsearch=true&xsearch=true&sort=popular,3.0,1907.333333333333,1110.0,2992.0,101.0,15.0,256.0,4.0,3.0,3.0,5.0,70.0,28.33333333333333,бандаж грудопоясничный
450256,халат детский плюшевый,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20детский%20плюшевый&xsearch=true&xsearch=true&sort=popular,31.0,942.0967741935484,592.0,2099.0,6.0,0.0,57.0,30.0,30.0,30.0,30.0,70.0,43.774193548387096,халат
450262,likato тоник,https://www.wildberries.ru/catalog/0/search.aspx?search=likato%20тоник&xsearch=true&xsearch=true&sort=popular,8.0,830.875,453.0,1736.0,259.0,1.0,1136.0,9.0,8.0,8.0,,,,тоник
450277,жоэль диккер,https://www.wildberries.ru/catalog/0/search.aspx?search=жоэль%20диккер&xsearch=true&xsearch=true&sort=popular,3.0,751.6666666666665,696.0,792.0,36.0,27.0,45.0,3.0,3.0,2.0,20.0,30.0,23.33333333333333,жоэль
450292,лего 71709,https://www.wildberries.ru/catalog/0/search.aspx?search=лего%2071709&xsearch=true&xsearch=true&sort=popular,1.0,2339.0,2339.0,2339.0,259.0,259.0,259.0,2.0,2.0,2.0,10.0,10.0,10.0,лего
450345,швабра x-type,https://www.wildberries.ru/catalog/0/search.aspx?search=швабра%20x-type&xsearch=true&xsearch=true&sort=popular,4.0,1192.75,438.0,1585.0,26.0,0.0,103.0,2.0,2.0,2.0,30.0,50.0,37.5,швабра
450368,hydraphase,https://www.wildberries.ru/catalog/0/search.aspx?search=hydraphase&xsearch=true&xsearch=true&sort=popular,5.0,1751.2,1359.0,2028.0,304.0,118.0,481.0,6.0,6.0,6.0,,,,
450373,носки детские reima,https://www.wildberries.ru/catalog/0/search.aspx?search=носки%20детские%20reima&xsearch=true&xsearch=true&sort=popular,28.0,670.2857142857142,499.0,1299.0,12.0,0.0,65.0,17.0,17.0,17.0,,,,носок
450375,topicrem молочко,https://www.wildberries.ru/catalog/0/search.aspx?search=topicrem%20молочко&xsearch=true&xsearch=true&sort=popular,4.0,1712.5,893.0,2593.0,146.0,48.0,404.0,5.0,5.0,5.0,33.0,46.0,36.25,
450377,топикрем детский,https://www.wildberries.ru/catalog/0/search.aspx?search=топикрем%20детский&xsearch=true&xsearch=true&sort=popular,1.0,1221.0,1221.0,1221.0,73.0,73.0,73.0,2.0,2.0,2.0,30.0,30.0,30.0,топикрем
450378,vichy nutrilogie,https://www.wildberries.ru/catalog/0/search.aspx?search=vichy%20nutrilogie&xsearch=true&xsearch=true&sort=popular,2.0,2114.0,1879.0,2349.0,82.0,63.0,100.0,3.0,3.0,3.0,,,,
450394,очиститель овощей,https://www.wildberries.ru/catalog/0/search.aspx?search=очиститель%20овощей&xsearch=true&xsearch=true&sort=popular,2.0,480.5,468.0,493.0,44.0,38.0,49.0,3.0,3.0,3.0,61.0,75.0,68.0,овощ очиститель
450396,мфу canon pixma mg2540s,https://www.wildberries.ru/catalog/0/search.aspx?search=мфу%20canon%20pixma%20mg2540s&xsearch=true&xsearch=true&sort=popular,3.0,1470.666666666667,644.0,2790.0,75.0,7.0,202.0,3.0,2.0,2.0,,,,мфу
450424,фрош для стирки,https://www.wildberries.ru/catalog/0/search.aspx?search=фрош%20для%20стирки&xsearch=true&xsearch=true&sort=popular,18.0,905.5,678.0,1535.0,52.0,0.0,235.0,15.0,15.0,15.0,,,,фрош
450488,умница говорим с пеленок,https://www.wildberries.ru/catalog/0/search.aspx?search=умница%20говорим%20с%20пеленок&xsearch=true&xsearch=true&sort=popular,4.0,662.75,351.0,826.0,444.0,143.0,853.0,5.0,5.0,5.0,64.0,73.0,68.25,умница
450512,ночной горшок,https://www.wildberries.ru/catalog/0/search.aspx?search=ночной%20горшок&xsearch=true&xsearch=true&sort=popular,10.0,676.6,384.0,1199.0,427.0,4.0,1133.0,10.0,10.0,10.0,12.0,65.0,39.5,горшок ночной
450556,maybelline new york блеск для губ,https://www.wildberries.ru/catalog/0/search.aspx?search=maybelline%20new%20york%20блеск%20для%20губ&xsearch=true&xsearch=true&sort=popular,5.0,502.8,422.0,523.0,243.0,65.0,361.0,6.0,6.0,6.0,,,,блеск
450564,фитнес бол,https://www.wildberries.ru/catalog/0/search.aspx?search=фитнес%20бол&xsearch=true&xsearch=true&sort=popular,40.0,793.625,727.0,1052.0,30.0,3.0,96.0,41.0,40.0,37.0,47.0,63.0,59.675,фитнес
450617,карандаш самоделкин,https://www.wildberries.ru/catalog/0/search.aspx?search=карандаш%20самоделкин&xsearch=true&xsearch=true&sort=popular,5.0,662.8,539.0,824.0,20.0,1.0,54.0,3.0,3.0,3.0,6.0,38.0,17.8,карандаш
450649,frizz ease,https://www.wildberries.ru/catalog/0/search.aspx?search=frizz%20ease&xsearch=true&xsearch=true&sort=popular,9.0,844.6666666666665,736.0,956.0,60.0,24.0,118.0,10.0,10.0,9.0,13.0,33.0,15.666666666666664,
450650,john frieda сыворотка,https://www.wildberries.ru/catalog/0/search.aspx?search=john%20frieda%20сыворотка&xsearch=true&xsearch=true&sort=popular,1.0,887.0,887.0,887.0,59.0,59.0,59.0,2.0,2.0,2.0,19.0,19.0,19.0,сыворотка
