index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
173,плавки бразильяно,https://www.wildberries.ru/catalog/0/search.aspx?search=плавки%20бразильяно&xsearch=true&xsearch=true&sort=popular,74.0,1546.1351351351352,493.0,2900.0,60.0,0.0,1354.0,46.0,38.0,38.0,3.0,70.0,24.81081081081081,плавки
448,гольфы для волейбола,https://www.wildberries.ru/catalog/0/search.aspx?search=гольфы%20для%20волейбола&xsearch=true&xsearch=true&sort=popular,15.0,556.9333333333333,448.0,785.0,11.0,0.0,48.0,5.0,5.0,1.0,37.0,66.0,57.13333333333333,гольф
495,носки nike,https://www.wildberries.ru/catalog/0/search.aspx?search=носки%20nike&xsearch=true&xsearch=true&sort=popular,43.0,676.0465116279071,419.0,1319.0,31.0,0.0,203.0,43.0,16.0,15.0,0.0,47.0,37.25581395348837,носок
497,носки мужские nike,https://www.wildberries.ru/catalog/0/search.aspx?search=носки%20мужские%20nike&xsearch=true&xsearch=true&sort=popular,30.0,719.8666666666667,433.0,1319.0,28.0,0.0,203.0,30.0,9.0,8.0,0.0,47.0,36.53333333333333,носок мужской
500,носки мужские мачо,https://www.wildberries.ru/catalog/0/search.aspx?search=носки%20мужские%20мачо&xsearch=true&xsearch=true&sort=popular,50.0,694.7,367.0,1627.0,26.0,0.0,214.0,30.0,21.0,18.0,5.0,70.0,40.08,носок мачо
705,кошелек мужской forte,https://www.wildberries.ru/catalog/0/search.aspx?search=кошелек%20мужской%20forte&xsearch=true&xsearch=true&sort=popular,28.0,1197.9642857142858,924.0,1683.0,12.0,0.0,54.0,12.0,7.0,6.0,44.0,68.0,53.53571428571429,кошелек
774,elizavecca для волос,https://www.wildberries.ru/catalog/0/search.aspx?search=elizavecca%20для%20волос&xsearch=true&xsearch=true&sort=popular,63.0,726.4126984126983,465.0,1296.0,11.0,0.0,118.0,33.0,18.0,18.0,0.0,81.0,38.952380952380956,волос
880,бутсы футбольные детские,https://www.wildberries.ru/catalog/0/search.aspx?search=бутсы%20футбольные%20детские&xsearch=true&xsearch=true&sort=popular,53.0,1743.8490566037735,1093.0,2983.0,22.0,0.0,128.0,48.0,46.0,45.0,12.0,47.0,33.0,бутса
1002,найк,https://www.wildberries.ru/catalog/0/search.aspx?search=найк&xsearch=true&xsearch=true&sort=popular,5.0,1493.6,1020.0,2793.0,20.0,0.0,93.0,1.0,1.0,1.0,15.0,30.0,18.0,найк
1145,кондиционер для волос cutrin,https://www.wildberries.ru/catalog/0/search.aspx?search=кондиционер%20для%20волос%20cutrin&xsearch=true&xsearch=true&sort=popular,17.0,1284.4705882352941,468.0,2499.0,13.0,1.0,74.0,3.0,2.0,2.0,9.0,62.0,21.588235294117645,кондиционер
1483,детский фотоаппарат розовый,https://www.wildberries.ru/catalog/0/search.aspx?search=детский%20фотоаппарат%20розовый&xsearch=true&xsearch=true&sort=popular,2.0,1480.0,1385.0,1575.0,97.0,0.0,194.0,1.0,1.0,1.0,65.0,75.0,70.0,фотоаппарат детский
1953,"гидрогелевые патчи для глаз от морщин с экстрактом водорослей для молодости кожи, 60 шт, minabao","https://www.wildberries.ru/catalog/0/search.aspx?search=гидрогелевые%20патчи%20для%20глаз%20от%20морщин%20с%20экстрактом%20водорослей%20для%20молодости%20кожи,%2060%20шт,%20minabao&xsearch=true&xsearch=true&sort=popular",2.0,439.5,405.0,474.0,1324.0,952.0,1696.0,2.0,2.0,2.0,74.0,74.0,74.0,патч гидрогелевый
2645,кухонные весы starwind,https://www.wildberries.ru/catalog/0/search.aspx?search=кухонные%20весы%20starwind&xsearch=true&xsearch=true&sort=popular,7.0,594.4285714285714,480.0,693.0,156.0,0.0,708.0,3.0,3.0,3.0,0.0,47.0,21.142857142857142,весы кухонный
2649,весы кухонные galaxy,https://www.wildberries.ru/catalog/0/search.aspx?search=весы%20кухонные%20galaxy&xsearch=true&xsearch=true&sort=popular,10.0,848.7,478.0,2712.0,22.0,0.0,76.0,7.0,4.0,4.0,14.0,40.0,37.4,весы
