index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
107911,l карнитин жидкий,https://www.wildberries.ru/catalog/0/search.aspx?search=l%20карнитин%20жидкий&xsearch=true&xsearch=true&sort=popular,931.2,427.0,1886.0,253.0,17.0,3556.0,30.0,30.0,30.0,13.0,70.0,40.6,235593.6,730514.4,182628.6,231.0,wb,812.0
107926,eau thermale,https://www.wildberries.ru/catalog/0/search.aspx?search=eau%20thermale&xsearch=true&xsearch=true&sort=popular,1087.0,398.0,3371.0,86.0,0.0,341.0,14.0,14.0,12.0,10.0,42.0,25.142857142857142,93482.0,131279.4,32819.85,52.0,wb,153.0
107948,постельное бельё чёрное,https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20бельё%20чёрное&xsearch=true&xsearch=true&sort=popular,2017.4333333333327,994.0,4080.0,526.0,1.0,3735.0,30.0,30.0,30.0,25.0,77.0,59.2,1061169.93,1951100.2,487775.05,311.0,wb,885.0
107982,лосины женские теплые,https://www.wildberries.ru/catalog/0/search.aspx?search=лосины%20женские%20теплые&xsearch=true&xsearch=true&sort=popular,1031.0333333333333,360.0,3169.0,1794.0,155.0,9323.0,30.0,30.0,30.0,27.0,80.0,57.3,1849673.8,3341009.0,835252.25,1329.0,wb,2007.0
108021,модная женская сумочка,https://www.wildberries.ru/catalog/0/search.aspx?search=модная%20женская%20сумочка&xsearch=true&xsearch=true&sort=popular,2242.5666666666666,960.0,3803.0,319.0,35.0,727.0,30.0,30.0,30.0,35.0,87.0,57.93333333333333,715378.77,1056780.0,264195.0,129.0,wb,271.0
108036,комплект на выписку новорожденного нательный,https://www.wildberries.ru/catalog/0/search.aspx?search=комплект%20на%20выписку%20новорожденного%20нательный&xsearch=true&xsearch=true&sort=popular,1388.9,500.0,3972.0,122.0,14.0,310.0,30.0,30.0,30.0,13.0,67.0,41.96666666666667,169445.8,217758.8,54439.7,42.0,wb,157.0
108059,детский стол икея,https://www.wildberries.ru/catalog/0/search.aspx?search=детский%20стол%20икея&xsearch=true&xsearch=true&sort=popular,1670.0,1650.0,1690.0,43.0,26.0,59.0,2.0,2.0,1.0,50.0,50.0,50.0,71810.0,71810.0,17952.5,11.0,wb,114.0
108065,белье большой размер,https://www.wildberries.ru/catalog/0/search.aspx?search=белье%20большой%20размер&xsearch=true&xsearch=true&sort=popular,1469.8,464.0,3722.0,1104.0,27.0,7354.0,30.0,30.0,30.0,30.0,95.0,64.26666666666667,1622659.2,3041156.8,760289.2,645.0,wb,1615.0
108078,простынь непромокаемая 160х200,https://www.wildberries.ru/catalog/0/search.aspx?search=простынь%20непромокаемая%20160х200&xsearch=true&xsearch=true&sort=popular,855.5333333333333,457.0,2904.0,62.0,0.0,239.0,29.0,29.0,29.0,0.0,81.0,45.3,53043.07,63403.2,15850.8,21.0,wb,124.0
108083,кастрюля алюминиевая 1 литр,https://www.wildberries.ru/catalog/0/search.aspx?search=кастрюля%20алюминиевая%201%20литр&xsearch=true&xsearch=true&sort=popular,1630.9,489.0,3374.0,37.0,1.0,245.0,21.0,14.0,10.0,5.0,68.0,49.1,60343.3,197798.4,49449.6,39.0,wb,151.0
108096,игра хугермугер,https://www.wildberries.ru/catalog/0/search.aspx?search=игра%20хугермугер&xsearch=true&xsearch=true&sort=popular,575.0,560.0,590.0,1463.0,811.0,2115.0,2.0,2.0,2.0,41.0,44.0,42.5,841225.0,841225.0,210306.25,366.0,wb,502.0
108112,джостик для ps,https://www.wildberries.ru/catalog/0/search.aspx?search=джостик%20для%20ps&xsearch=true&xsearch=true&sort=popular,1913.6666666666667,919.0,2250.0,38.0,6.0,205.0,29.0,28.0,16.0,10.0,73.0,48.66666666666666,72719.33,82890.0,20722.5,14.0,wb,153.0
108206,халат на запах,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20на%20запах&xsearch=true&xsearch=true&sort=popular,1612.9,686.0,3060.0,233.0,11.0,811.0,30.0,30.0,30.0,0.0,77.0,53.36666666666667,375805.7,700394.0,175098.5,118.0,wb,268.0
108319,электроорешница,https://www.wildberries.ru/catalog/0/search.aspx?search=электроорешница&xsearch=true&xsearch=true&sort=popular,1283.3333333333333,1147.0,1439.0,97.0,0.0,290.0,3.0,3.0,3.0,0.0,55.0,28.666666666666668,124483.33,124483.33,31120.83,25.0,wb,149.0
108324,халат велюровый на молнии,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20велюровый%20на%20молнии&xsearch=true&xsearch=true&sort=popular,1399.7,960.0,3538.0,207.0,33.0,1149.0,30.0,30.0,30.0,3.0,69.0,48.96666666666667,289737.9,551050.6,137762.65,115.0,wb,330.0
108336,халат трикотажный женский,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20трикотажный%20женский&xsearch=true&xsearch=true&sort=popular,1335.9666666666667,790.0,2987.0,453.0,71.0,2132.0,30.0,30.0,30.0,0.0,79.0,48.63333333333333,605192.9,1113196.0,278299.0,208.0,wb,531.0
108414,джинсы с молнией сзади женские,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20с%20молнией%20сзади%20женские&xsearch=true&xsearch=true&sort=popular,2164.4666666666667,1296.0,3599.0,116.0,14.0,423.0,30.0,30.0,30.0,0.0,70.0,44.13333333333333,251078.13,459402.6,114850.65,57.0,wb,206.0
108415,крем для тела зейтун,https://www.wildberries.ru/catalog/0/search.aspx?search=крем%20для%20тела%20зейтун&xsearch=true&xsearch=true&sort=popular,989.5,446.0,2390.0,60.0,0.0,286.0,30.0,30.0,30.0,0.0,53.0,19.566666666666663,59370.0,101078.6,25269.65,35.0,wb,138.0
108509,mg3740,https://www.wildberries.ru/catalog/0/search.aspx?search=mg3740&xsearch=true&xsearch=true&sort=popular,2957.0,2531.0,3750.0,162.0,0.0,483.0,2.0,2.0,2.0,0.0,41.0,13.666666666666666,479034.0,479034.0,119758.5,41.0,wb,245.0
