index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
476408,силиконовая шапочка для мелирования,https://www.wildberries.ru/catalog/0/search.aspx?search=силиконовая%20шапочка%20для%20мелирования&xsearch=true&xsearch=true&sort=popular,8.0,703.25,425.0,1248.0,44.0,0.0,147.0,4.0,4.0,4.0,30.0,72.0,52.5
476560,фрутоняня горбуша,https://www.wildberries.ru/catalog/0/search.aspx?search=фрутоняня%20горбуша&xsearch=true&xsearch=true&sort=popular,2.0,595.0,501.0,689.0,227.0,220.0,233.0,2.0,2.0,2.0,40.0,48.0,44.0
476840,робот танцор,https://www.wildberries.ru/catalog/0/search.aspx?search=робот%20танцор&xsearch=true&xsearch=true&sort=popular,20.0,1019.85,353.0,1916.0,165.0,0.0,3131.0,15.0,15.0,15.0,0.0,77.0,37.35
476939,сварожич,https://www.wildberries.ru/catalog/0/search.aspx?search=сварожич&xsearch=true&xsearch=true&sort=popular,8.0,1499.125,531.0,1980.0,123.0,3.0,495.0,7.0,5.0,3.0,58.0,69.0,61.75
477079,эстель принцесс,https://www.wildberries.ru/catalog/0/search.aspx?search=эстель%20принцесс&xsearch=true&xsearch=true&sort=popular,1.0,400.0,400.0,400.0,161.0,161.0,161.0,1.0,1.0,1.0,19.0,19.0,19.0
477294,год без заморочек,https://www.wildberries.ru/catalog/0/search.aspx?search=год%20без%20заморочек&xsearch=true&xsearch=true&sort=popular,2.0,566.0,465.0,667.0,33.0,7.0,59.0,2.0,2.0,2.0,36.0,68.0,52.0
477309,эмиль и марго,https://www.wildberries.ru/catalog/0/search.aspx?search=эмиль%20и%20марго&xsearch=true&xsearch=true&sort=popular,8.0,618.625,605.0,633.0,30.0,1.0,63.0,5.0,4.0,4.0,0.0,36.0,16.125
477799,перчатки для фитнеса детские,https://www.wildberries.ru/catalog/0/search.aspx?search=перчатки%20для%20фитнеса%20детские&xsearch=true&xsearch=true&sort=popular,13.0,803.4615384615386,447.0,1100.0,10.0,0.0,59.0,7.0,1.0,1.0,44.0,73.0,57.69230769230769
477833,тушь для ресниц бордовая,https://www.wildberries.ru/catalog/0/search.aspx?search=тушь%20для%20ресниц%20бордовая&xsearch=true&xsearch=true&sort=popular,3.0,690.3333333333335,371.0,931.0,1164.0,5.0,3458.0,2.0,2.0,1.0,14.0,38.0,28.33333333333333
477894,цветная копировальная бумага,https://www.wildberries.ru/catalog/0/search.aspx?search=цветная%20копировальная%20бумага&xsearch=true&xsearch=true&sort=popular,1.0,2356.0,2356.0,2356.0,76.0,76.0,76.0,1.0,1.0,1.0,34.0,34.0,34.0
477915,zeitun шампунь,https://www.wildberries.ru/catalog/0/search.aspx?search=zeitun%20шампунь&xsearch=true&xsearch=true&sort=popular,22.0,459.59090909090907,372.0,531.0,67.0,23.0,192.0,22.0,22.0,22.0,60.0,67.0,61.18181818181818
477974,а саша выйдет книга,https://www.wildberries.ru/catalog/0/search.aspx?search=а%20саша%20выйдет%20книга&xsearch=true&xsearch=true&sort=popular,1.0,532.0,532.0,532.0,176.0,176.0,176.0,1.0,1.0,1.0,30.0,30.0,30.0
478224,гетры адидас,https://www.wildberries.ru/catalog/0/search.aspx?search=гетры%20адидас&xsearch=true&xsearch=true&sort=popular,60.0,917.3166666666667,365.0,1899.0,5.0,0.0,44.0,20.0,7.0,4.0,5.0,61.0,36.81666666666667
478337,посадка для бровей,https://www.wildberries.ru/catalog/0/search.aspx?search=посадка%20для%20бровей&xsearch=true&xsearch=true&sort=popular,1.0,778.0,778.0,778.0,48.0,48.0,48.0,1.0,1.0,1.0,55.0,55.0,55.0
478481,наматрасник непромокаемый хлопковый край,https://www.wildberries.ru/catalog/0/search.aspx?search=наматрасник%20непромокаемый%20хлопковый%20край&xsearch=true&xsearch=true&sort=popular,18.0,1221.611111111111,652.0,2037.0,124.0,0.0,1458.0,18.0,18.0,18.0,20.0,64.0,41.388888888888886
478499,toxheal,https://www.wildberries.ru/catalog/0/search.aspx?search=toxheal&xsearch=true&xsearch=true&sort=popular,6.0,1263.5,1050.0,1647.0,19.0,0.0,55.0,2.0,2.0,2.0,0.0,59.0,33.5
478656,гель для распаривания лица,https://www.wildberries.ru/catalog/0/search.aspx?search=гель%20для%20распаривания%20лица&xsearch=true&xsearch=true&sort=popular,10.0,1078.0,434.0,2338.0,174.0,0.0,1460.0,8.0,8.0,8.0,0.0,77.0,35.0
478746,кнопка зажигания,https://www.wildberries.ru/catalog/0/search.aspx?search=кнопка%20зажигания&xsearch=true&xsearch=true&sort=popular,74.0,700.9189189189191,407.0,1000.0,10.0,0.0,163.0,25.0,8.0,7.0,3.0,70.0,44.75675675675675
478773,переплет для диплома,https://www.wildberries.ru/catalog/0/search.aspx?search=переплет%20для%20диплома&xsearch=true&xsearch=true&sort=popular,9.0,881.3333333333335,788.0,1232.0,49.0,0.0,249.0,8.0,8.0,8.0,40.0,52.0,50.444444444444436
479059,лед лампы h8,https://www.wildberries.ru/catalog/0/search.aspx?search=лед%20лампы%20h8&xsearch=true&xsearch=true&sort=popular,3.0,622.6666666666666,474.0,854.0,56.0,12.0,102.0,3.0,3.0,3.0,71.0,74.0,72.66666666666667
479083,книга чудомищ,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20чудомищ&xsearch=true&xsearch=true&sort=popular,1.0,439.0,439.0,439.0,62.0,62.0,62.0,1.0,1.0,1.0,56.0,56.0,56.0
479166,циклонный фильтр,https://www.wildberries.ru/catalog/0/search.aspx?search=циклонный%20фильтр&xsearch=true&xsearch=true&sort=popular,35.0,659.3428571428573,422.0,1653.0,30.0,0.0,187.0,35.0,18.0,15.0,23.0,70.0,32.02857142857143
479407,биодерма атодерм,https://www.wildberries.ru/catalog/0/search.aspx?search=биодерма%20атодерм&xsearch=true&xsearch=true&sort=popular,37.0,1302.5945945945946,485.0,2660.0,178.0,0.0,2638.0,36.0,36.0,36.0,0.0,33.0,27.486486486486488
479412,тест на подтекание околоплодных вод,https://www.wildberries.ru/catalog/0/search.aspx?search=тест%20на%20подтекание%20околоплодных%20вод&xsearch=true&xsearch=true&sort=popular,1.0,506.0,506.0,506.0,141.0,141.0,141.0,1.0,1.0,1.0,19.0,19.0,19.0
480396,евгений понасенков,https://www.wildberries.ru/catalog/0/search.aspx?search=евгений%20понасенков&xsearch=true&xsearch=true&sort=popular,1.0,1428.0,1428.0,1428.0,116.0,116.0,116.0,1.0,1.0,1.0,20.0,20.0,20.0
480706,конфеты фереро роше,https://www.wildberries.ru/catalog/0/search.aspx?search=конфеты%20фереро%20роше&xsearch=true&xsearch=true&sort=popular,8.0,738.375,504.0,1045.0,14.0,0.0,44.0,2.0,2.0,2.0,3.0,32.0,17.5
480723,салфетки для загара,https://www.wildberries.ru/catalog/0/search.aspx?search=салфетки%20для%20загара&xsearch=true&xsearch=true&sort=popular,2.0,1107.5,446.0,1769.0,47.0,2.0,92.0,1.0,1.0,1.0,39.0,48.0,43.5
481196,естель кутюр,https://www.wildberries.ru/catalog/0/search.aspx?search=естель%20кутюр&xsearch=true&xsearch=true&sort=popular,1.0,809.0,809.0,809.0,43.0,43.0,43.0,1.0,1.0,1.0,17.0,17.0,17.0
481355,тоник кристина,https://www.wildberries.ru/catalog/0/search.aspx?search=тоник%20кристина&xsearch=true&xsearch=true&sort=popular,8.0,2091.125,1745.0,2894.0,50.0,8.0,106.0,7.0,7.0,4.0,13.0,15.0,13.25
481405,машинка ваз 2115,https://www.wildberries.ru/catalog/0/search.aspx?search=машинка%20ваз%202115&xsearch=true&xsearch=true&sort=popular,44.0,1907.2954545454545,456.0,2701.0,44.0,0.0,1193.0,27.0,27.0,27.0,27.0,58.0,36.34090909090909
481620,модельформ,https://www.wildberries.ru/catalog/0/search.aspx?search=модельформ&xsearch=true&xsearch=true&sort=popular,5.0,1236.2,915.0,1437.0,27.0,6.0,82.0,3.0,2.0,1.0,14.0,53.0,36.8
481841,гидролат клеона,https://www.wildberries.ru/catalog/0/search.aspx?search=гидролат%20клеона&xsearch=true&xsearch=true&sort=popular,14.0,421.4285714285714,369.0,478.0,37.0,1.0,119.0,11.0,8.0,7.0,29.0,38.0,30.5
482101,кепка мужская спартак,https://www.wildberries.ru/catalog/0/search.aspx?search=кепка%20мужская%20спартак&xsearch=true&xsearch=true&sort=popular,25.0,1170.92,743.0,2970.0,8.0,0.0,46.0,5.0,3.0,1.0,3.0,70.0,24.04
482181,смесь нан 2,https://www.wildberries.ru/catalog/0/search.aspx?search=смесь%20нан%202&xsearch=true&xsearch=true&sort=popular,12.0,696.0833333333335,395.0,1477.0,1278.0,93.0,4636.0,12.0,12.0,12.0,0.0,35.0,18.5
482256,re-loaded,https://www.wildberries.ru/catalog/0/search.aspx?search=re-loaded&xsearch=true&xsearch=true&sort=popular,20.0,622.0,622.0,622.0,265.0,34.0,2781.0,20.0,20.0,20.0,5.0,5.0,5.0
482338,щупальца кальмара,https://www.wildberries.ru/catalog/0/search.aspx?search=щупальца%20кальмара&xsearch=true&xsearch=true&sort=popular,7.0,1919.0,1116.0,2642.0,789.0,0.0,1900.0,7.0,7.0,7.0,0.0,51.0,36.42857142857143
482419,рябушка,https://www.wildberries.ru/catalog/0/search.aspx?search=рябушка&xsearch=true&xsearch=true&sort=popular,2.0,524.5,467.0,582.0,102.0,1.0,202.0,2.0,2.0,2.0,30.0,30.0,30.0
482452,нунчаки тренировочные,https://www.wildberries.ru/catalog/0/search.aspx?search=нунчаки%20тренировочные&xsearch=true&xsearch=true&sort=popular,21.0,785.6190476190477,427.0,1714.0,8.0,0.0,75.0,2.0,2.0,2.0,12.0,51.0,39.38095238095238
482671,паста для шугаринга 1000,https://www.wildberries.ru/catalog/0/search.aspx?search=паста%20для%20шугаринга%201000&xsearch=true&xsearch=true&sort=popular,27.0,877.3703703703702,359.0,1796.0,201.0,0.0,4026.0,18.0,18.0,5.0,10.0,91.0,52.111111111111114
482742,лапка для стежки,https://www.wildberries.ru/catalog/0/search.aspx?search=лапка%20для%20стежки&xsearch=true&xsearch=true&sort=popular,12.0,811.6666666666665,378.0,1649.0,14.0,0.0,52.0,10.0,4.0,4.0,3.0,43.0,24.83333333333333
482883,простые лабиринты кумон,https://www.wildberries.ru/catalog/0/search.aspx?search=простые%20лабиринты%20кумон&xsearch=true&xsearch=true&sort=popular,3.0,478.33333333333326,450.0,511.0,29.0,2.0,68.0,2.0,1.0,1.0,20.0,38.0,27.33333333333333
