index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
317083,excel brewers,https://www.wildberries.ru/catalog/0/search.aspx?search=excel%20brewers&xsearch=true&xsearch=true&sort=popular,6.0,936.8333333333335,498.0,1674.0,81.0,0.0,241.0,4.0,4.0,3.0,,,,
317154,приспособление для надевания,https://www.wildberries.ru/catalog/0/search.aspx?search=приспособление%20для%20надевания&xsearch=true&xsearch=true&sort=popular,12.0,818.0833333333335,450.0,2494.0,35.0,0.0,102.0,7.0,7.0,6.0,,,,приспособление
317155,приспособление для надевания носков,https://www.wildberries.ru/catalog/0/search.aspx?search=приспособление%20для%20надевания%20носков&xsearch=true&xsearch=true&sort=popular,8.0,651.125,546.0,832.0,44.0,9.0,102.0,6.0,6.0,6.0,40.0,80.0,64.0,приспособление
317156,для надевания носков,https://www.wildberries.ru/catalog/0/search.aspx?search=для%20надевания%20носков&xsearch=true&xsearch=true&sort=popular,9.0,644.7777777777778,546.0,832.0,47.0,9.0,102.0,9.0,9.0,9.0,40.0,80.0,64.22222222222223,носок
317199,автозагар для ног,https://www.wildberries.ru/catalog/0/search.aspx?search=автозагар%20для%20ног&xsearch=true&xsearch=true&sort=popular,3.0,910.0,842.0,1045.0,310.0,220.0,424.0,4.0,4.0,4.0,,,,автозагар
317264,ушные палочки черные,https://www.wildberries.ru/catalog/0/search.aspx?search=ушные%20палочки%20черные&xsearch=true&xsearch=true&sort=popular,3.0,1918.0,474.0,2790.0,26.0,1.0,50.0,2.0,2.0,2.0,,,,палочка ушной
317277,жидкость для индикации зубного налета,https://www.wildberries.ru/catalog/0/search.aspx?search=жидкость%20для%20индикации%20зубного%20налета&xsearch=true&xsearch=true&sort=popular,3.0,963.3333333333335,360.0,1265.0,64.0,32.0,123.0,4.0,4.0,4.0,10.0,14.0,12.666666666666664,жидкость
317289,контур стик,https://www.wildberries.ru/catalog/0/search.aspx?search=контур%20стик&xsearch=true&xsearch=true&sort=popular,1.0,625.0,625.0,625.0,166.0,166.0,166.0,2.0,2.0,2.0,10.0,10.0,10.0,контур
317295,постригай,https://www.wildberries.ru/catalog/0/search.aspx?search=постригай&xsearch=true&xsearch=true&sort=popular,2.0,876.0,795.0,957.0,42.0,39.0,44.0,3.0,3.0,3.0,20.0,20.0,20.0,постригать
317308,лайна спрей,https://www.wildberries.ru/catalog/0/search.aspx?search=лайна%20спрей&xsearch=true&xsearch=true&sort=popular,6.0,893.5,382.0,1254.0,73.0,0.0,217.0,5.0,3.0,3.0,10.0,30.0,24.16666666666667,спрей лайн
317320,ларосса,https://www.wildberries.ru/catalog/0/search.aspx?search=ларосса&xsearch=true&xsearch=true&sort=popular,7.0,1064.4285714285713,730.0,1529.0,8.0,0.0,47.0,2.0,2.0,2.0,6.0,50.0,23.42857142857143,ларосс
317374,la roche posay гель для душа,https://www.wildberries.ru/catalog/0/search.aspx?search=la%20roche%20posay%20гель%20для%20душа&xsearch=true&xsearch=true&sort=popular,9.0,1061.4444444444443,797.0,1437.0,1012.0,43.0,4700.0,10.0,10.0,10.0,5.0,24.0,16.77777777777778,гель
317383,органайзер леокид,https://www.wildberries.ru/catalog/0/search.aspx?search=органайзер%20леокид&xsearch=true&xsearch=true&sort=popular,7.0,2169.8571428571427,1570.0,2886.0,49.0,13.0,81.0,8.0,7.0,7.0,,,,леокид органайзер
317387,набор для ремонта лобового стекла,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20для%20ремонта%20лобового%20стекла&xsearch=true&xsearch=true&sort=popular,9.0,889.6666666666665,495.0,2539.0,66.0,0.0,406.0,9.0,9.0,9.0,,,,набор
317404,сухоцветы для ванной,https://www.wildberries.ru/catalog/0/search.aspx?search=сухоцветы%20для%20ванной&xsearch=true&xsearch=true&sort=popular,12.0,700.8333333333335,372.0,1321.0,24.0,0.0,110.0,3.0,3.0,3.0,,,,сухоцвет
317422,халат рая 2,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20рая%202&xsearch=true&xsearch=true&sort=popular,1.0,732.0,732.0,732.0,1061.0,1061.0,1061.0,2.0,2.0,2.0,25.0,25.0,25.0,халат
317452,tsubaki,https://www.wildberries.ru/catalog/0/search.aspx?search=tsubaki&xsearch=true&xsearch=true&sort=popular,20.0,1080.7,665.0,1975.0,51.0,2.0,156.0,20.0,17.0,17.0,5.0,49.0,26.25,
317488,фитбол starfit,https://www.wildberries.ru/catalog/0/search.aspx?search=фитбол%20starfit&xsearch=true&xsearch=true&sort=popular,14.0,1094.0714285714287,840.0,1479.0,279.0,0.0,1066.0,14.0,14.0,14.0,40.0,49.0,41.642857142857146,фитбол
317497,держатель телефона на сиденье,https://www.wildberries.ru/catalog/0/search.aspx?search=держатель%20телефона%20на%20сиденье&xsearch=true&xsearch=true&sort=popular,7.0,1077.5714285714287,765.0,1532.0,20.0,3.0,76.0,3.0,2.0,2.0,15.0,50.0,45.0,держатель
317514,r.o.c.s. гель для укрепления зубов для детей и подростков medical minerals со вкусом клубники 45 г,https://www.wildberries.ru/catalog/0/search.aspx?search=r.o.c.s.%20гель%20для%20укрепления%20зубов%20для%20детей%20и%20подростков%20medical%20minerals%20со%20вкусом%20клубники%2045%20г&xsearch=true&xsearch=true&sort=popular,1.0,402.0,402.0,402.0,592.0,592.0,592.0,2.0,2.0,2.0,39.0,39.0,39.0,гель
317569,клипсы для гирлянд / держатели для гирлянд / крепления для гирлянд,https://www.wildberries.ru/catalog/0/search.aspx?search=клипсы%20для%20гирлянд%20/%20держатели%20для%20гирлянд%20/%20крепления%20для%20гирлянд&xsearch=true&xsearch=true&sort=popular,2.0,418.5,360.0,477.0,77.0,0.0,153.0,2.0,2.0,2.0,10.0,52.0,31.0,клипса
317589,скамейка складная перевертыш для сада,https://www.wildberries.ru/catalog/0/search.aspx?search=скамейка%20складная%20перевертыш%20для%20сада&xsearch=true&xsearch=true&sort=popular,79.0,1201.3037974683546,926.0,1823.0,21.0,0.0,330.0,76.0,76.0,76.0,,,,скамейка складной
