index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,market,lot_size_65_days
225050,складной нож нквд,https://www.wildberries.ru/catalog/0/search.aspx?search=складной%20нож%20нквд&xsearch=true&xsearch=true&sort=popular,5.0,2030.4,1365.0,3366.0,48.0,1.0,149.0,2.0,2.0,2.0,34.0,61.0,47.4,wb,145.0
225059,карнаж,https://www.wildberries.ru/catalog/0/search.aspx?search=карнаж&xsearch=true&xsearch=true&sort=popular,15.0,2139.8,451.0,3889.0,21.0,0.0,156.0,10.0,10.0,3.0,0.0,51.0,23.0,wb,150.0
225095,одноразовые шапочки черные,https://www.wildberries.ru/catalog/0/search.aspx?search=одноразовые%20шапочки%20черные&xsearch=true&xsearch=true&sort=popular,1.0,604.0,604.0,604.0,56.0,56.0,56.0,1.0,1.0,1.0,25.0,25.0,25.0,wb,78.0
225186,подушка антистресс голубь,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20антистресс%20голубь&xsearch=true&xsearch=true&sort=popular,21.0,1041.4285714285713,499.0,2127.0,408.0,1.0,5565.0,18.0,18.0,17.0,0.0,85.0,49.14285714285714,wb,1231.0
225350,скатерть 140 на 80,https://www.wildberries.ru/catalog/0/search.aspx?search=скатерть%20140%20на%2080&xsearch=true&xsearch=true&sort=popular,83.0,808.6144578313254,358.0,3880.0,21.0,0.0,962.0,36.0,28.0,7.0,3.0,95.0,60.42168674698795,wb,272.0
225470,робот ящерица,https://www.wildberries.ru/catalog/0/search.aspx?search=робот%20ящерица&xsearch=true&xsearch=true&sort=popular,26.0,1669.9230769230771,756.0,4480.0,7.0,0.0,62.0,4.0,4.0,4.0,0.0,79.0,30.653846153846153,wb,115.0
225574,лего дупло мои первые машинки,https://www.wildberries.ru/catalog/0/search.aspx?search=лего%20дупло%20мои%20первые%20машинки&xsearch=true&xsearch=true&sort=popular,1.0,1391.0,1391.0,1391.0,398.0,398.0,398.0,1.0,1.0,1.0,13.0,13.0,13.0,wb,175.0
225684,нагреватель для кружки,https://www.wildberries.ru/catalog/0/search.aspx?search=нагреватель%20для%20кружки&xsearch=true&xsearch=true&sort=popular,19.0,1079.7894736842106,690.0,2036.0,27.0,0.0,344.0,8.0,6.0,3.0,31.0,64.0,54.68421052631579,wb,153.0
225804,пульт аэромышь,https://www.wildberries.ru/catalog/0/search.aspx?search=пульт%20аэромышь&xsearch=true&xsearch=true&sort=popular,51.0,1322.7647058823532,497.0,3612.0,7.0,0.0,179.0,27.0,2.0,1.0,0.0,65.0,25.96078431372549,wb,127.0
225867,смесь на козьем,https://www.wildberries.ru/catalog/0/search.aspx?search=смесь%20на%20козьем&xsearch=true&xsearch=true&sort=popular,28.0,1836.607142857143,768.0,3162.0,342.0,1.0,1924.0,28.0,26.0,26.0,0.0,97.0,20.642857142857142,wb,505.0
226082,скатерть круглая моготекс,https://www.wildberries.ru/catalog/0/search.aspx?search=скатерть%20круглая%20моготекс&xsearch=true&xsearch=true&sort=popular,92.0,1136.7391304347825,632.0,2234.0,10.0,0.0,76.0,41.0,30.0,19.0,25.0,51.0,37.69565217391305,wb,100.0
226128,лопата культиватор,https://www.wildberries.ru/catalog/0/search.aspx?search=лопата%20культиватор&xsearch=true&xsearch=true&sort=popular,52.0,1287.7692307692307,468.0,1999.0,28.0,0.0,462.0,48.0,48.0,48.0,0.0,75.0,33.769230769230774,wb,185.0
226179,дефлекторы окон форд фокус,https://www.wildberries.ru/catalog/0/search.aspx?search=дефлекторы%20окон%20форд%20фокус&xsearch=true&xsearch=true&sort=popular,85.0,1917.8470588235293,775.0,3876.0,5.0,0.0,98.0,83.0,83.0,51.0,0.0,49.0,28.882352941176467,wb,131.0
226394,говорящий ростомер,https://www.wildberries.ru/catalog/0/search.aspx?search=говорящий%20ростомер&xsearch=true&xsearch=true&sort=popular,19.0,1178.157894736842,604.0,2540.0,9.0,0.0,69.0,16.0,16.0,16.0,0.0,53.0,25.052631578947373,wb,100.0
226464,пюре хек,https://www.wildberries.ru/catalog/0/search.aspx?search=пюре%20хек&xsearch=true&xsearch=true&sort=popular,3.0,891.6666666666665,689.0,1104.0,105.0,12.0,283.0,3.0,1.0,1.0,0.0,40.0,23.33333333333333,wb,135.0
226492,шторы усадьба,https://www.wildberries.ru/catalog/0/search.aspx?search=шторы%20усадьба&xsearch=true&xsearch=true&sort=popular,84.0,1834.642857142857,1268.0,3227.0,29.0,0.0,407.0,47.0,33.0,29.0,30.0,69.0,59.30952380952381,wb,192.0
226648,сверхъестественное книга монстров,https://www.wildberries.ru/catalog/0/search.aspx?search=сверхъестественное%20книга%20монстров&xsearch=true&xsearch=true&sort=popular,4.0,635.25,504.0,780.0,32.0,1.0,119.0,1.0,1.0,1.0,0.0,40.0,22.5,wb,92.0
