index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
93258,irisk fiber base,https://www.wildberries.ru/catalog/0/search.aspx?search=irisk%20fiber%20base&xsearch=true&xsearch=true&sort=popular,13.0,788.1538461538463,385.0,1195.0,14.0,0.0,67.0,4.0,4.0,4.0,,,,
93342,kumon поделки,https://www.wildberries.ru/catalog/0/search.aspx?search=kumon%20поделки&xsearch=true&xsearch=true&sort=popular,7.0,555.7142857142857,520.0,607.0,16.0,2.0,41.0,4.0,4.0,4.0,10.0,39.0,21.571428571428577,поделка
93386,муслиновая пеленка 130,https://www.wildberries.ru/catalog/0/search.aspx?search=муслиновая%20пеленка%20130&xsearch=true&xsearch=true&sort=popular,42.0,1045.857142857143,616.0,1615.0,9.0,0.0,99.0,9.0,9.0,4.0,,,,муслиновый
93415,тональный крем all matt,https://www.wildberries.ru/catalog/0/search.aspx?search=тональный%20крем%20all%20matt&xsearch=true&xsearch=true&sort=popular,4.0,592.75,547.0,608.0,279.0,82.0,651.0,5.0,5.0,5.0,5.0,14.0,7.25,крем тональный
93465,книга тревожные люди,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20тревожные%20люди&xsearch=true&xsearch=true&sort=popular,2.0,518.0,469.0,567.0,869.0,4.0,1733.0,2.0,2.0,2.0,30.0,37.0,33.5,книга тревожный
93505,пояс эластичный согревающий,https://www.wildberries.ru/catalog/0/search.aspx?search=пояс%20эластичный%20согревающий&xsearch=true&xsearch=true&sort=popular,27.0,734.5185185185185,354.0,1979.0,24.0,0.0,152.0,28.0,28.0,25.0,16.0,68.0,38.77777777777778,пояс согревающий
93506,бандаж поясничный согревающий,https://www.wildberries.ru/catalog/0/search.aspx?search=бандаж%20поясничный%20согревающий&xsearch=true&xsearch=true&sort=popular,9.0,969.2222222222223,476.0,1573.0,16.0,1.0,60.0,7.0,3.0,2.0,5.0,70.0,45.444444444444436,бандаж
93522,пеленка кокон amarobaby,https://www.wildberries.ru/catalog/0/search.aspx?search=пеленка%20кокон%20amarobaby&xsearch=true&xsearch=true&sort=popular,12.0,1128.9166666666667,480.0,2195.0,13.0,0.0,45.0,11.0,10.0,3.0,30.0,65.0,51.91666666666666,кокон пеленка
93619,джинсы lina rey,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20lina%20rey&xsearch=true&xsearch=true&sort=popular,37.0,2471.891891891892,1087.0,2990.0,16.0,0.0,141.0,23.0,16.0,10.0,,,,
93663,набор столовых приборов елена,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20столовых%20приборов%20елена&xsearch=true&xsearch=true&sort=popular,9.0,942.2222222222223,720.0,1480.0,12.0,2.0,41.0,7.0,3.0,3.0,37.0,64.0,54.111111111111114,набор
93768,подушка кирпич,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20кирпич&xsearch=true&xsearch=true&sort=popular,2.0,502.0,485.0,519.0,52.0,0.0,103.0,2.0,2.0,2.0,35.0,62.0,48.5,подушка
