index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
516930,нейрографика. алгоритм снятия ограничений,https://www.wildberries.ru/catalog/0/search.aspx?search=нейрографика.%20алгоритм%20снятия%20ограничений&xsearch=true&xsearch=true&sort=popular,1335.7142857142858,864.0,1663.0,61.0,0.0,385.0,4.0,2.0,2.0,0.0,63.0,40.85714285714285,81478.57,113900.0,28475.0,22.0,wb,170.0
516966,подушка с собакой,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20с%20собакой&xsearch=true&xsearch=true&sort=popular,1000.9666666666668,462.0,2800.0,74.0,0.0,1094.0,17.0,17.0,17.0,0.0,60.0,46.3,74071.53,399837.6,99959.4,87.0,wb,306.0
516989,гуаша лунный камень,https://www.wildberries.ru/catalog/0/search.aspx?search=гуаша%20лунный%20камень&xsearch=true&xsearch=true&sort=popular,946.9333333333332,419.0,2375.0,89.0,0.0,586.0,30.0,30.0,22.0,5.0,91.0,53.36666666666667,84277.07,168571.6,42142.9,63.0,wb,199.0
516992,самоклеящаяся пленка дерево,https://www.wildberries.ru/catalog/0/search.aspx?search=самоклеящаяся%20пленка%20дерево&xsearch=true&xsearch=true&sort=popular,854.0333333333333,549.0,1470.0,74.0,14.0,202.0,30.0,30.0,30.0,23.0,50.0,30.03333333333333,63198.47,92100.4,23025.1,32.0,wb,117.0
517015,белье с поясом,https://www.wildberries.ru/catalog/0/search.aspx?search=белье%20с%20поясом&xsearch=true&xsearch=true&sort=popular,2155.6,469.0,3722.0,348.0,73.0,1512.0,30.0,30.0,30.0,10.0,77.0,48.266666666666666,750148.8,1738983.0,434745.75,199.0,wb,431.0
517030,простынь турция,https://www.wildberries.ru/catalog/0/search.aspx?search=простынь%20турция&xsearch=true&xsearch=true&sort=popular,2137.833333333333,1339.0,2520.0,59.0,18.0,175.0,30.0,30.0,29.0,65.0,74.0,69.26666666666667,126132.17,113680.0,28420.0,13.0,wb,154.0
517032,конструктор duplo town 10872 железнодорожный мост,https://www.wildberries.ru/catalog/0/search.aspx?search=конструктор%20duplo%20town%2010872%20железнодорожный%20мост&xsearch=true&xsearch=true&sort=popular,2359.5,1429.0,3290.0,411.0,1.0,821.0,1.0,1.0,1.0,0.0,35.0,17.5,969754.5,969754.5,242438.62,103.0,wb,295.0
517037,пеньюар трикотажный,https://www.wildberries.ru/catalog/0/search.aspx?search=пеньюар%20трикотажный&xsearch=true&xsearch=true&sort=popular,2439.1,1283.0,3932.0,116.0,18.0,506.0,30.0,30.0,30.0,0.0,60.0,28.266666666666666,282935.6,719462.4,179865.6,64.0,wb,232.0
517043,халат на запахе,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20на%20запахе&xsearch=true&xsearch=true&sort=popular,1719.6333333333334,693.0,3496.0,381.0,83.0,1283.0,30.0,30.0,30.0,0.0,80.0,53.266666666666666,655180.3,915996.2,228999.05,155.0,wb,369.0
517074,липучка игрушка,https://www.wildberries.ru/catalog/0/search.aspx?search=липучка%20игрушка&xsearch=true&xsearch=true&sort=popular,1209.0333333333333,377.0,2950.0,1284.0,51.0,8670.0,30.0,30.0,30.0,0.0,95.0,40.3,1552398.8,3449608.8,862402.2,797.0,wb,1878.0
