index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
369709,косынка кэри,https://www.wildberries.ru/catalog/0/search.aspx?search=косынка%20кэри&xsearch=true&xsearch=true&sort=popular,1211.7692307692307,951.0,2547.0,97.0,10.0,229.0,25.0,25.0,25.0,49.0,59.0,50.30769230769231,117541.62,213561.0,53390.25,46.0,wb,134.0
369787,"irjkmyfz he,firf","https://www.wildberries.ru/catalog/0/search.aspx?search=irjkmyfz%20he,firf&xsearch=true&xsearch=true&sort=popular",1405.833333333333,486.0,3443.0,44.0,0.0,419.0,28.0,28.0,28.0,0.0,77.0,55.06666666666667,61856.67,80626.0,20156.5,17.0,wb,180.0
369790,перчатки женские из натуральной кожи зимние,https://www.wildberries.ru/catalog/0/search.aspx?search=перчатки%20женские%20из%20натуральной%20кожи%20зимние&xsearch=true&xsearch=true&sort=popular,2183.8,651.0,4192.0,222.0,17.0,1144.0,30.0,30.0,30.0,12.0,70.0,44.06666666666667,484803.6,1112488.6,278122.15,137.0,wb,356.0
369834,/ рулонная штора с направляющими роза,https://www.wildberries.ru/catalog/0/search.aspx?search=/%20рулонная%20штора%20с%20направляющими%20роза&xsearch=true&xsearch=true&sort=popular,1479.6,776.0,2866.0,95.0,0.0,265.0,9.0,9.0,9.0,62.0,73.0,67.4,140562.0,202776.0,50694.0,54.0,wb,150.0
369880,джинсы для невысоких,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20для%20невысоких&xsearch=true&xsearch=true&sort=popular,2031.033333333333,1158.0,3153.0,482.0,0.0,2094.0,30.0,30.0,30.0,41.0,98.0,64.36666666666666,978958.07,1345600.0,336400.0,182.0,wb,547.0
369894,одеяло 175х210,https://www.wildberries.ru/catalog/0/search.aspx?search=одеяло%20175х210&xsearch=true&xsearch=true&sort=popular,1492.4333333333334,847.0,2649.0,82.0,2.0,377.0,29.0,27.0,26.0,30.0,87.0,63.6,122379.53,363085.8,90771.45,58.0,wb,174.0
369908,японская бытовая химия,https://www.wildberries.ru/catalog/0/search.aspx?search=японская%20бытовая%20химия&xsearch=true&xsearch=true&sort=popular,767.0,384.0,1920.0,461.0,39.0,2944.0,30.0,30.0,30.0,0.0,67.0,39.66666666666666,353587.0,999187.2,249796.8,374.0,wb,680.0
369917,акварель белые ночи 24 цвета,https://www.wildberries.ru/catalog/0/search.aspx?search=акварель%20белые%20ночи%2024%20цвета&xsearch=true&xsearch=true&sort=popular,2419.625,543.0,3928.0,31.0,0.0,89.0,16.0,16.0,16.0,5.0,68.0,37.6875,75008.38,68640.2,17160.05,8.0,wb,146.0
369918,сорочка шелк,https://www.wildberries.ru/catalog/0/search.aspx?search=сорочка%20шелк&xsearch=true&xsearch=true&sort=popular,1209.1333333333334,538.0,2795.0,215.0,54.0,557.0,30.0,30.0,30.0,32.0,78.0,60.06666666666667,259963.67,471198.0,117799.5,98.0,wb,202.0
369919,состав для холодного ботокса волос,https://www.wildberries.ru/catalog/0/search.aspx?search=состав%20для%20холодного%20ботокса%20волос&xsearch=true&xsearch=true&sort=popular,1045.5714285714287,375.0,1853.0,81.0,10.0,193.0,7.0,7.0,7.0,19.0,91.0,50.28571428571429,84691.29,74994.0,18748.5,22.0,wb,121.0
369929,сон вон пхён,https://www.wildberries.ru/catalog/0/search.aspx?search=сон%20вон%20пхён&xsearch=true&xsearch=true&sort=popular,834.0,834.0,834.0,109.0,109.0,109.0,1.0,1.0,1.0,43.0,43.0,43.0,90906.0,90906.0,22726.5,28.0,wb,97.0
369993,кошелек женский,https://www.wildberries.ru/catalog/0/search.aspx?search=кошелек%20женский&xsearch=true&xsearch=true&sort=popular,1724.966666666667,607.0,3305.0,163.0,58.0,360.0,30.0,30.0,30.0,46.0,85.0,63.2,281169.57,390993.2,97748.3,56.0,wb,178.0
369996,великан на поляне плешаков,https://www.wildberries.ru/catalog/0/search.aspx?search=великан%20на%20поляне%20плешаков&xsearch=true&xsearch=true&sort=popular,507.16666666666674,377.0,709.0,125.0,1.0,503.0,2.0,2.0,2.0,5.0,45.0,29.33333333333333,63395.83,69553.2,17388.3,38.0,wb,167.0
370003,коробка картонная для переезда,https://www.wildberries.ru/catalog/0/search.aspx?search=коробка%20картонная%20для%20переезда&xsearch=true&xsearch=true&sort=popular,1174.0333333333333,634.0,2399.0,139.0,17.0,507.0,30.0,29.0,28.0,54.0,95.0,76.3,163190.63,382843.2,95710.8,94.0,wb,190.0
370043,заварочный чайник с чашкой,https://www.wildberries.ru/catalog/0/search.aspx?search=заварочный%20чайник%20с%20чашкой&xsearch=true&xsearch=true&sort=popular,1000.1666666666665,405.0,1954.0,775.0,104.0,6140.0,30.0,30.0,30.0,20.0,88.0,52.03333333333333,775129.17,3545146.8,886286.7,761.0,wb,1348.0
370051,портмоне женское,https://www.wildberries.ru/catalog/0/search.aspx?search=портмоне%20женское&xsearch=true&xsearch=true&sort=popular,1321.7666666666667,516.0,3119.0,125.0,34.0,317.0,30.0,30.0,30.0,46.0,81.0,67.06666666666666,165220.83,213899.2,53474.8,43.0,wb,156.0
370057,электрическая мельница для соли,https://www.wildberries.ru/catalog/0/search.aspx?search=электрическая%20мельница%20для%20соли&xsearch=true&xsearch=true&sort=popular,1376.2666666666669,490.0,4212.0,149.0,13.0,890.0,30.0,29.0,29.0,0.0,95.0,53.53333333333333,205063.73,415484.0,103871.0,61.0,wb,276.0
370086,шапка шарф варежки,https://www.wildberries.ru/catalog/0/search.aspx?search=шапка%20шарф%20варежки&xsearch=true&xsearch=true&sort=popular,1349.0666666666666,525.0,2024.0,384.0,72.0,1443.0,30.0,30.0,30.0,42.0,65.0,58.66666666666666,518041.6,557693.2,139423.3,92.0,wb,390.0
370130,гараж игрушка,https://www.wildberries.ru/catalog/0/search.aspx?search=гараж%20игрушка&xsearch=true&xsearch=true&sort=popular,1994.7,423.0,3755.0,173.0,3.0,1300.0,28.0,27.0,26.0,8.0,71.0,36.43333333333333,345083.1,540540.0,135135.0,99.0,wb,382.0
370171,для лица aravia,https://www.wildberries.ru/catalog/0/search.aspx?search=для%20лица%20aravia&xsearch=true&xsearch=true&sort=popular,775.4333333333333,378.0,2445.0,1774.0,153.0,7119.0,30.0,30.0,30.0,30.0,41.0,33.266666666666666,1375618.73,1902301.6,475575.4,983.0,wb,1543.0
370182,скатерть жидкое стекло с рисунком,https://www.wildberries.ru/catalog/0/search.aspx?search=скатерть%20жидкое%20стекло%20с%20рисунком&xsearch=true&xsearch=true&sort=popular,871.5,367.0,3707.0,173.0,1.0,685.0,29.0,29.0,29.0,36.0,72.0,53.5,150769.5,317184.0,79296.0,105.0,wb,217.0
370220,индол 3 карбинол,https://www.wildberries.ru/catalog/0/search.aspx?search=индол%203%20карбинол&xsearch=true&xsearch=true&sort=popular,1906.583333333333,376.0,4205.0,32.0,0.0,201.0,19.0,13.0,12.0,0.0,71.0,20.875,61010.67,156663.0,39165.75,26.0,wb,152.0
370231,акустический поролон пирамида,https://www.wildberries.ru/catalog/0/search.aspx?search=акустический%20поролон%20пирамида&xsearch=true&xsearch=true&sort=popular,1570.8095238095239,374.0,2975.0,108.0,1.0,659.0,20.0,8.0,8.0,20.0,57.0,34.04761904761905,169647.43,269181.8,67295.45,65.0,wb,235.0
370244,рулонная штора 200,https://www.wildberries.ru/catalog/0/search.aspx?search=рулонная%20штора%20200&xsearch=true&xsearch=true&sort=popular,892.9333333333333,550.0,1377.0,105.0,26.0,422.0,30.0,30.0,30.0,34.0,72.0,53.46666666666667,93758.0,265250.4,66312.6,79.0,wb,163.0
370254,крем expigment,https://www.wildberries.ru/catalog/0/search.aspx?search=крем%20expigment&xsearch=true&xsearch=true&sort=popular,640.9642857142858,530.0,1362.0,217.0,0.0,1363.0,28.0,28.0,28.0,0.0,80.0,53.07142857142857,139089.25,482528.0,120632.0,222.0,wb,349.0
370259,лопатка для сковороды,https://www.wildberries.ru/catalog/0/search.aspx?search=лопатка%20для%20сковороды&xsearch=true&xsearch=true&sort=popular,2055.733333333333,1258.0,3485.0,171.0,30.0,927.0,30.0,30.0,30.0,15.0,91.0,71.6,351530.4,891952.0,222988.0,134.0,wb,307.0
370293,шампунь биолаж,https://www.wildberries.ru/catalog/0/search.aspx?search=шампунь%20биолаж&xsearch=true&xsearch=true&sort=popular,1382.571428571429,632.0,2715.0,110.0,0.0,378.0,28.0,28.0,28.0,0.0,45.0,20.821428571428573,152082.86,229732.8,57433.2,53.0,wb,171.0
370294,халат ивановский,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20ивановский&xsearch=true&xsearch=true&sort=popular,1392.6,588.0,2983.0,41.0,4.0,130.0,28.0,28.0,14.0,8.0,78.0,56.36666666666667,57096.6,117515.6,29378.9,23.0,wb,120.0
370299,сковорода традиция доломит,https://www.wildberries.ru/catalog/0/search.aspx?search=сковорода%20традиция%20доломит&xsearch=true&xsearch=true&sort=popular,1642.1818181818182,1040.0,3385.0,84.0,0.0,296.0,21.0,20.0,20.0,3.0,63.0,51.63636363636363,137943.27,273550.2,68387.55,55.0,wb,162.0
370323,ковер детский большой,https://www.wildberries.ru/catalog/0/search.aspx?search=ковер%20детский%20большой&xsearch=true&xsearch=true&sort=popular,2171.5333333333333,715.0,3060.0,24.0,0.0,58.0,28.0,28.0,27.0,15.0,71.0,30.73333333333333,52116.8,60998.4,15249.6,6.0,wb,131.0
370405,набор ковриков для ванной и туалета турция,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20ковриков%20для%20ванной%20и%20туалета%20турция&xsearch=true&xsearch=true&sort=popular,1506.8666666666666,741.0,2892.0,75.0,17.0,207.0,30.0,30.0,30.0,53.0,72.0,68.9,113015.0,192201.8,48050.45,32.0,wb,139.0
370406,магнитный планшет детский,https://www.wildberries.ru/catalog/0/search.aspx?search=магнитный%20планшет%20детский&xsearch=true&xsearch=true&sort=popular,719.2333333333332,377.0,2209.0,142.0,1.0,834.0,28.0,28.0,28.0,15.0,85.0,53.83333333333334,102131.13,246850.2,61712.55,115.0,wb,243.0
370426,нежная ночь семейный,https://www.wildberries.ru/catalog/0/search.aspx?search=нежная%20ночь%20семейный&xsearch=true&xsearch=true&sort=popular,2017.2,1532.0,2556.0,78.0,2.0,384.0,30.0,30.0,30.0,67.0,77.0,70.23333333333333,157341.6,342550.4,85637.6,42.0,wb,193.0
370427,смесь сухая,https://www.wildberries.ru/catalog/0/search.aspx?search=смесь%20сухая&xsearch=true&xsearch=true&sort=popular,1258.0,656.0,2544.0,1759.0,328.0,5833.0,30.0,30.0,30.0,0.0,32.0,19.3,2212822.0,5174400.0,1293600.0,1200.0,wb,1294.0
370428,подвесы для игрушек,https://www.wildberries.ru/catalog/0/search.aspx?search=подвесы%20для%20игрушек&xsearch=true&xsearch=true&sort=popular,1051.9666666666667,379.0,4326.0,75.0,0.0,393.0,30.0,30.0,30.0,0.0,75.0,33.86666666666667,78897.5,43272.0,10818.0,10.0,wb,163.0
370451,коробка для хранения 30х30х30,https://www.wildberries.ru/catalog/0/search.aspx?search=коробка%20для%20хранения%2030х30х30&xsearch=true&xsearch=true&sort=popular,793.5,355.0,1701.0,108.0,0.0,1436.0,25.0,23.0,23.0,0.0,81.0,56.7,85698.0,61905.0,15476.25,19.0,wb,369.0
370513,сиденье для душа,https://www.wildberries.ru/catalog/0/search.aspx?search=сиденье%20для%20душа&xsearch=true&xsearch=true&sort=popular,2146.866666666667,537.0,3351.0,112.0,11.0,429.0,30.0,30.0,30.0,23.0,79.0,47.16666666666666,240449.07,518733.6,129683.4,58.0,wb,207.0
370529,кубики чаплыгина,https://www.wildberries.ru/catalog/0/search.aspx?search=кубики%20чаплыгина&xsearch=true&xsearch=true&sort=popular,1737.5,589.0,2886.0,60.0,0.0,120.0,1.0,1.0,1.0,0.0,75.0,37.5,104250.0,104250.0,26062.5,15.0,wb,129.0
370539,авточехлы универсальные из экокожи,https://www.wildberries.ru/catalog/0/search.aspx?search=авточехлы%20универсальные%20из%20экокожи&xsearch=true&xsearch=true&sort=popular,3288.366666666667,2045.0,3955.0,82.0,4.0,487.0,30.0,29.0,28.0,30.0,74.0,54.26666666666666,269646.07,395093.2,98773.3,29.0,wb,257.0
370565,кожаный берет,https://www.wildberries.ru/catalog/0/search.aspx?search=кожаный%20берет&xsearch=true&xsearch=true&sort=popular,2172.266666666667,840.0,3705.0,51.0,0.0,146.0,30.0,30.0,30.0,35.0,70.0,56.43333333333333,110785.6,271096.0,67774.0,24.0,wb,149.0
370577,штора в ванную с магнитами,https://www.wildberries.ru/catalog/0/search.aspx?search=штора%20в%20ванную%20с%20магнитами&xsearch=true&xsearch=true&sort=popular,1004.7333333333332,670.0,1234.0,56.0,34.0,176.0,30.0,30.0,30.0,15.0,64.0,56.26666666666666,56265.07,98112.0,24528.0,24.0,wb,116.0
370591,сковорода кукмара гранит ультра,https://www.wildberries.ru/catalog/0/search.aspx?search=сковорода%20кукмара%20гранит%20ультра&xsearch=true&xsearch=true&sort=popular,2200.0,2024.0,2302.0,80.0,44.0,104.0,3.0,3.0,3.0,24.0,51.0,34.0,176000.0,176000.0,44000.0,20.0,wb,141.0
370632,лунатик,https://www.wildberries.ru/catalog/0/search.aspx?search=лунатик&xsearch=true&xsearch=true&sort=popular,1944.6,720.0,2535.0,39.0,0.0,515.0,10.0,6.0,6.0,51.0,72.0,66.2,75839.4,212140.8,53035.2,29.0,wb,218.0
370672,модульные картины цветы,https://www.wildberries.ru/catalog/0/search.aspx?search=модульные%20картины%20цветы&xsearch=true&xsearch=true&sort=popular,1800.1333333333334,1050.0,2969.0,28.0,1.0,84.0,30.0,30.0,30.0,30.0,69.0,52.86666666666667,50403.73,84571.8,21142.95,12.0,wb,124.0
370680,биодерма сенсебио,https://www.wildberries.ru/catalog/0/search.aspx?search=биодерма%20сенсебио&xsearch=true&xsearch=true&sort=popular,1289.0,404.0,2180.0,416.0,0.0,1655.0,16.0,16.0,16.0,0.0,40.0,31.61111111111111,536224.0,1202949.0,300737.25,240.0,wb,431.0
370722,md300c12,https://www.wildberries.ru/catalog/0/search.aspx?search=md300c12&xsearch=true&xsearch=true&sort=popular,1820.0,1520.0,2120.0,121.0,56.0,186.0,2.0,2.0,2.0,24.0,47.0,35.5,220220.0,220220.0,55055.0,31.0,wb,146.0
370723,конвектор плинтусный,https://www.wildberries.ru/catalog/0/search.aspx?search=конвектор%20плинтусный&xsearch=true&xsearch=true&sort=popular,1757.5,872.0,2643.0,152.0,19.0,284.0,2.0,1.0,1.0,43.0,71.0,57.0,267140.0,267140.0,66785.0,38.0,wb,164.0
370781,агуша засыпайка,https://www.wildberries.ru/catalog/0/search.aspx?search=агуша%20засыпайка&xsearch=true&xsearch=true&sort=popular,585.5,569.0,628.0,298.0,164.0,470.0,4.0,4.0,4.0,20.0,25.0,23.75,174479.0,174479.0,43619.75,75.0,wb,163.0
370856,dolly 125,https://www.wildberries.ru/catalog/0/search.aspx?search=dolly%20125&xsearch=true&xsearch=true&sort=popular,757.5,480.0,1035.0,115.0,6.0,223.0,2.0,2.0,2.0,25.0,28.0,26.5,87112.5,87112.5,21778.12,29.0,wb,118.0
370878,шапка женская кубанка,https://www.wildberries.ru/catalog/0/search.aspx?search=шапка%20женская%20кубанка&xsearch=true&xsearch=true&sort=popular,1280.2,357.0,4320.0,373.0,5.0,1443.0,30.0,30.0,30.0,52.0,80.0,62.13333333333333,477514.6,649765.2,162441.3,181.0,wb,387.0
370891,термобелье для рыбалки,https://www.wildberries.ru/catalog/0/search.aspx?search=термобелье%20для%20рыбалки&xsearch=true&xsearch=true&sort=popular,1971.5,990.0,4200.0,1091.0,218.0,4213.0,30.0,30.0,30.0,10.0,87.0,58.73333333333333,2150906.5,5062431.2,1265607.8,532.0,wb,983.0
370955,сортер из дерева,https://www.wildberries.ru/catalog/0/search.aspx?search=сортер%20из%20дерева&xsearch=true&xsearch=true&sort=popular,916.1333333333333,365.0,1946.0,477.0,122.0,1425.0,30.0,30.0,30.0,35.0,87.0,65.13333333333334,436995.6,927052.0,231763.0,198.0,wb,371.0
371032,картины по цифрам,https://www.wildberries.ru/catalog/0/search.aspx?search=картины%20по%20цифрам&xsearch=true&xsearch=true&sort=popular,711.0666666666667,405.0,1296.0,124.0,19.0,506.0,30.0,30.0,30.0,15.0,78.0,44.23333333333333,88172.27,199910.4,49977.6,69.0,wb,175.0
371051,тапки пушистые,https://www.wildberries.ru/catalog/0/search.aspx?search=тапки%20пушистые&xsearch=true&xsearch=true&sort=popular,1307.9,490.0,2528.0,200.0,30.0,843.0,30.0,30.0,30.0,35.0,70.0,55.8,261580.0,420266.0,105066.5,97.0,wb,264.0
371108,фитнес коврик детский,https://www.wildberries.ru/catalog/0/search.aspx?search=фитнес%20коврик%20детский&xsearch=true&xsearch=true&sort=popular,1523.533333333333,381.0,2395.0,270.0,11.0,1244.0,30.0,30.0,30.0,31.0,94.0,54.86666666666667,411354.0,277450.4,69362.6,40.0,wb,354.0
371156,смесь с рождения,https://www.wildberries.ru/catalog/0/search.aspx?search=смесь%20с%20рождения&xsearch=true&xsearch=true&sort=popular,1084.4666666666667,456.0,2544.0,1302.0,95.0,5833.0,30.0,30.0,30.0,0.0,32.0,15.433333333333335,1411975.6,2346840.0,586710.0,663.0,wb,1288.0
371188,сумка детская для девочек через плечо,https://www.wildberries.ru/catalog/0/search.aspx?search=сумка%20детская%20для%20девочек%20через%20плечо&xsearch=true&xsearch=true&sort=popular,1686.0666666666666,581.0,4158.0,221.0,9.0,699.0,29.0,28.0,28.0,36.0,83.0,57.23333333333333,372620.73,92904.0,23226.0,25.0,wb,247.0
371207,ночник любимой бабушке,https://www.wildberries.ru/catalog/0/search.aspx?search=ночник%20любимой%20бабушке&xsearch=true&xsearch=true&sort=popular,1177.9,447.0,2914.0,51.0,0.0,505.0,27.0,27.0,27.0,34.0,85.0,58.13333333333333,60072.9,18088.0,4522.0,5.0,wb,190.0
371210,фильтр аквафор 6,https://www.wildberries.ru/catalog/0/search.aspx?search=фильтр%20аквафор%206&xsearch=true&xsearch=true&sort=popular,1593.6,567.0,3254.0,428.0,7.0,1839.0,10.0,10.0,10.0,29.0,76.0,55.3,682060.8,1208237.8,302059.45,185.0,wb,480.0
371229,корзины плетеные,https://www.wildberries.ru/catalog/0/search.aspx?search=корзины%20плетеные&xsearch=true&xsearch=true&sort=popular,1824.4,410.0,4230.0,51.0,0.0,153.0,30.0,30.0,30.0,6.0,74.0,45.36666666666667,93044.4,143598.8,35899.7,25.0,wb,139.0
371265,маленький зонт в сложенном виде,https://www.wildberries.ru/catalog/0/search.aspx?search=маленький%20зонт%20в%20сложенном%20виде&xsearch=true&xsearch=true&sort=popular,1143.2,384.0,2700.0,202.0,30.0,1126.0,30.0,30.0,30.0,10.0,95.0,59.56666666666667,230926.4,327026.2,81756.55,70.0,wb,317.0
371294,джинсы мом с высокой талией большие размеры,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20мом%20с%20высокой%20талией%20большие%20размеры&xsearch=true&xsearch=true&sort=popular,1868.0666666666666,955.0,3403.0,876.0,32.0,2094.0,30.0,30.0,30.0,16.0,78.0,60.73333333333333,1636426.4,2524166.4,631041.6,294.0,wb,541.0
371330,ватрушка 85,https://www.wildberries.ru/catalog/0/search.aspx?search=ватрушка%2085&xsearch=true&xsearch=true&sort=popular,2027.0,699.0,2879.0,77.0,0.0,647.0,28.0,28.0,28.0,10.0,72.0,53.3,156079.0,590877.0,147719.25,85.0,wb,248.0
371349,ковер 180х200,https://www.wildberries.ru/catalog/0/search.aspx?search=ковер%20180х200&xsearch=true&xsearch=true&sort=popular,1886.4117647058827,1234.0,2597.0,32.0,0.0,122.0,16.0,16.0,16.0,29.0,79.0,61.70588235294117,60365.18,66783.6,16695.9,10.0,wb,135.0
371355,покрывало сладкий сон,https://www.wildberries.ru/catalog/0/search.aspx?search=покрывало%20сладкий%20сон&xsearch=true&xsearch=true&sort=popular,1404.2,749.0,2089.0,66.0,17.0,149.0,30.0,30.0,26.0,19.0,55.0,34.0,92677.2,218913.6,54728.4,30.0,wb,124.0
371362,age control lotion,https://www.wildberries.ru/catalog/0/search.aspx?search=age%20control%20lotion&xsearch=true&xsearch=true&sort=popular,1867.0,1867.0,1867.0,98.0,98.0,98.0,1.0,1.0,1.0,8.0,8.0,8.0,182966.0,182966.0,45741.5,25.0,wb,129.0
371369,кукла набор для шитья,https://www.wildberries.ru/catalog/0/search.aspx?search=кукла%20набор%20для%20шитья&xsearch=true&xsearch=true&sort=popular,1301.3666666666666,467.0,2016.0,55.0,15.0,183.0,30.0,30.0,26.0,19.0,54.0,38.6,71575.17,176534.4,44133.6,28.0,wb,128.0
371372,джинсы с замком,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20с%20замком&xsearch=true&xsearch=true&sort=popular,1964.333333333333,1224.0,3780.0,467.0,1.0,3239.0,30.0,30.0,30.0,44.0,80.0,64.63333333333334,917343.67,2438256.0,609564.0,297.0,wb,781.0
371391,стеллаж над стиральной машиной,https://www.wildberries.ru/catalog/0/search.aspx?search=стеллаж%20над%20стиральной%20машиной&xsearch=true&xsearch=true&sort=popular,1850.2333333333331,1347.0,3326.0,210.0,0.0,1862.0,20.0,19.0,19.0,22.0,82.0,55.96666666666667,388549.0,1375398.0,343849.5,194.0,wb,493.0
371422,пеленки одноразовые 60 на 90 30 штук,https://www.wildberries.ru/catalog/0/search.aspx?search=пеленки%20одноразовые%2060%20на%2090%2030%20штук&xsearch=true&xsearch=true&sort=popular,659.3333333333334,384.0,1380.0,429.0,0.0,1607.0,8.0,7.0,7.0,5.0,70.0,36.0,282854.0,,,,wb,400.0
371526,шапка фуксия,https://www.wildberries.ru/catalog/0/search.aspx?search=шапка%20фуксия&xsearch=true&xsearch=true&sort=popular,1449.4333333333334,384.0,3176.0,104.0,18.0,415.0,30.0,30.0,29.0,8.0,73.0,45.13333333333333,150741.07,288882.4,72220.6,49.0,wb,180.0
371561,сланцы мужские летние,https://www.wildberries.ru/catalog/0/search.aspx?search=сланцы%20мужские%20летние&xsearch=true&xsearch=true&sort=popular,1851.9,377.0,2599.0,270.0,100.0,730.0,30.0,30.0,30.0,20.0,67.0,33.3,500013.0,963798.0,240949.5,128.0,wb,259.0
371570,коврик изолон,https://www.wildberries.ru/catalog/0/search.aspx?search=коврик%20изолон&xsearch=true&xsearch=true&sort=popular,1325.7666666666667,363.0,3186.0,46.0,0.0,170.0,21.0,21.0,21.0,6.0,82.0,60.26666666666666,60985.27,66446.4,16611.6,28.0,wb,126.0
