index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
42981,набор столовых приборов алексей,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20столовых%20приборов%20алексей&xsearch=true&xsearch=true&sort=popular,10.0,1071.3,684.0,2804.0,8.0,0.0,46.0,1.0,1.0,1.0,0.0,71.0,46.6
43055,в в 5,https://www.wildberries.ru/catalog/0/search.aspx?search=в%20в%205&xsearch=true&xsearch=true&sort=popular,3.0,440.0,420.0,480.0,29.0,22.0,40.0,3.0,3.0,1.0,76.0,79.0,78.0
43211,наполнитель йо,https://www.wildberries.ru/catalog/0/search.aspx?search=наполнитель%20йо&xsearch=true&xsearch=true&sort=popular,13.0,653.6923076923077,410.0,1035.0,76.0,4.0,205.0,10.0,9.0,8.0,0.0,12.0,8.307692307692307
43312,сказочный патруль постельное,https://www.wildberries.ru/catalog/0/search.aspx?search=сказочный%20патруль%20постельное&xsearch=true&xsearch=true&sort=popular,22.0,1142.3636363636365,505.0,1463.0,32.0,0.0,107.0,18.0,12.0,9.0,40.0,81.0,57.45454545454545
43422,обучающая игра весы,https://www.wildberries.ru/catalog/0/search.aspx?search=обучающая%20игра%20весы&xsearch=true&xsearch=true&sort=popular,38.0,852.421052631579,416.0,1850.0,22.0,0.0,181.0,31.0,31.0,31.0,0.0,86.0,44.47368421052632
44009,разговоры с друзьями,https://www.wildberries.ru/catalog/0/search.aspx?search=разговоры%20с%20друзьями&xsearch=true&xsearch=true&sort=popular,4.0,747.75,364.0,1458.0,23.0,0.0,88.0,1.0,1.0,1.0,0.0,58.0,28.25
44062,бейсболка с подсветкой,https://www.wildberries.ru/catalog/0/search.aspx?search=бейсболка%20с%20подсветкой&xsearch=true&xsearch=true&sort=popular,33.0,792.6969696969697,555.0,1800.0,27.0,0.0,531.0,26.0,26.0,26.0,0.0,72.0,39.30303030303031
44218,поильник с трубочкой авент,https://www.wildberries.ru/catalog/0/search.aspx?search=поильник%20с%20трубочкой%20авент&xsearch=true&xsearch=true&sort=popular,4.0,718.0,676.0,742.0,677.0,509.0,873.0,4.0,4.0,4.0,25.0,28.0,25.75
44255,форма для багета,https://www.wildberries.ru/catalog/0/search.aspx?search=форма%20для%20багета&xsearch=true&xsearch=true&sort=popular,13.0,995.2307692307692,481.0,2031.0,15.0,0.0,49.0,9.0,7.0,2.0,5.0,55.0,32.769230769230774
44316,пюре хек,https://www.wildberries.ru/catalog/0/search.aspx?search=пюре%20хек&xsearch=true&xsearch=true&sort=popular,4.0,919.25,772.0,1104.0,82.0,4.0,226.0,3.0,2.0,2.0,0.0,30.0,17.5
44455,резак для скрапбукинга,https://www.wildberries.ru/catalog/0/search.aspx?search=резак%20для%20скрапбукинга&xsearch=true&xsearch=true&sort=popular,1.0,1137.0,1137.0,1137.0,86.0,86.0,86.0,1.0,1.0,1.0,54.0,54.0,54.0
44532,замок навесной чаз,https://www.wildberries.ru/catalog/0/search.aspx?search=замок%20навесной%20чаз&xsearch=true&xsearch=true&sort=popular,17.0,541.1176470588234,363.0,940.0,14.0,0.0,80.0,9.0,5.0,4.0,3.0,44.0,15.411764705882351
44641,тюль текстилия,https://www.wildberries.ru/catalog/0/search.aspx?search=тюль%20текстилия&xsearch=true&xsearch=true&sort=popular,54.0,1325.7222222222224,515.0,2606.0,14.0,0.0,95.0,28.0,22.0,5.0,42.0,84.0,65.83333333333333
44783,пюре зеленый горошек,https://www.wildberries.ru/catalog/0/search.aspx?search=пюре%20зеленый%20горошек&xsearch=true&xsearch=true&sort=popular,4.0,907.0,536.0,1235.0,80.0,42.0,123.0,4.0,4.0,4.0,0.0,21.0,13.75
44871,боги манго,https://www.wildberries.ru/catalog/0/search.aspx?search=боги%20манго&xsearch=true&xsearch=true&sort=popular,1.0,688.0,688.0,688.0,72.0,72.0,72.0,1.0,1.0,1.0,24.0,24.0,24.0
44906,ященко огэ 50 вариантов,https://www.wildberries.ru/catalog/0/search.aspx?search=ященко%20огэ%2050%20вариантов&xsearch=true&xsearch=true&sort=popular,2.0,462.0,402.0,522.0,60.0,31.0,89.0,2.0,2.0,2.0,23.0,44.0,33.5
