index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
209813,кепка пума,https://www.wildberries.ru/catalog/0/search.aspx?search=кепка%20пума&xsearch=true&xsearch=true&sort=popular,29.0,1015.0344827586208,714.0,1794.0,45.0,0.0,337.0,22.0,18.0,16.0,37.0,53.0,43.24137931034483
209817,боди с пышными рукавами,https://www.wildberries.ru/catalog/0/search.aspx?search=боди%20с%20пышными%20рукавами&xsearch=true&xsearch=true&sort=popular,50.0,943.68,448.0,1962.0,27.0,0.0,311.0,29.0,19.0,14.0,14.0,78.0,54.5
210097,дефиле плавки,https://www.wildberries.ru/catalog/0/search.aspx?search=дефиле%20плавки&xsearch=true&xsearch=true&sort=popular,15.0,762.0,536.0,860.0,52.0,2.0,167.0,15.0,15.0,11.0,39.0,61.0,45.06666666666667
210469,корпус ключа опель,https://www.wildberries.ru/catalog/0/search.aspx?search=корпус%20ключа%20опель&xsearch=true&xsearch=true&sort=popular,10.0,732.1,407.0,1000.0,24.0,0.0,107.0,6.0,6.0,5.0,3.0,70.0,54.4
210647,проектор для рисования,https://www.wildberries.ru/catalog/0/search.aspx?search=проектор%20для%20рисования&xsearch=true&xsearch=true&sort=popular,37.0,1055.6216216216214,446.0,2036.0,10.0,0.0,200.0,13.0,11.0,11.0,5.0,81.0,46.67567567567568
210980,лазерная расческа,https://www.wildberries.ru/catalog/0/search.aspx?search=лазерная%20расческа&xsearch=true&xsearch=true&sort=popular,6.0,1082.6666666666667,372.0,1680.0,10.0,0.0,51.0,1.0,1.0,1.0,38.0,67.0,47.33333333333334
211071,бутылка для воды адидас,https://www.wildberries.ru/catalog/0/search.aspx?search=бутылка%20для%20воды%20адидас&xsearch=true&xsearch=true&sort=popular,10.0,1142.0,455.0,1900.0,20.0,0.0,84.0,6.0,4.0,2.0,0.0,43.0,34.4
211338,гибкий плинтус,https://www.wildberries.ru/catalog/0/search.aspx?search=гибкий%20плинтус&xsearch=true&xsearch=true&sort=popular,10.0,1501.9,453.0,2560.0,81.0,0.0,282.0,10.0,10.0,10.0,0.0,69.0,41.7
211457,магнитная книга эмоции,https://www.wildberries.ru/catalog/0/search.aspx?search=магнитная%20книга%20эмоции&xsearch=true&xsearch=true&sort=popular,5.0,724.8,614.0,812.0,24.0,0.0,109.0,1.0,1.0,1.0,20.0,84.0,39.6
211708,гирлянда штора 3х3 с пультом,https://www.wildberries.ru/catalog/0/search.aspx?search=гирлянда%20штора%203х3%20с%20пультом&xsearch=true&xsearch=true&sort=popular,30.0,1164.0666666666666,464.0,2519.0,26.0,0.0,160.0,24.0,18.0,18.0,19.0,76.0,52.46666666666667
