index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
15361,гуджитсу игрушка рептавр водная атака тянущаяся фигурка тм goojitzu,https://www.wildberries.ru/catalog/0/search.aspx?search=гуджитсу%20игрушка%20рептавр%20водная%20атака%20тянущаяся%20фигурка%20тм%20goojitzu&xsearch=true&xsearch=true&sort=popular,1.0,1499.0,1499.0,1499.0,299.0,299.0,299.0,2.0,2.0,2.0,15.0,15.0,15.0,игрушка гуджитсу
108776,колготки филодоро тюль,https://www.wildberries.ru/catalog/0/search.aspx?search=колготки%20филодоро%20тюль&xsearch=true&xsearch=true&sort=popular,3.0,1307.6666666666667,1067.0,1428.0,41.0,30.0,52.0,4.0,4.0,4.0,57.0,57.0,57.0,колготки филодоро
108781,filodoro tulle,https://www.wildberries.ru/catalog/0/search.aspx?search=filodoro%20tulle&xsearch=true&xsearch=true&sort=popular,14.0,896.9285714285713,730.0,1428.0,26.0,0.0,65.0,10.0,10.0,7.0,30.0,69.0,52.85714285714285,
108858,лосьон для дезинкрустации,https://www.wildberries.ru/catalog/0/search.aspx?search=лосьон%20для%20дезинкрустации&xsearch=true&xsearch=true&sort=popular,3.0,1018.3333333333336,555.0,1663.0,208.0,11.0,505.0,4.0,4.0,4.0,,,,лосьон
108859,для дезинкрустации,https://www.wildberries.ru/catalog/0/search.aspx?search=для%20дезинкрустации&xsearch=true&xsearch=true&sort=popular,8.0,1217.625,555.0,2487.0,339.0,11.0,1843.0,9.0,9.0,9.0,,,,
108877,скатерть клеенка 150х120,https://www.wildberries.ru/catalog/0/search.aspx?search=скатерть%20клеенка%20150х120&xsearch=true&xsearch=true&sort=popular,1.0,730.0,730.0,730.0,61.0,61.0,61.0,2.0,2.0,2.0,60.0,60.0,60.0,скатерть
108965,любовь на всю жизнь руководство для пар,https://www.wildberries.ru/catalog/0/search.aspx?search=любовь%20на%20всю%20жизнь%20руководство%20для%20пар&xsearch=true&xsearch=true&sort=popular,1.0,939.0,939.0,939.0,43.0,43.0,43.0,2.0,2.0,2.0,28.0,28.0,28.0,любовь
109020,roxy kids ниблер,https://www.wildberries.ru/catalog/0/search.aspx?search=roxy%20kids%20ниблер&xsearch=true&xsearch=true&sort=popular,3.0,487.33333333333326,406.0,576.0,285.0,203.0,377.0,4.0,4.0,4.0,34.0,80.0,53.0,
109379,superstay пудра,https://www.wildberries.ru/catalog/0/search.aspx?search=superstay%20пудра&xsearch=true&xsearch=true&sort=popular,4.0,463.0,463.0,463.0,25.0,6.0,53.0,4.0,3.0,2.0,35.0,35.0,35.0,пудра
109380,catrice хайлайтер,https://www.wildberries.ru/catalog/0/search.aspx?search=catrice%20хайлайтер&xsearch=true&xsearch=true&sort=popular,9.0,459.66666666666674,378.0,645.0,115.0,3.0,376.0,8.0,8.0,8.0,5.0,26.0,7.333333333333332,
109384,estrada хайлайтер,https://www.wildberries.ru/catalog/0/search.aspx?search=estrada%20хайлайтер&xsearch=true&xsearch=true&sort=popular,6.0,515.3333333333334,359.0,674.0,26.0,3.0,59.0,5.0,5.0,5.0,,,,
109388,джинсы женские концепт клаб,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20женские%20концепт%20клаб&xsearch=true&xsearch=true&sort=popular,69.0,1076.0289855072465,599.0,1599.0,13.0,0.0,82.0,56.0,22.0,15.0,15.0,68.0,42.65217391304348,джинсы женский
