index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
4,рюкзак детский школьный,https://www.wildberries.ru/catalog/0/search.aspx?search=рюкзак%20детский%20школьный&xsearch=true&xsearch=true&sort=popular,1321.6666666666667,711.0,2128.0,54.0,0.0,489.0,30.0,29.0,29.0,19.0,80.0,57.03333333333333,71370.0,187012.8,46753.2,37.0,wb,191.0
30,наматрасник стеганый 180×200,https://www.wildberries.ru/catalog/0/search.aspx?search=наматрасник%20стеганый%20180×200&xsearch=true&xsearch=true&sort=popular,1697.5,775.0,3403.0,48.0,0.0,720.0,9.0,9.0,9.0,30.0,93.0,55.03333333333333,81480.0,375750.0,93937.5,63.0,wb,252.0
37,соски на бутылку авент,https://www.wildberries.ru/catalog/0/search.aspx?search=соски%20на%20бутылку%20авент&xsearch=true&xsearch=true&sort=popular,1282.0666666666666,501.0,3340.0,148.0,0.0,1201.0,30.0,22.0,16.0,0.0,32.0,17.633333333333333,189745.87,677338.2,169334.55,142.0,wb,337.0
40,"постельное белье 2,0 спальное бязь","https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20белье%202,0%20спальное%20бязь&xsearch=true&xsearch=true&sort=popular",2045.6,1246.0,2937.0,118.0,10.0,1242.0,30.0,30.0,25.0,48.0,82.0,63.4,241380.8,584563.0,146140.75,77.0,wb,371.0
43,блогеры,https://www.wildberries.ru/catalog/0/search.aspx?search=блогеры&xsearch=true&xsearch=true&sort=popular,731.0,397.0,3968.0,255.0,14.0,1267.0,30.0,30.0,30.0,0.0,66.0,4.9,186405.0,376864.8,94216.2,153.0,wb,332.0
71,машинка на пульты управления игрушки,https://www.wildberries.ru/catalog/0/search.aspx?search=машинка%20на%20пульты%20управления%20игрушки&xsearch=true&xsearch=true&sort=popular,1972.5,490.0,3747.0,93.0,0.0,255.0,30.0,30.0,30.0,11.0,75.0,54.66666666666666,183442.5,,,,wb,165.0
92,шапки для девочек на завязках весна,https://www.wildberries.ru/catalog/0/search.aspx?search=шапки%20для%20девочек%20на%20завязках%20весна&xsearch=true&xsearch=true&sort=popular,929.0666666666667,493.0,2097.0,95.0,5.0,880.0,30.0,30.0,30.0,35.0,81.0,64.16666666666667,88261.33,,,,wb,259.0
108,черная поло,https://www.wildberries.ru/catalog/0/search.aspx?search=черная%20поло&xsearch=true&xsearch=true&sort=popular,1068.5,429.0,3915.0,326.0,46.0,1239.0,30.0,30.0,30.0,0.0,86.0,41.7,348331.0,,,,wb,338.0
128,черные прямые женские джинсв,https://www.wildberries.ru/catalog/0/search.aspx?search=черные%20прямые%20женские%20джинсв&xsearch=true&xsearch=true&sort=popular,2305.333333333333,1508.0,3879.0,52.0,0.0,362.0,29.0,29.0,24.0,18.0,70.0,45.8,119877.33,304313.0,76078.25,33.0,wb,198.0
149,йога коврик,https://www.wildberries.ru/catalog/0/search.aspx?search=йога%20коврик&xsearch=true&xsearch=true&sort=popular,1150.8333333333333,480.0,3789.0,417.0,37.0,1706.0,30.0,30.0,30.0,20.0,88.0,50.33333333333334,479897.5,811088.0,202772.0,204.0,wb,437.0
