index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
571162,skull игра,https://www.wildberries.ru/catalog/0/search.aspx?search=skull%20игра&xsearch=true&xsearch=true&sort=popular,1476.0,827.0,2125.0,63.0,4.0,121.0,1.0,1.0,1.0,54.0,65.0,59.5,92988.0,92988.0,23247.0,16.0,wb,121.0
571172,книга мебель,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20мебель&xsearch=true&xsearch=true&sort=popular,2495.3,1344.0,4032.0,33.0,7.0,82.0,29.0,28.0,18.0,19.0,77.0,60.16666666666666,82344.9,117608.4,29402.1,11.0,wb,147.0
571217,портмоне мужское для документов,https://www.wildberries.ru/catalog/0/search.aspx?search=портмоне%20мужское%20для%20документов&xsearch=true&xsearch=true&sort=popular,1359.2666666666667,362.0,3263.0,116.0,0.0,1548.0,28.0,28.0,25.0,24.0,90.0,65.43333333333334,157674.93,188944.0,47236.0,28.0,wb,412.0
571241,игровой набор для кукол,https://www.wildberries.ru/catalog/0/search.aspx?search=игровой%20набор%20для%20кукол&xsearch=true&xsearch=true&sort=popular,1704.7666666666669,421.0,4259.0,232.0,0.0,814.0,30.0,30.0,30.0,10.0,64.0,37.66666666666666,395505.87,933156.8,233289.2,94.0,wb,271.0
571260,электромельницы для специй,https://www.wildberries.ru/catalog/0/search.aspx?search=электромельницы%20для%20специй&xsearch=true&xsearch=true&sort=popular,1256.5,497.0,3934.0,75.0,1.0,485.0,30.0,30.0,26.0,30.0,89.0,61.26666666666666,94237.5,54369.0,13592.25,12.0,wb,188.0
571269,лоток большой,https://www.wildberries.ru/catalog/0/search.aspx?search=лоток%20большой&xsearch=true&xsearch=true&sort=popular,993.0,387.0,3674.0,296.0,0.0,6386.0,29.0,29.0,29.0,10.0,79.0,46.06666666666667,293928.0,95665.2,23916.3,44.0,wb,1399.0
571287,сковорода без покрытия,https://www.wildberries.ru/catalog/0/search.aspx?search=сковорода%20без%20покрытия&xsearch=true&xsearch=true&sort=popular,1656.8,1050.0,2697.0,223.0,51.0,809.0,30.0,30.0,30.0,19.0,77.0,61.26666666666666,369466.4,692274.6,173068.65,114.0,wb,269.0
571321,сумки через пояс,https://www.wildberries.ru/catalog/0/search.aspx?search=сумки%20через%20пояс&xsearch=true&xsearch=true&sort=popular,956.0,359.0,3399.0,160.0,0.0,1063.0,30.0,30.0,30.0,30.0,85.0,59.8,152960.0,,,,wb,298.0
571345,бокалы с рисунком,https://www.wildberries.ru/catalog/0/search.aspx?search=бокалы%20с%20рисунком&xsearch=true&xsearch=true&sort=popular,1192.9,570.0,3357.0,232.0,0.0,885.0,30.0,30.0,30.0,15.0,84.0,53.53333333333333,276752.8,381762.4,95440.6,61.0,wb,269.0
571400,ночник-проектор звездного неба вращающийся,https://www.wildberries.ru/catalog/0/search.aspx?search=ночник-проектор%20звездного%20неба%20вращающийся&xsearch=true&xsearch=true&sort=popular,672.6333333333333,399.0,3780.0,75.0,0.0,479.0,27.0,19.0,19.0,0.0,90.0,60.23333333333333,50447.5,165462.0,41365.5,83.0,wb,168.0
571401,плед бамбук,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20бамбук&xsearch=true&xsearch=true&sort=popular,1482.4,643.0,4050.0,74.0,2.0,460.0,30.0,29.0,29.0,40.0,87.0,68.23333333333333,109697.6,262236.8,65559.2,41.0,wb,191.0
571406,guees кошелек,https://www.wildberries.ru/catalog/0/search.aspx?search=guees%20кошелек&xsearch=true&xsearch=true&sort=popular,3401.0333333333333,2245.0,3961.0,22.0,5.0,82.0,29.0,29.0,14.0,38.0,55.0,43.03333333333333,74822.73,176904.0,44226.0,13.0,wb,177.0
571410,drynites,https://www.wildberries.ru/catalog/0/search.aspx?search=drynites&xsearch=true&xsearch=true&sort=popular,1622.0666666666666,473.0,2007.0,238.0,0.0,3096.0,23.0,4.0,4.0,0.0,30.0,4.6,386051.87,1057573.6,264393.4,356.0,wb,740.0
571430,тканевые шкаф,https://www.wildberries.ru/catalog/0/search.aspx?search=тканевые%20шкаф&xsearch=true&xsearch=true&sort=popular,1601.1333333333334,1170.0,2636.0,35.0,5.0,112.0,30.0,29.0,29.0,24.0,73.0,57.9,56039.67,88387.2,22096.8,16.0,wb,123.0
571446,чехол книжка для ipad 10.2,https://www.wildberries.ru/catalog/0/search.aspx?search=чехол%20книжка%20для%20ipad%2010.2&xsearch=true&xsearch=true&sort=popular,1116.4,717.0,1499.0,50.0,0.0,181.0,27.0,27.0,27.0,17.0,66.0,50.73333333333333,55820.0,100383.8,25095.95,26.0,wb,121.0
571483,холодное сердце куклы,https://www.wildberries.ru/catalog/0/search.aspx?search=холодное%20сердце%20куклы&xsearch=true&xsearch=true&sort=popular,1648.5666666666666,565.0,4193.0,40.0,0.0,545.0,29.0,19.0,14.0,0.0,75.0,38.7,65942.67,301198.0,75299.5,37.0,wb,214.0
571519,treselle,https://www.wildberries.ru/catalog/0/search.aspx?search=treselle&xsearch=true&xsearch=true&sort=popular,1788.4,1185.0,2380.0,48.0,3.0,179.0,3.0,2.0,2.0,20.0,47.0,32.0,85843.2,85843.2,21460.8,12.0,wb,143.0
571531,шапка лопатка,https://www.wildberries.ru/catalog/0/search.aspx?search=шапка%20лопатка&xsearch=true&xsearch=true&sort=popular,635.3,374.0,1116.0,386.0,27.0,1353.0,26.0,26.0,26.0,37.0,71.0,55.6,245225.8,101523.0,25380.75,54.0,wb,347.0
571542,голубые джинсы для беременных,https://www.wildberries.ru/catalog/0/search.aspx?search=голубые%20джинсы%20для%20беременных&xsearch=true&xsearch=true&sort=popular,2393.833333333333,531.0,4139.0,42.0,0.0,568.0,28.0,28.0,26.0,16.0,80.0,61.03333333333333,100541.0,2651.8,662.95,1.0,wb,244.0
571565,чайник электрический пластик,https://www.wildberries.ru/catalog/0/search.aspx?search=чайник%20электрический%20пластик&xsearch=true&xsearch=true&sort=popular,2008.2,358.0,4023.0,500.0,75.0,1254.0,30.0,30.0,30.0,0.0,61.0,30.6,1004100.0,2443937.4,610984.35,228.0,wb,373.0
571573,купить наматрасник,https://www.wildberries.ru/catalog/0/search.aspx?search=купить%20наматрасник&xsearch=true&xsearch=true&sort=popular,1274.3666666666666,538.0,3815.0,719.0,176.0,2090.0,30.0,30.0,30.0,19.0,92.0,62.7,916269.63,1791903.6,447975.9,374.0,wb,521.0
571577,бокалы для дегустации,https://www.wildberries.ru/catalog/0/search.aspx?search=бокалы%20для%20дегустации&xsearch=true&xsearch=true&sort=popular,1690.2727272727273,500.0,3992.0,168.0,0.0,1022.0,8.0,8.0,8.0,0.0,50.0,33.09090909090909,283965.82,234252.0,58563.0,41.0,wb,314.0
571675,мужской зонт автомат от 110см,https://www.wildberries.ru/catalog/0/search.aspx?search=мужской%20зонт%20автомат%20от%20110см&xsearch=true&xsearch=true&sort=popular,986.6333333333333,400.0,1945.0,703.0,24.0,4273.0,30.0,30.0,30.0,30.0,96.0,62.23333333333333,693603.23,1747704.0,436926.0,606.0,wb,962.0
