index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
174604,скатерть водоотталкивающая (дом),https://www.wildberries.ru/catalog/0/search.aspx?search=скатерть%20водоотталкивающая%20(дом)&xsearch=true&xsearch=true&sort=popular,1441.7666666666669,451.0,3048.0,100.0,20.0,478.0,30.0,30.0,30.0,34.0,75.0,63.6,144176.67,144900.0,36225.0,23.0,wb,193.0
174622,переноска для мелких животных,https://www.wildberries.ru/catalog/0/search.aspx?search=переноска%20для%20мелких%20животных&xsearch=true&xsearch=true&sort=popular,1803.4333333333332,728.0,4499.0,112.0,3.0,648.0,30.0,30.0,30.0,0.0,77.0,53.8,201984.53,513187.2,128296.8,78.0,wb,240.0
174629,олимпийки мужские,https://www.wildberries.ru/catalog/0/search.aspx?search=олимпийки%20мужские&xsearch=true&xsearch=true&sort=popular,2656.2,600.0,4497.0,862.0,136.0,5513.0,30.0,30.0,30.0,0.0,63.0,39.3,2289644.4,2723746.8,680936.7,251.0,wb,1274.0
174630,возбуждающая,https://www.wildberries.ru/catalog/0/search.aspx?search=возбуждающая&xsearch=true&xsearch=true&sort=popular,1278.5,437.0,3622.0,209.0,38.0,737.0,30.0,30.0,30.0,3.0,95.0,54.46666666666667,267206.5,468846.0,117211.5,107.0,wb,241.0
174635,доф,https://www.wildberries.ru/catalog/0/search.aspx?search=доф&xsearch=true&xsearch=true&sort=popular,2946.933333333333,1904.0,4088.0,56.0,0.0,206.0,26.0,19.0,19.0,10.0,69.0,44.0,165028.27,480654.4,120163.6,41.0,wb,187.0
174652,шторы на дачу,https://www.wildberries.ru/catalog/0/search.aspx?search=шторы%20на%20дачу&xsearch=true&xsearch=true&sort=popular,1587.4,562.0,3688.0,193.0,4.0,1267.0,30.0,30.0,30.0,34.0,82.0,57.26666666666666,306368.2,597966.4,149491.6,126.0,wb,361.0
174668,комплект нательный на выписку новорожденного,https://www.wildberries.ru/catalog/0/search.aspx?search=комплект%20нательный%20на%20выписку%20новорожденного&xsearch=true&xsearch=true&sort=popular,1815.966666666667,959.0,3351.0,56.0,17.0,228.0,30.0,30.0,30.0,5.0,64.0,34.13333333333333,101694.13,179332.0,44833.0,27.0,wb,154.0
174694,зара,https://www.wildberries.ru/catalog/0/search.aspx?search=зара&xsearch=true&xsearch=true&sort=popular,2752.333333333333,1499.0,4299.0,316.0,59.0,987.0,30.0,30.0,30.0,0.0,0.0,0.0,869737.33,1549944.0,387486.0,114.0,wb,342.0
174724,халат медицинский женский короткий,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20медицинский%20женский%20короткий&xsearch=true&xsearch=true&sort=popular,1383.5,879.0,2952.0,111.0,29.0,525.0,30.0,30.0,30.0,22.0,95.0,54.13333333333333,153568.5,314244.0,78561.0,65.0,wb,201.0
174740,плед 150х200 флис,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20150х200%20флис&xsearch=true&xsearch=true&sort=popular,1102.9,396.0,1978.0,131.0,9.0,751.0,30.0,30.0,30.0,28.0,78.0,58.63333333333333,144479.9,372724.0,93181.0,108.0,wb,238.0
