index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
261314,"линзы -1,5","https://www.wildberries.ru/catalog/0/search.aspx?search=линзы%20-1,5&xsearch=true&xsearch=true&sort=popular",1306.5666666666666,456.0,2600.0,105.0,0.0,1050.0,30.0,30.0,30.0,7.0,81.0,27.4,137189.5,270945.6,67736.4,47.0,wb,307.0
261327,термобелье мужское нижнее,https://www.wildberries.ru/catalog/0/search.aspx?search=термобелье%20мужское%20нижнее&xsearch=true&xsearch=true&sort=popular,1067.5666666666666,420.0,2465.0,58.0,0.0,551.0,26.0,26.0,26.0,0.0,79.0,47.0,61918.87,139194.0,34798.5,50.0,wb,196.0
261329,ночные сорочки хлопок,https://www.wildberries.ru/catalog/0/search.aspx?search=ночные%20сорочки%20хлопок&xsearch=true&xsearch=true&sort=popular,659.5,399.0,1078.0,537.0,211.0,1779.0,30.0,30.0,30.0,10.0,77.0,45.66666666666666,354151.5,619206.0,154801.5,242.0,wb,436.0
261344,светильник для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=светильник%20для%20девочки&xsearch=true&xsearch=true&sort=popular,1619.1,504.0,2855.0,204.0,16.0,645.0,30.0,30.0,28.0,22.0,80.0,57.33333333333334,330296.4,630768.6,157692.15,102.0,wb,234.0
261349,простынь 160х200,https://www.wildberries.ru/catalog/0/search.aspx?search=простынь%20160х200&xsearch=true&xsearch=true&sort=popular,1049.5,506.0,1680.0,150.0,38.0,635.0,30.0,30.0,30.0,12.0,75.0,51.7,157425.0,,,,wb,213.0
261385,коллаген таблетки япония,https://www.wildberries.ru/catalog/0/search.aspx?search=коллаген%20таблетки%20япония&xsearch=true&xsearch=true&sort=popular,3060.0,1350.0,4374.0,33.0,2.0,78.0,3.0,1.0,1.0,10.0,51.0,29.66666666666667,100980.0,100980.0,25245.0,9.0,wb,165.0
261415,штатив для фотоаппарата аксессуары,https://www.wildberries.ru/catalog/0/search.aspx?search=штатив%20для%20фотоаппарата%20аксессуары&xsearch=true&xsearch=true&sort=popular,1060.1538461538462,443.0,2475.0,60.0,0.0,400.0,13.0,13.0,13.0,39.0,81.0,64.15384615384616,63609.23,74784.0,18696.0,29.0,wb,164.0
261437,шарф красный,https://www.wildberries.ru/catalog/0/search.aspx?search=шарф%20красный&xsearch=true&xsearch=true&sort=popular,1079.2666666666667,385.0,2840.0,60.0,12.0,144.0,30.0,30.0,29.0,23.0,79.0,53.6,64756.0,90539.8,22634.95,25.0,wb,112.0
261465,краски гуашь 24 цвета,https://www.wildberries.ru/catalog/0/search.aspx?search=краски%20гуашь%2024%20цвета&xsearch=true&xsearch=true&sort=popular,818.6666666666665,456.0,2755.0,130.0,0.0,1044.0,18.0,16.0,13.0,0.0,84.0,30.0,106426.67,224298.8,56074.7,105.0,wb,289.0
261484,мягкая игрушка поющая,https://www.wildberries.ru/catalog/0/search.aspx?search=мягкая%20игрушка%20поющая&xsearch=true&xsearch=true&sort=popular,1230.9,759.0,2514.0,49.0,0.0,454.0,28.0,28.0,28.0,0.0,74.0,47.66666666666666,60314.1,48144.0,12036.0,13.0,wb,181.0
261524,маска numero,https://www.wildberries.ru/catalog/0/search.aspx?search=маска%20numero&xsearch=true&xsearch=true&sort=popular,1457.833333333333,653.0,1790.0,40.0,0.0,219.0,4.0,4.0,4.0,0.0,66.0,43.08333333333334,58313.33,122868.2,30717.05,23.0,wb,140.0
261590,развивающий коврик для малышей,https://www.wildberries.ru/catalog/0/search.aspx?search=развивающий%20коврик%20для%20малышей&xsearch=true&xsearch=true&sort=popular,1941.3,374.0,3003.0,412.0,164.0,1233.0,30.0,30.0,30.0,23.0,80.0,63.2,799815.6,1270863.6,317715.9,191.0,wb,366.0
261605,синие джинсы для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=синие%20джинсы%20для%20девочки&xsearch=true&xsearch=true&sort=popular,1606.166666666667,713.0,2799.0,309.0,8.0,621.0,30.0,30.0,30.0,0.0,65.0,15.266666666666667,496305.5,789869.2,197467.3,114.0,wb,228.0
261607,подарочный набор косметики для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=подарочный%20набор%20косметики%20для%20девочки&xsearch=true&xsearch=true&sort=popular,1306.9666666666667,380.0,2956.0,50.0,0.0,473.0,30.0,30.0,30.0,40.0,90.0,58.96666666666667,65348.33,78865.6,19716.4,11.0,wb,188.0
261616,igora краска,https://www.wildberries.ru/catalog/0/search.aspx?search=igora%20краска&xsearch=true&xsearch=true&sort=popular,927.8571428571428,459.0,1773.0,74.0,0.0,355.0,4.0,4.0,4.0,0.0,20.0,8.142857142857142,68661.43,107861.6,26965.4,26.0,wb,151.0
261647,кошельки портмоне натуральная кожа,https://www.wildberries.ru/catalog/0/search.aspx?search=кошельки%20портмоне%20натуральная%20кожа&xsearch=true&xsearch=true&sort=popular,2355.333333333333,529.0,3946.0,48.0,0.0,284.0,29.0,27.0,27.0,0.0,87.0,55.33333333333334,113056.0,161925.6,40481.4,17.0,wb,184.0
261664,стеллаж для книг,https://www.wildberries.ru/catalog/0/search.aspx?search=стеллаж%20для%20книг&xsearch=true&xsearch=true&sort=popular,2975.4666666666667,1248.0,4133.0,118.0,12.0,375.0,30.0,30.0,30.0,20.0,86.0,52.83333333333334,351105.07,545224.0,136306.0,48.0,wb,223.0
261684,топ черный с длинным рукавом,https://www.wildberries.ru/catalog/0/search.aspx?search=топ%20черный%20с%20длинным%20рукавом&xsearch=true&xsearch=true&sort=popular,1589.5666666666666,462.0,3516.0,54.0,0.0,201.0,30.0,30.0,26.0,0.0,93.0,49.13333333333333,85836.6,89790.6,22447.65,13.0,wb,141.0
261709,постельное белье 2-х спальное поплин,https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20белье%202-х%20спальное%20поплин&xsearch=true&xsearch=true&sort=popular,2343.266666666667,1597.0,3347.0,47.0,0.0,463.0,8.0,8.0,8.0,14.0,87.0,49.36666666666667,110133.53,357691.8,89422.95,46.0,wb,220.0
261714,простынь бязь,https://www.wildberries.ru/catalog/0/search.aspx?search=простынь%20бязь&xsearch=true&xsearch=true&sort=popular,700.5666666666667,372.0,842.0,74.0,6.0,635.0,29.0,25.0,25.0,5.0,75.0,33.93333333333333,51841.93,125881.6,31470.4,56.0,wb,201.0
