index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
401491,липотропный фактор,https://www.wildberries.ru/catalog/0/search.aspx?search=липотропный%20фактор&xsearch=true&xsearch=true&sort=popular,4.0,1487.0,467.0,2430.0,164.0,0.0,442.0,2.0,2.0,2.0,5.0,51.0,22.5,фактор липотропный
401626,переходник display port hdmi,https://www.wildberries.ru/catalog/0/search.aspx?search=переходник%20display%20port%20hdmi&xsearch=true&xsearch=true&sort=popular,24.0,969.2083333333336,397.0,2286.0,5.0,0.0,46.0,4.0,2.0,2.0,0.0,76.0,28.54166666666667,переходник
401700,хлеб той зимы книга,https://www.wildberries.ru/catalog/0/search.aspx?search=хлеб%20той%20зимы%20книга&xsearch=true&xsearch=true&sort=popular,1.0,382.0,382.0,382.0,791.0,791.0,791.0,1.0,1.0,1.0,38.0,38.0,38.0,хлеб книга
401800,бандаж beoma,https://www.wildberries.ru/catalog/0/search.aspx?search=бандаж%20beoma&xsearch=true&xsearch=true&sort=popular,7.0,1204.857142857143,920.0,1558.0,165.0,40.0,388.0,7.0,7.0,7.0,59.0,83.0,71.0,бандаж
401801,homelix,https://www.wildberries.ru/catalog/0/search.aspx?search=homelix&xsearch=true&xsearch=true&sort=popular,9.0,1784.2222222222226,1188.0,2296.0,159.0,30.0,451.0,9.0,9.0,8.0,57.0,69.0,62.111111111111114,
402067,сумка travel,https://www.wildberries.ru/catalog/0/search.aspx?search=сумка%20travel&xsearch=true&xsearch=true&sort=popular,50.0,454.28,357.0,597.0,113.0,3.0,1186.0,49.0,40.0,35.0,49.0,70.0,61.42,сумка
402096,agile life,https://www.wildberries.ru/catalog/0/search.aspx?search=agile%20life&xsearch=true&xsearch=true&sort=popular,3.0,646.3333333333334,493.0,809.0,32.0,0.0,93.0,1.0,1.0,1.0,32.0,66.0,48.66666666666666,
402408,электрическая плитка для углей,https://www.wildberries.ru/catalog/0/search.aspx?search=электрическая%20плитка%20для%20углей&xsearch=true&xsearch=true&sort=popular,29.0,872.2758620689655,595.0,1309.0,33.0,0.0,206.0,21.0,17.0,16.0,0.0,90.0,44.06896551724138,плитка электрический
402506,l-carnitine 5000,https://www.wildberries.ru/catalog/0/search.aspx?search=l-carnitine%205000&xsearch=true&xsearch=true&sort=popular,3.0,1954.666666666667,1284.0,2988.0,28.0,1.0,78.0,1.0,1.0,1.0,17.0,20.0,18.0,
402527,краснополянская косметика крем,https://www.wildberries.ru/catalog/0/search.aspx?search=краснополянская%20косметика%20крем&xsearch=true&xsearch=true&sort=popular,31.0,499.3870967741937,354.0,810.0,17.0,0.0,102.0,27.0,27.0,4.0,0.0,25.0,16.258064516129032,косметика краснополянский
402734,lika dress ночная сорочка,https://www.wildberries.ru/catalog/0/search.aspx?search=lika%20dress%20ночная%20сорочка&xsearch=true&xsearch=true&sort=popular,21.0,603.5714285714286,460.0,960.0,10.0,0.0,45.0,10.0,3.0,1.0,12.0,61.0,39.80952380952381,сорочка
402921,очки adidas,https://www.wildberries.ru/catalog/0/search.aspx?search=очки%20adidas&xsearch=true&xsearch=true&sort=popular,10.0,1233.1,968.0,2233.0,39.0,3.0,212.0,5.0,3.0,3.0,5.0,49.0,35.1,очки
402956,постельное белье 2 спальное бязь флоранс,https://www.wildberries.ru/catalog/0/search.aspx?search=постельное%20белье%202%20спальное%20бязь%20флоранс&xsearch=true&xsearch=true&sort=popular,69.0,1568.0579710144928,998.0,2715.0,278.0,16.0,1377.0,26.0,25.0,25.0,51.0,80.0,61.69565217391305,белье постельный
402995,весы кухонные econ,https://www.wildberries.ru/catalog/0/search.aspx?search=весы%20кухонные%20econ&xsearch=true&xsearch=true&sort=popular,9.0,837.7777777777777,690.0,1620.0,21.0,1.0,122.0,6.0,1.0,1.0,55.0,55.0,55.0,весы
403196,велоперчатки женские,https://www.wildberries.ru/catalog/0/search.aspx?search=велоперчатки%20женские&xsearch=true&xsearch=true&sort=popular,39.0,1000.6666666666664,368.0,2817.0,12.0,0.0,122.0,18.0,7.0,6.0,20.0,70.0,44.87179487179486,
403234,нитяные шторы темно коричневые,https://www.wildberries.ru/catalog/0/search.aspx?search=нитяные%20шторы%20темно%20коричневые&xsearch=true&xsearch=true&sort=popular,5.0,931.6,752.0,1201.0,53.0,1.0,95.0,4.0,4.0,3.0,47.0,57.0,53.0,штора нитяный
403433,антикризисная кухня,https://www.wildberries.ru/catalog/0/search.aspx?search=антикризисная%20кухня&xsearch=true&xsearch=true&sort=popular,1.0,552.0,552.0,552.0,56.0,56.0,56.0,1.0,1.0,1.0,44.0,44.0,44.0,кухня антикризисный
403508,респиратор алина 310,https://www.wildberries.ru/catalog/0/search.aspx?search=респиратор%20алина%20310&xsearch=true&xsearch=true&sort=popular,3.0,609.6666666666666,357.0,1092.0,145.0,21.0,333.0,3.0,3.0,2.0,80.0,92.0,85.0,респиратор
403514,маскхалат белый,https://www.wildberries.ru/catalog/0/search.aspx?search=маскхалат%20белый&xsearch=true&xsearch=true&sort=popular,2.0,1881.5,1050.0,2713.0,27.0,0.0,53.0,1.0,1.0,1.0,47.0,51.0,49.0,
403608,свой дом без ошибок,https://www.wildberries.ru/catalog/0/search.aspx?search=свой%20дом%20без%20ошибок&xsearch=true&xsearch=true&sort=popular,2.0,698.0,650.0,746.0,38.0,0.0,76.0,1.0,1.0,1.0,20.0,33.0,26.5,дом
403760,чехол на планшет huawei t8,https://www.wildberries.ru/catalog/0/search.aspx?search=чехол%20на%20планшет%20huawei%20t8&xsearch=true&xsearch=true&sort=popular,66.0,759.8333333333335,402.0,1539.0,6.0,0.0,45.0,32.0,7.0,1.0,3.0,71.0,54.45454545454545,чехол
403791,рулонные шторы блэкаут 48,https://www.wildberries.ru/catalog/0/search.aspx?search=рулонные%20шторы%20блэкаут%2048&xsearch=true&xsearch=true&sort=popular,14.0,1312.642857142857,884.0,1896.0,52.0,0.0,232.0,11.0,11.0,7.0,39.0,57.0,43.35714285714285,штора рулонный
404117,ремень мужской rufus,https://www.wildberries.ru/catalog/0/search.aspx?search=ремень%20мужской%20rufus&xsearch=true&xsearch=true&sort=popular,8.0,695.375,458.0,1711.0,68.0,0.0,216.0,6.0,6.0,3.0,4.0,73.0,61.125,ремень
404135,чехол для планшета леново таб м10,https://www.wildberries.ru/catalog/0/search.aspx?search=чехол%20для%20планшета%20леново%20таб%20м10&xsearch=true&xsearch=true&sort=popular,70.0,922.0,634.0,1457.0,9.0,0.0,74.0,69.0,69.0,69.0,0.0,67.0,26.542857142857148,чехол
404316,экодачник удобрения,https://www.wildberries.ru/catalog/0/search.aspx?search=экодачник%20удобрения&xsearch=true&xsearch=true&sort=popular,11.0,617.1818181818181,469.0,951.0,57.0,24.0,121.0,11.0,11.0,11.0,8.0,32.0,21.818181818181817,удобрение экодачник
404410,чехол karl lagerfeld xs max,https://www.wildberries.ru/catalog/0/search.aspx?search=чехол%20karl%20lagerfeld%20xs%20max&xsearch=true&xsearch=true&sort=popular,19.0,1485.7894736842104,595.0,2890.0,7.0,0.0,44.0,14.0,1.0,1.0,18.0,75.0,50.631578947368425,чехол
404424,elan краска,https://www.wildberries.ru/catalog/0/search.aspx?search=elan%20краска&xsearch=true&xsearch=true&sort=popular,10.0,987.4,598.0,1573.0,44.0,5.0,105.0,7.0,7.0,6.0,5.0,6.0,5.3,краска
404675,упрямые трехлетки,https://www.wildberries.ru/catalog/0/search.aspx?search=упрямые%20трехлетки&xsearch=true&xsearch=true&sort=popular,1.0,450.0,450.0,450.0,74.0,74.0,74.0,1.0,1.0,1.0,36.0,36.0,36.0,трехлетка упрямый
404687,плавки infinity,https://www.wildberries.ru/catalog/0/search.aspx?search=плавки%20infinity&xsearch=true&xsearch=true&sort=popular,39.0,532.8205128205128,361.0,736.0,425.0,0.0,2469.0,35.0,35.0,34.0,3.0,74.0,27.794871794871803,плавки
404729,бальзам усиливающий цвет губ,https://www.wildberries.ru/catalog/0/search.aspx?search=бальзам%20усиливающий%20цвет%20губ&xsearch=true&xsearch=true&sort=popular,4.0,815.0,367.0,1200.0,62.0,0.0,247.0,4.0,4.0,4.0,10.0,45.0,23.25,бальзам
404782,чудесный мешочек,https://www.wildberries.ru/catalog/0/search.aspx?search=чудесный%20мешочек&xsearch=true&xsearch=true&sort=popular,13.0,725.7692307692308,358.0,1140.0,32.0,0.0,154.0,10.0,10.0,10.0,0.0,66.0,38.384615384615394,мешочек чудесный
404799,палантин женский marmalato,https://www.wildberries.ru/catalog/0/search.aspx?search=палантин%20женский%20marmalato&xsearch=true&xsearch=true&sort=popular,36.0,1224.75,766.0,1542.0,11.0,0.0,96.0,28.0,28.0,28.0,3.0,7.0,3.111111111111111,палантин
404880,весы mi smart,https://www.wildberries.ru/catalog/0/search.aspx?search=весы%20mi%20smart&xsearch=true&xsearch=true&sort=popular,20.0,1457.95,985.0,2541.0,394.0,0.0,4580.0,16.0,16.0,16.0,0.0,67.0,26.35,весы
