index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
7337,elizavecca пилинг,https://www.wildberries.ru/catalog/0/search.aspx?search=elizavecca%20пилинг&xsearch=true&xsearch=true&sort=popular,39.0,912.6153846153846,493.0,1851.0,22.0,0.0,255.0,20.0,9.0,9.0,0.0,73.0,38.641025641025635,пилинг
7340,elizavecca пилинг скатка,https://www.wildberries.ru/catalog/0/search.aspx?search=elizavecca%20пилинг%20скатка&xsearch=true&xsearch=true&sort=popular,20.0,819.6,493.0,1153.0,33.0,0.0,255.0,12.0,12.0,12.0,0.0,69.0,36.5,пилинг
7350,рюкзак женский u-kwai,https://www.wildberries.ru/catalog/0/search.aspx?search=рюкзак%20женский%20u-kwai&xsearch=true&xsearch=true&sort=popular,54.0,1713.7592592592596,1077.0,2151.0,22.0,0.0,613.0,20.0,10.0,7.0,51.0,63.0,51.77777777777778,рюкзак женский
7474,плед леопардовый,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20леопардовый&xsearch=true&xsearch=true&sort=popular,15.0,1182.4666666666667,417.0,2299.0,11.0,0.0,82.0,14.0,4.0,3.0,0.0,91.0,48.4,плед леопардовый
7832,парные магнитные браслеты,https://www.wildberries.ru/catalog/0/search.aspx?search=парные%20магнитные%20браслеты&xsearch=true&xsearch=true&sort=popular,38.0,782.0,459.0,1529.0,13.0,0.0,217.0,7.0,5.0,5.0,3.0,86.0,55.94736842105264,браслет парный
7916,раскоксовка двигателя,https://www.wildberries.ru/catalog/0/search.aspx?search=раскоксовка%20двигателя&xsearch=true&xsearch=true&sort=popular,17.0,929.5882352941176,357.0,1939.0,15.0,0.0,117.0,14.0,4.0,4.0,3.0,70.0,29.588235294117645,двигатель раскоксовка
8336,рабочие тетради юлия фишер,https://www.wildberries.ru/catalog/0/search.aspx?search=рабочие%20тетради%20юлия%20фишер&xsearch=true&xsearch=true&sort=popular,50.0,842.18,614.0,1045.0,31.0,0.0,226.0,48.0,48.0,48.0,32.0,70.0,44.22,тетрадь юлия рабочий
8545,джинсы черные colin's,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20черные%20colin's&xsearch=true&xsearch=true&sort=popular,32.0,1897.9375,1235.0,2487.0,6.0,0.0,43.0,22.0,1.0,1.0,14.0,55.0,38.71875,джинсы черный
8572,пупси единорог слайм сюрприз,https://www.wildberries.ru/catalog/0/search.aspx?search=пупси%20единорог%20слайм%20сюрприз&xsearch=true&xsearch=true&sort=popular,2.0,897.5,396.0,1399.0,35.0,0.0,69.0,1.0,1.0,1.0,0.0,60.0,30.0,единорог пупси
8575,пупси слайм,https://www.wildberries.ru/catalog/0/search.aspx?search=пупси%20слайм&xsearch=true&xsearch=true&sort=popular,2.0,897.5,396.0,1399.0,35.0,0.0,69.0,1.0,1.0,1.0,0.0,60.0,30.0,слайм пупси
8576,пупси слайм единорог,https://www.wildberries.ru/catalog/0/search.aspx?search=пупси%20слайм%20единорог&xsearch=true&xsearch=true&sort=popular,2.0,897.5,396.0,1399.0,35.0,0.0,69.0,1.0,1.0,1.0,0.0,60.0,30.0,единорог пупси
8680,кримпер rj-45,https://www.wildberries.ru/catalog/0/search.aspx?search=кримпер%20rj-45&xsearch=true&xsearch=true&sort=popular,29.0,1220.1379310344828,466.0,2969.0,6.0,0.0,66.0,27.0,27.0,27.0,0.0,57.0,41.68965517241379,кримпер
8818,математика вприпрыжку,https://www.wildberries.ru/catalog/0/search.aspx?search=математика%20вприпрыжку&xsearch=true&xsearch=true&sort=popular,1.0,400.0,400.0,400.0,40.0,40.0,40.0,1.0,1.0,1.0,20.0,20.0,20.0,математика вприпрыжку
9145,патчи для глаз корея с артишоком,https://www.wildberries.ru/catalog/0/search.aspx?search=патчи%20для%20глаз%20корея%20с%20артишоком&xsearch=true&xsearch=true&sort=popular,33.0,1483.969696969697,439.0,2891.0,13.0,0.0,288.0,22.0,17.0,17.0,0.0,68.0,43.15151515151515,патч
9374,рюкзак how.r.u,https://www.wildberries.ru/catalog/0/search.aspx?search=рюкзак%20how.r.u&xsearch=true&xsearch=true&sort=popular,88.0,1276.2386363636365,443.0,2270.0,70.0,0.0,251.0,80.0,74.0,74.0,18.0,88.0,71.80681818181819,рюкзак
9540,zakka сумка,https://www.wildberries.ru/catalog/0/search.aspx?search=zakka%20сумка&xsearch=true&xsearch=true&sort=popular,5.0,765.2,726.0,775.0,16.0,3.0,48.0,2.0,1.0,1.0,3.0,3.0,3.0,сумка
9695,пояс противорадикулитный,https://www.wildberries.ru/catalog/0/search.aspx?search=пояс%20противорадикулитный&xsearch=true&xsearch=true&sort=popular,42.0,735.7619047619047,428.0,1686.0,16.0,0.0,117.0,37.0,32.0,31.0,19.0,75.0,46.54761904761904,пояс
9732,шампунь insight,https://www.wildberries.ru/catalog/0/search.aspx?search=шампунь%20insight&xsearch=true&xsearch=true&sort=popular,39.0,1233.7435897435898,420.0,2196.0,39.0,1.0,195.0,38.0,28.0,28.0,5.0,16.0,7.358974358974358,шампунь
9784,зонт мужской популярный,https://www.wildberries.ru/catalog/0/search.aspx?search=зонт%20мужской%20популярный&xsearch=true&xsearch=true&sort=popular,24.0,741.0416666666665,549.0,929.0,8.0,0.0,45.0,16.0,2.0,1.0,32.0,71.0,49.58333333333334,зонт мужской
9808,чайник заварочный 300 мл,https://www.wildberries.ru/catalog/0/search.aspx?search=чайник%20заварочный%20300%20мл&xsearch=true&xsearch=true&sort=popular,14.0,1082.142857142857,404.0,1815.0,18.0,0.0,160.0,14.0,14.0,1.0,3.0,67.0,42.57142857142857,чайник
9868,джинсы школьные для мальчика,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20школьные%20для%20мальчика&xsearch=true&xsearch=true&sort=popular,87.0,1950.5287356321842,645.0,2850.0,4.0,0.0,50.0,58.0,33.0,30.0,3.0,73.0,47.24137931034482,мальчик джинсы
9922,удалитель ржавчины кппс,https://www.wildberries.ru/catalog/0/search.aspx?search=удалитель%20ржавчины%20кппс&xsearch=true&xsearch=true&sort=popular,3.0,813.0,474.0,1321.0,761.0,7.0,1762.0,2.0,2.0,2.0,5.0,42.0,18.0,ржавчина удалитель
9974,вибромассажер электрический,https://www.wildberries.ru/catalog/0/search.aspx?search=вибромассажер%20электрический&xsearch=true&xsearch=true&sort=popular,1.0,542.0,542.0,542.0,271.0,271.0,271.0,1.0,1.0,1.0,72.0,72.0,72.0,
10148,ультрафиолетовая сушилка для обуви тимсон,https://www.wildberries.ru/catalog/0/search.aspx?search=ультрафиолетовая%20сушилка%20для%20обуви%20тимсон&xsearch=true&xsearch=true&sort=popular,35.0,1532.6857142857143,680.0,2777.0,38.0,0.0,627.0,33.0,9.0,9.0,0.0,80.0,31.142857142857146,сушилка ультрафиолетовый
10246,полисатин белье 15 спальное постельное,https://www.wildberries.ru/catalog/0/search.aspx?search=полисатин%20белье%2015%20спальное%20постельное&xsearch=true&xsearch=true&sort=popular,19.0,913.421052631579,795.0,1210.0,28.0,0.0,67.0,18.0,11.0,9.0,30.0,43.0,38.10526315789474,белье полисатин
10258,простынь бдсм,https://www.wildberries.ru/catalog/0/search.aspx?search=простынь%20бдсм&xsearch=true&xsearch=true&sort=popular,12.0,1997.0,1132.0,2702.0,9.0,0.0,76.0,12.0,12.0,12.0,25.0,59.0,44.08333333333334,бдсм простыня
10268,вольтметр в прикуриватель,https://www.wildberries.ru/catalog/0/search.aspx?search=вольтметр%20в%20прикуриватель&xsearch=true&xsearch=true&sort=popular,13.0,764.3846153846154,352.0,1308.0,15.0,0.0,52.0,10.0,4.0,3.0,47.0,68.0,51.69230769230769,вольтметр
10359,скатерть mesmer,https://www.wildberries.ru/catalog/0/search.aspx?search=скатерть%20mesmer&xsearch=true&xsearch=true&sort=popular,47.0,638.2127659574468,529.0,718.0,37.0,1.0,377.0,29.0,23.0,23.0,55.0,80.0,66.12765957446808,скатерть
10449,джинсы redberrys,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20redberrys&xsearch=true&xsearch=true&sort=popular,49.0,2034.3265306122448,1462.0,2544.0,70.0,0.0,505.0,35.0,34.0,34.0,12.0,56.0,45.673469387755105,джинсы
