index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
440859,genki,https://www.wildberries.ru/catalog/0/search.aspx?search=genki&xsearch=true&xsearch=true&sort=popular,7.0,814.8571428571429,572.0,1071.0,517.0,21.0,1546.0,7.0,7.0,6.0,36.0,60.0,44.28571428571429,
440941,суп пюре детский,https://www.wildberries.ru/catalog/0/search.aspx?search=суп%20пюре%20детский&xsearch=true&xsearch=true&sort=popular,9.0,635.7777777777778,405.0,760.0,124.0,6.0,264.0,8.0,8.0,7.0,0.0,62.0,23.66666666666667,суп
441017,набор лореаль,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20лореаль&xsearch=true&xsearch=true&sort=popular,14.0,949.8571428571428,380.0,1781.0,133.0,12.0,269.0,13.0,10.0,10.0,0.0,36.0,20.357142857142858,набор
441035,швабра триумф,https://www.wildberries.ru/catalog/0/search.aspx?search=швабра%20триумф&xsearch=true&xsearch=true&sort=popular,7.0,1549.2857142857142,371.0,2759.0,142.0,0.0,888.0,3.0,3.0,2.0,24.0,76.0,46.0,триумф швабра
441150,winner пенал,https://www.wildberries.ru/catalog/0/search.aspx?search=winner%20пенал&xsearch=true&xsearch=true&sort=popular,52.0,694.6923076923077,454.0,724.0,11.0,0.0,53.0,21.0,12.0,8.0,40.0,54.0,41.730769230769226,пенал
441186,laguna белье,https://www.wildberries.ru/catalog/0/search.aspx?search=laguna%20белье&xsearch=true&xsearch=true&sort=popular,46.0,1436.7826086956522,840.0,2278.0,15.0,0.0,73.0,45.0,45.0,45.0,45.0,55.0,47.41304347826087,белье
441212,ершик для унитаза proffi,https://www.wildberries.ru/catalog/0/search.aspx?search=ершик%20для%20унитаза%20proffi&xsearch=true&xsearch=true&sort=popular,15.0,684.6666666666666,399.0,1070.0,41.0,4.0,73.0,15.0,13.0,12.0,37.0,86.0,62.8,ершик
441236,шквал кружитцу,https://www.wildberries.ru/catalog/0/search.aspx?search=шквал%20кружитцу&xsearch=true&xsearch=true&sort=popular,9.0,1339.6666666666667,519.0,1799.0,46.0,0.0,195.0,3.0,3.0,3.0,17.0,30.0,27.11111111111111,шквал кружитце
441330,karl lagerfeld чехол для наушников,https://www.wildberries.ru/catalog/0/search.aspx?search=karl%20lagerfeld%20чехол%20для%20наушников&xsearch=true&xsearch=true&sort=popular,12.0,1336.0,1287.0,1385.0,100.0,52.0,166.0,4.0,4.0,4.0,18.0,19.0,18.5,чехол
441382,enough 23,https://www.wildberries.ru/catalog/0/search.aspx?search=enough%2023&xsearch=true&xsearch=true&sort=popular,24.0,651.9166666666666,475.0,1150.0,37.0,0.0,379.0,8.0,7.0,6.0,5.0,70.0,38.708333333333336,
441686,подарочная коробка для розы в колбе,https://www.wildberries.ru/catalog/0/search.aspx?search=подарочная%20коробка%20для%20розы%20в%20колбе&xsearch=true&xsearch=true&sort=popular,14.0,712.2142857142858,434.0,1544.0,22.0,0.0,107.0,12.0,12.0,9.0,19.0,65.0,51.78571428571429,коробка подарочный
441860,graymelin сыворотка,https://www.wildberries.ru/catalog/0/search.aspx?search=graymelin%20сыворотка&xsearch=true&xsearch=true&sort=popular,25.0,1103.04,735.0,1552.0,39.0,0.0,342.0,11.0,6.0,6.0,5.0,61.0,36.0,сыворотка
441958,lavazza oro молотый,https://www.wildberries.ru/catalog/0/search.aspx?search=lavazza%20oro%20молотый&xsearch=true&xsearch=true&sort=popular,13.0,493.6153846153846,381.0,801.0,126.0,2.0,649.0,12.0,12.0,12.0,9.0,45.0,23.461538461538463,молотый
442136,цитадель антуан,https://www.wildberries.ru/catalog/0/search.aspx?search=цитадель%20антуан&xsearch=true&xsearch=true&sort=popular,6.0,534.6666666666666,355.0,673.0,17.0,0.0,62.0,6.0,6.0,6.0,0.0,81.0,44.66666666666666,цитадель антуан
442228,lulu glow,https://www.wildberries.ru/catalog/0/search.aspx?search=lulu%20glow&xsearch=true&xsearch=true&sort=popular,5.0,1426.0,1138.0,1782.0,87.0,29.0,114.0,5.0,5.0,4.0,25.0,38.0,34.8,
442257,пакеты вакуумные gemlux,https://www.wildberries.ru/catalog/0/search.aspx?search=пакеты%20вакуумные%20gemlux&xsearch=true&xsearch=true&sort=popular,7.0,751.0,390.0,1292.0,40.0,15.0,68.0,7.0,7.0,7.0,0.0,11.0,1.5714285714285714,пакет
442452,inki кератолитик,https://www.wildberries.ru/catalog/0/search.aspx?search=inki%20кератолитик&xsearch=true&xsearch=true&sort=popular,1.0,722.0,722.0,722.0,84.0,84.0,84.0,1.0,1.0,1.0,16.0,16.0,16.0,
442491,подлокотник опель,https://www.wildberries.ru/catalog/0/search.aspx?search=подлокотник%20опель&xsearch=true&xsearch=true&sort=popular,19.0,1545.2105263157896,1228.0,2220.0,11.0,0.0,45.0,13.0,13.0,13.0,19.0,81.0,33.8421052631579,подлокотник
442573,подставка для парика,https://www.wildberries.ru/catalog/0/search.aspx?search=подставка%20для%20парика&xsearch=true&xsearch=true&sort=popular,8.0,582.0,375.0,1225.0,19.0,0.0,57.0,3.0,2.0,2.0,0.0,51.0,28.875,подставка
442690,ежедневничек позитивненький,https://www.wildberries.ru/catalog/0/search.aspx?search=ежедневничек%20позитивненький&xsearch=true&xsearch=true&sort=popular,2.0,583.0,568.0,598.0,105.0,3.0,207.0,1.0,1.0,1.0,51.0,57.0,54.0,позитивненький ежедневничек
442730,marespa соль для ванн,https://www.wildberries.ru/catalog/0/search.aspx?search=marespa%20соль%20для%20ванн&xsearch=true&xsearch=true&sort=popular,24.0,787.5,353.0,1554.0,9.0,0.0,54.0,6.0,4.0,2.0,48.0,95.0,61.45833333333334,соль
442953,вкусмясина для щенков,https://www.wildberries.ru/catalog/0/search.aspx?search=вкусмясина%20для%20щенков&xsearch=true&xsearch=true&sort=popular,4.0,602.0,535.0,669.0,154.0,132.0,169.0,4.0,4.0,4.0,0.0,20.0,10.0,вкусмясина
443243,death note. black edition. книга 1 | ооба цугуми,https://www.wildberries.ru/catalog/0/search.aspx?search=death%20note.%20black%20edition.%20книга%201%20|%20ооба%20цугуми&xsearch=true&xsearch=true&sort=popular,1.0,718.0,718.0,718.0,353.0,353.0,353.0,1.0,1.0,1.0,40.0,40.0,40.0,книга
443353,nuzen,https://www.wildberries.ru/catalog/0/search.aspx?search=nuzen&xsearch=true&xsearch=true&sort=popular,8.0,746.0,413.0,994.0,27.0,0.0,78.0,5.0,5.0,2.0,5.0,71.0,49.75,
443383,sellini,https://www.wildberries.ru/catalog/0/search.aspx?search=sellini&xsearch=true&xsearch=true&sort=popular,73.0,1275.8904109589039,645.0,2650.0,30.0,0.0,267.0,50.0,50.0,30.0,15.0,86.0,66.12328767123286,
443417,джинсы для мальчика gap,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20для%20мальчика%20gap&xsearch=true&xsearch=true&sort=popular,31.0,1751.2580645161293,1196.0,2487.0,7.0,0.0,43.0,12.0,4.0,4.0,29.0,57.0,42.774193548387096,джинсы
443420,конструктор on time,https://www.wildberries.ru/catalog/0/search.aspx?search=конструктор%20on%20time&xsearch=true&xsearch=true&sort=popular,13.0,1391.0,595.0,2596.0,12.0,0.0,72.0,3.0,2.0,1.0,24.0,43.0,32.615384615384606,конструктор
443440,биркеншток детские,https://www.wildberries.ru/catalog/0/search.aspx?search=биркеншток%20детские&xsearch=true&xsearch=true&sort=popular,18.0,1376.833333333333,996.0,1997.0,46.0,0.0,130.0,18.0,18.0,18.0,22.0,60.0,45.611111111111114,
443675,чайник заварочный cnglass,https://www.wildberries.ru/catalog/0/search.aspx?search=чайник%20заварочный%20cnglass&xsearch=true&xsearch=true&sort=popular,16.0,572.8125,412.0,823.0,664.0,1.0,5937.0,15.0,14.0,14.0,51.0,69.0,61.3125,чайник
443793,зубные щетки biorepair,https://www.wildberries.ru/catalog/0/search.aspx?search=зубные%20щетки%20biorepair&xsearch=true&xsearch=true&sort=popular,23.0,489.9130434782609,389.0,868.0,44.0,2.0,211.0,17.0,15.0,12.0,10.0,22.0,19.391304347826086,щетка зубной
443940,red zone,https://www.wildberries.ru/catalog/0/search.aspx?search=red%20zone&xsearch=true&xsearch=true&sort=popular,4.0,873.75,450.0,1425.0,132.0,0.0,495.0,4.0,4.0,4.0,25.0,25.0,25.0,
443987,контейнер для молочной смеси,https://www.wildberries.ru/catalog/0/search.aspx?search=контейнер%20для%20молочной%20смеси&xsearch=true&xsearch=true&sort=popular,15.0,693.9333333333333,350.0,1496.0,38.0,0.0,159.0,13.0,7.0,6.0,0.0,72.0,40.66666666666666,контейнер
444071,эспандер zinko,https://www.wildberries.ru/catalog/0/search.aspx?search=эспандер%20zinko&xsearch=true&xsearch=true&sort=popular,1.0,940.0,940.0,940.0,67.0,67.0,67.0,1.0,1.0,1.0,68.0,68.0,68.0,эспандер
444130,тональный крем collagen 23,https://www.wildberries.ru/catalog/0/search.aspx?search=тональный%20крем%20collagen%2023&xsearch=true&xsearch=true&sort=popular,43.0,551.7674418604652,380.0,1509.0,24.0,0.0,379.0,9.0,6.0,5.0,5.0,72.0,42.093023255813954,крем тональный
444233,а.п.лопухин,https://www.wildberries.ru/catalog/0/search.aspx?search=а.п.лопухин&xsearch=true&xsearch=true&sort=popular,2.0,760.0,732.0,788.0,151.0,19.0,283.0,2.0,1.0,1.0,59.0,62.0,60.5,
444357,рюкзаки+для+девочек+4all,https://www.wildberries.ru/catalog/0/search.aspx?search=рюкзаки+для+девочек+4all&xsearch=true&xsearch=true&sort=popular,24.0,1606.541666666667,947.0,2211.0,13.0,0.0,59.0,8.0,6.0,3.0,28.0,73.0,52.125,рюкзак
444381,книга шестерка воронов,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20шестерка%20воронов&xsearch=true&xsearch=true&sort=popular,2.0,440.0,440.0,440.0,296.0,4.0,588.0,1.0,1.0,1.0,20.0,20.0,20.0,книга
