index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
101481,lego ninjago кружитцу,https://www.wildberries.ru/catalog/0/search.aspx?search=lego%20ninjago%20кружитцу&xsearch=true&xsearch=true&sort=popular,7.0,1375.428571428571,546.0,2856.0,71.0,0.0,232.0,4.0,4.0,4.0,,,,
101504,игрушка сюрприз пушистик потеряшка,https://www.wildberries.ru/catalog/0/search.aspx?search=игрушка%20сюрприз%20пушистик%20потеряшка&xsearch=true&xsearch=true&sort=popular,27.0,1037.5185185185185,532.0,2645.0,6.0,0.0,48.0,4.0,3.0,2.0,,,,игрушка
101540,набор бит dewalt,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20бит%20dewalt&xsearch=true&xsearch=true&sort=popular,15.0,1485.8666666666666,475.0,2725.0,15.0,4.0,60.0,15.0,10.0,10.0,29.0,31.0,30.2,набор
101543,цветочный горшок каскад,https://www.wildberries.ru/catalog/0/search.aspx?search=цветочный%20горшок%20каскад&xsearch=true&xsearch=true&sort=popular,11.0,593.1818181818181,366.0,750.0,27.0,2.0,150.0,6.0,6.0,6.0,40.0,74.0,48.81818181818182,каскад цветочный
101578,сумка tiro du,https://www.wildberries.ru/catalog/0/search.aspx?search=сумка%20tiro%20du&xsearch=true&xsearch=true&sort=popular,11.0,1946.8181818181815,1349.0,2719.0,139.0,139.0,139.0,3.0,3.0,3.0,20.0,50.0,43.63636363636363,сумка
101603,весы delta,https://www.wildberries.ru/catalog/0/search.aspx?search=весы%20delta&xsearch=true&xsearch=true&sort=popular,45.0,955.0,516.0,1366.0,14.0,0.0,373.0,13.0,6.0,4.0,40.0,50.0,42.48888888888889,весы
101665,bosch gl-30,https://www.wildberries.ru/catalog/0/search.aspx?search=bosch%20gl-30&xsearch=true&xsearch=true&sort=popular,5.0,692.6,446.0,958.0,23.0,0.0,66.0,4.0,3.0,2.0,23.0,29.0,24.6,
101779,тюль вуаль 300 на 240,https://www.wildberries.ru/catalog/0/search.aspx?search=тюль%20вуаль%20300%20на%20240&xsearch=true&xsearch=true&sort=popular,42.0,913.9761904761904,528.0,1497.0,46.0,0.0,1025.0,32.0,32.0,32.0,37.0,83.0,58.61904761904761,вуаль тюль
101830,рене клок,https://www.wildberries.ru/catalog/0/search.aspx?search=рене%20клок&xsearch=true&xsearch=true&sort=popular,4.0,484.0,444.0,600.0,40.0,5.0,78.0,4.0,4.0,4.0,27.0,59.0,45.25,рене клок
101849,рюкзак carney road,https://www.wildberries.ru/catalog/0/search.aspx?search=рюкзак%20carney%20road&xsearch=true&xsearch=true&sort=popular,34.0,1646.8529411764707,764.0,2599.0,112.0,0.0,801.0,33.0,28.0,26.0,28.0,74.0,61.235294117647065,рюкзак
