index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
147410,гейзерная кофеварка italco,https://www.wildberries.ru/catalog/0/search.aspx?search=гейзерная%20кофеварка%20italco&xsearch=true&xsearch=true&sort=popular,22.0,1407.8636363636365,822.0,2636.0,17.0,0.0,172.0,7.0,4.0,4.0,,,,кофеварка гейзерный
147497,furby интерактивная игрушка,https://www.wildberries.ru/catalog/0/search.aspx?search=furby%20интерактивная%20игрушка&xsearch=true&xsearch=true&sort=popular,42.0,1779.0,887.0,2808.0,6.0,0.0,47.0,13.0,13.0,3.0,11.0,70.0,42.30952380952381,игрушка
147605,бумажная принцесса книга,https://www.wildberries.ru/catalog/0/search.aspx?search=бумажная%20принцесса%20книга&xsearch=true&xsearch=true&sort=popular,2.0,391.0,383.0,399.0,183.0,183.0,183.0,2.0,2.0,2.0,20.0,41.0,30.5,принцесса бумажный
147612,люби себя камал,https://www.wildberries.ru/catalog/0/search.aspx?search=люби%20себя%20камал&xsearch=true&xsearch=true&sort=popular,2.0,665.5,654.0,677.0,160.0,0.0,319.0,2.0,2.0,2.0,23.0,25.0,24.0,камал
147621,константин лаво,https://www.wildberries.ru/catalog/0/search.aspx?search=константин%20лаво&xsearch=true&xsearch=true&sort=popular,1.0,706.0,706.0,706.0,651.0,651.0,651.0,2.0,2.0,2.0,25.0,25.0,25.0,константин
147697,строительный фен deko,https://www.wildberries.ru/catalog/0/search.aspx?search=строительный%20фен%20deko&xsearch=true&xsearch=true&sort=popular,1.0,1076.0,1076.0,1076.0,171.0,171.0,171.0,2.0,2.0,2.0,20.0,20.0,20.0,фен строительный
147736,салатницы фарфор,https://www.wildberries.ru/catalog/0/search.aspx?search=салатницы%20фарфор&xsearch=true&xsearch=true&sort=popular,56.0,900.9821428571428,384.0,2229.0,9.0,0.0,71.0,23.0,8.0,4.0,,,,фарфор салатница
147750,наушники-вкладыши rp-hje118,https://www.wildberries.ru/catalog/0/search.aspx?search=наушники-вкладыши%20rp-hje118&xsearch=true&xsearch=true&sort=popular,7.0,431.0,431.0,431.0,363.0,166.0,1069.0,8.0,8.0,8.0,46.0,46.0,46.0,наушник
147771,книга вспомнить все,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20вспомнить%20все&xsearch=true&xsearch=true&sort=popular,5.0,693.6,498.0,931.0,17.0,0.0,45.0,2.0,2.0,2.0,,,,книга
147785,фильтр аквафор а5,https://www.wildberries.ru/catalog/0/search.aspx?search=фильтр%20аквафор%20а5&xsearch=true&xsearch=true&sort=popular,59.0,960.3728813559323,350.0,2910.0,116.0,0.0,1638.0,53.0,53.0,53.0,,,,фильтр аквафор
147788,b15 aqualen,https://www.wildberries.ru/catalog/0/search.aspx?search=b15%20aqualen&xsearch=true&xsearch=true&sort=popular,9.0,723.1111111111113,504.0,873.0,47.0,2.0,142.0,7.0,7.0,5.0,,,,
147792,духи русская красавица,https://www.wildberries.ru/catalog/0/search.aspx?search=духи%20русская%20красавица&xsearch=true&xsearch=true&sort=popular,6.0,598.5,561.0,734.0,19.0,1.0,60.0,4.0,4.0,2.0,9.0,19.0,14.166666666666664,духи красавица
147926,приора машинка,https://www.wildberries.ru/catalog/0/search.aspx?search=приора%20машинка&xsearch=true&xsearch=true&sort=popular,6.0,625.3333333333334,400.0,986.0,24.0,0.0,55.0,6.0,6.0,6.0,,,,приора машинка
147970,брызговики передние дастер,https://www.wildberries.ru/catalog/0/search.aspx?search=брызговики%20передние%20дастер&xsearch=true&xsearch=true&sort=popular,9.0,1104.4444444444443,492.0,1635.0,8.0,0.0,40.0,3.0,2.0,2.0,,,,дастер брызговик
147985,селтекс халат,https://www.wildberries.ru/catalog/0/search.aspx?search=селтекс%20халат&xsearch=true&xsearch=true&sort=popular,42.0,960.452380952381,576.0,1730.0,13.0,0.0,204.0,23.0,23.0,23.0,19.0,60.0,40.285714285714285,халат селтекс
148085,подушка marcy бамбук,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20marcy%20бамбук&xsearch=true&xsearch=true&sort=popular,7.0,1046.142857142857,675.0,1968.0,750.0,0.0,2723.0,6.0,6.0,6.0,10.0,59.0,40.857142857142854,подушка
