index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
352504,vozwooden ножи,https://www.wildberries.ru/catalog/0/search.aspx?search=vozwooden%20ножи&xsearch=true&xsearch=true&sort=popular,47.0,878.6808510638298,495.0,2818.0,50.0,1.0,283.0,46.0,40.0,30.0,18.0,58.0,45.06382978723404,нож
352525,tapo,https://www.wildberries.ru/catalog/0/search.aspx?search=tapo&xsearch=true&xsearch=true&sort=popular,1.0,750.0,750.0,750.0,50.0,50.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,
352567,ниблер happy baby,https://www.wildberries.ru/catalog/0/search.aspx?search=ниблер%20happy%20baby&xsearch=true&xsearch=true&sort=popular,1.0,501.0,501.0,501.0,326.0,326.0,326.0,1.0,1.0,1.0,37.0,37.0,37.0,ниблер
352645,kirby,https://www.wildberries.ru/catalog/0/search.aspx?search=kirby&xsearch=true&xsearch=true&sort=popular,5.0,1137.8,800.0,1399.0,41.0,10.0,106.0,5.0,3.0,3.0,35.0,53.0,42.6,
352886,липобейз эмульсия для тела,https://www.wildberries.ru/catalog/0/search.aspx?search=липобейз%20эмульсия%20для%20тела&xsearch=true&xsearch=true&sort=popular,9.0,716.3333333333335,395.0,956.0,99.0,0.0,237.0,5.0,5.0,5.0,17.0,51.0,34.0,эмульсия липобейз
353159,кепка star wars,https://www.wildberries.ru/catalog/0/search.aspx?search=кепка%20star%20wars&xsearch=true&xsearch=true&sort=popular,10.0,1374.5,674.0,2960.0,14.0,0.0,65.0,4.0,3.0,3.0,15.0,61.0,36.7,кепка
353173,лосины женский,https://www.wildberries.ru/catalog/0/search.aspx?search=лосины%20женский&xsearch=true&xsearch=true&sort=popular,21.0,665.0952380952381,367.0,849.0,24.0,0.0,84.0,9.0,9.0,9.0,51.0,95.0,84.80952380952381,
353391,гронитекс пряжа,https://www.wildberries.ru/catalog/0/search.aspx?search=гронитекс%20пряжа&xsearch=true&xsearch=true&sort=popular,21.0,682.2380952380953,523.0,695.0,54.0,1.0,374.0,14.0,13.0,8.0,45.0,52.0,46.23809523809525,гронитекс
353463,артро коллаген,https://www.wildberries.ru/catalog/0/search.aspx?search=артро%20коллаген&xsearch=true&xsearch=true&sort=popular,7.0,1179.4285714285713,403.0,2199.0,100.0,0.0,338.0,7.0,7.0,7.0,0.0,44.0,18.285714285714285,коллаген артро
353487,кадило для кальяна,https://www.wildberries.ru/catalog/0/search.aspx?search=кадило%20для%20кальяна&xsearch=true&xsearch=true&sort=popular,3.0,930.0,852.0,989.0,99.0,12.0,168.0,3.0,2.0,2.0,0.0,70.0,38.333333333333336,кадило
353575,электрическая плитка для углей,https://www.wildberries.ru/catalog/0/search.aspx?search=электрическая%20плитка%20для%20углей&xsearch=true&xsearch=true&sort=popular,25.0,890.88,595.0,1310.0,25.0,0.0,159.0,19.0,13.0,13.0,12.0,80.0,45.64,плитка электрический
353623,мыло для тату,https://www.wildberries.ru/catalog/0/search.aspx?search=мыло%20для%20тату&xsearch=true&xsearch=true&sort=popular,8.0,892.0,498.0,1819.0,30.0,0.0,193.0,1.0,1.0,1.0,5.0,47.0,15.875,мыло
353661,книга мужские правила,https://www.wildberries.ru/catalog/0/search.aspx?search=книга%20мужские%20правила&xsearch=true&xsearch=true&sort=popular,1.0,441.0,441.0,441.0,153.0,153.0,153.0,1.0,1.0,1.0,28.0,28.0,28.0,книга мужской
353696,aliber джинсы зауженные,https://www.wildberries.ru/catalog/0/search.aspx?search=aliber%20джинсы%20зауженные&xsearch=true&xsearch=true&sort=popular,25.0,1170.84,803.0,1450.0,116.0,0.0,882.0,21.0,21.0,10.0,20.0,80.0,69.36,джинсы зауживать
353714,befree джинсы бежевые,https://www.wildberries.ru/catalog/0/search.aspx?search=befree%20джинсы%20бежевые&xsearch=true&xsearch=true&sort=popular,36.0,1882.833333333333,1028.0,2599.0,19.0,0.0,151.0,30.0,28.0,13.0,0.0,63.0,29.36111111111111,джинсы бежевый
353785,керосинка,https://www.wildberries.ru/catalog/0/search.aspx?search=керосинка&xsearch=true&xsearch=true&sort=popular,1.0,612.0,612.0,612.0,188.0,188.0,188.0,1.0,1.0,1.0,62.0,62.0,62.0,керосинка
353795,"контактные линзы -1,5 цветные","https://www.wildberries.ru/catalog/0/search.aspx?search=контактные%20линзы%20-1,5%20цветные&xsearch=true&xsearch=true&sort=popular",39.0,919.3076923076924,813.0,1282.0,7.0,0.0,42.0,8.0,7.0,5.0,7.0,65.0,22.28205128205128,линза контактный
353838,все о муми троллях книга 2,https://www.wildberries.ru/catalog/0/search.aspx?search=все%20о%20муми%20троллях%20книга%202&xsearch=true&xsearch=true&sort=popular,2.0,547.0,547.0,547.0,243.0,243.0,243.0,1.0,1.0,1.0,0.0,40.0,20.0,книга
353842,комбинация infinity lingerie,https://www.wildberries.ru/catalog/0/search.aspx?search=комбинация%20infinity%20lingerie&xsearch=true&xsearch=true&sort=popular,2.0,1227.5,656.0,1799.0,52.0,13.0,91.0,2.0,1.0,1.0,10.0,63.0,36.5,комбинация
353953,листвин полный курс немецкого языка,https://www.wildberries.ru/catalog/0/search.aspx?search=листвин%20полный%20курс%20немецкого%20языка&xsearch=true&xsearch=true&sort=popular,1.0,571.0,571.0,571.0,40.0,40.0,40.0,1.0,1.0,1.0,32.0,32.0,32.0,курс
