index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
529879,dropcolor,https://www.wildberries.ru/catalog/0/search.aspx?search=dropcolor&xsearch=true&xsearch=true&sort=popular,9.0,1206.4444444444443,820.0,1764.0,29.0,3.0,56.0,9.0,9.0,9.0,25.0,32.0,27.222222222222218,
529888,подлокотник на опель астра,https://www.wildberries.ru/catalog/0/search.aspx?search=подлокотник%20на%20опель%20астра&xsearch=true&xsearch=true&sort=popular,18.0,1562.833333333333,1228.0,2220.0,11.0,0.0,45.0,10.0,7.0,4.0,19.0,81.0,32.833333333333336,
529942,риггз,https://www.wildberries.ru/catalog/0/search.aspx?search=риггз&xsearch=true&xsearch=true&sort=popular,7.0,609.8571428571429,535.0,775.0,68.0,19.0,94.0,7.0,6.0,6.0,20.0,45.0,30.57142857142857,риггз
530009,печка для розжига углей для кальяна,https://www.wildberries.ru/catalog/0/search.aspx?search=печка%20для%20розжига%20углей%20для%20кальяна&xsearch=true&xsearch=true&sort=popular,11.0,1177.4545454545455,595.0,2709.0,12.0,0.0,56.0,8.0,5.0,5.0,15.0,69.0,40.18181818181818,печка
530074,аккумулятор для honor 10,https://www.wildberries.ru/catalog/0/search.aspx?search=аккумулятор%20для%20honor%2010&xsearch=true&xsearch=true&sort=popular,32.0,1251.78125,585.0,2912.0,16.0,0.0,126.0,13.0,12.0,9.0,0.0,63.0,27.0625,аккумулятор
530075,аккумулятор на хонор 7а,https://www.wildberries.ru/catalog/0/search.aspx?search=аккумулятор%20на%20хонор%207а&xsearch=true&xsearch=true&sort=popular,34.0,737.4705882352941,379.0,1320.0,14.0,0.0,141.0,10.0,10.0,10.0,0.0,65.0,30.14705882352941,аккумулятор
530255,резиновые тапки для купания,https://www.wildberries.ru/catalog/0/search.aspx?search=резиновые%20тапки%20для%20купания&xsearch=true&xsearch=true&sort=popular,50.0,1207.06,462.0,2346.0,24.0,0.0,67.0,49.0,49.0,49.0,28.0,55.0,33.66,тапок резиновый
530304,отофаг,https://www.wildberries.ru/catalog/0/search.aspx?search=отофаг&xsearch=true&xsearch=true&sort=popular,2.0,681.5,442.0,921.0,207.0,96.0,317.0,2.0,2.0,2.0,26.0,26.0,26.0,отофаг
530394,колготки в сетку с блестками,https://www.wildberries.ru/catalog/0/search.aspx?search=колготки%20в%20сетку%20с%20блестками&xsearch=true&xsearch=true&sort=popular,9.0,603.7777777777778,350.0,1110.0,12.0,0.0,53.0,9.0,9.0,9.0,22.0,72.0,43.22222222222222,колготки
530512,духи такси,https://www.wildberries.ru/catalog/0/search.aspx?search=духи%20такси&xsearch=true&xsearch=true&sort=popular,5.0,724.0,367.0,1390.0,63.0,0.0,311.0,4.0,4.0,4.0,51.0,74.0,63.0,духи
530616,вода питьевая 19 литров,https://www.wildberries.ru/catalog/0/search.aspx?search=вода%20питьевая%2019%20литров&xsearch=true&xsearch=true&sort=popular,4.0,1076.75,810.0,1319.0,16.0,0.0,44.0,4.0,3.0,3.0,10.0,33.0,23.25,вода
530721,one step раствор,https://www.wildberries.ru/catalog/0/search.aspx?search=one%20step%20раствор&xsearch=true&xsearch=true&sort=popular,4.0,714.0,476.0,1001.0,193.0,73.0,358.0,3.0,3.0,3.0,12.0,37.0,30.0,раствор
530746,манишка серая женская,https://www.wildberries.ru/catalog/0/search.aspx?search=манишка%20серая%20женская&xsearch=true&xsearch=true&sort=popular,11.0,920.6363636363636,435.0,1961.0,6.0,0.0,47.0,1.0,1.0,1.0,9.0,65.0,43.18181818181818,манишка
531035,картридж hp laserjet m1132 mfp,https://www.wildberries.ru/catalog/0/search.aspx?search=картридж%20hp%20laserjet%20m1132%20mfp&xsearch=true&xsearch=true&sort=popular,7.0,566.4285714285714,397.0,737.0,343.0,0.0,1425.0,4.0,4.0,4.0,20.0,79.0,38.57142857142857,картридж
531207,трико для танцев для девочек,https://www.wildberries.ru/catalog/0/search.aspx?search=трико%20для%20танцев%20для%20девочек&xsearch=true&xsearch=true&sort=popular,27.0,1066.888888888889,404.0,2226.0,10.0,0.0,71.0,10.0,10.0,1.0,5.0,51.0,24.51851851851852,танец
531258,тюль вальгрин,https://www.wildberries.ru/catalog/0/search.aspx?search=тюль%20вальгрин&xsearch=true&xsearch=true&sort=popular,75.0,803.04,399.0,1333.0,15.0,0.0,81.0,75.0,27.0,26.0,48.0,77.0,59.85333333333333,вальгрин тюль
531394,плита для розжига углей,https://www.wildberries.ru/catalog/0/search.aspx?search=плита%20для%20розжига%20углей&xsearch=true&xsearch=true&sort=popular,26.0,994.1923076923076,595.0,2709.0,27.0,0.0,173.0,22.0,18.0,18.0,12.0,80.0,42.92307692307692,плита
531522,lador silk ring hair essence,https://www.wildberries.ru/catalog/0/search.aspx?search=lador%20silk%20ring%20hair%20essence&xsearch=true&xsearch=true&sort=popular,15.0,758.0,517.0,897.0,14.0,0.0,114.0,2.0,2.0,2.0,0.0,80.0,34.666666666666664,
531590,kotart,https://www.wildberries.ru/catalog/0/search.aspx?search=kotart&xsearch=true&xsearch=true&sort=popular,4.0,749.0,516.0,1053.0,67.0,3.0,214.0,4.0,4.0,1.0,61.0,68.0,64.75,
531616,футбольные перчатки вратарские детские,https://www.wildberries.ru/catalog/0/search.aspx?search=футбольные%20перчатки%20вратарские%20детские&xsearch=true&xsearch=true&sort=popular,16.0,808.75,606.0,970.0,14.0,0.0,55.0,6.0,3.0,2.0,3.0,55.0,22.4375,перчатка футбольный
531662,волновой принцип эллиотта,https://www.wildberries.ru/catalog/0/search.aspx?search=волновой%20принцип%20эллиотта&xsearch=true&xsearch=true&sort=popular,1.0,880.0,880.0,880.0,62.0,62.0,62.0,1.0,1.0,1.0,20.0,20.0,20.0,принцип волновой
531767,i15,https://www.wildberries.ru/catalog/0/search.aspx?search=i15&xsearch=true&xsearch=true&sort=popular,6.0,602.5,525.0,680.0,22.0,0.0,90.0,3.0,3.0,1.0,52.0,84.0,66.83333333333333,
531778,pic18f25k80,https://www.wildberries.ru/catalog/0/search.aspx?search=pic18f25k80&xsearch=true&xsearch=true&sort=popular,59.0,900.9491525423728,396.0,2328.0,34.0,0.0,348.0,41.0,41.0,37.0,3.0,89.0,52.91525423728814,
531931,все о муми троллях книга 1,https://www.wildberries.ru/catalog/0/search.aspx?search=все%20о%20муми%20троллях%20книга%201&xsearch=true&xsearch=true&sort=popular,1.0,547.0,547.0,547.0,614.0,614.0,614.0,1.0,1.0,1.0,40.0,40.0,40.0,книга
532031,gc tooth mousse клубника,https://www.wildberries.ru/catalog/0/search.aspx?search=gc%20tooth%20mousse%20клубника&xsearch=true&xsearch=true&sort=popular,8.0,1511.875,1356.0,1710.0,614.0,0.0,3149.0,7.0,7.0,7.0,0.0,46.0,23.375,клубника
532051,mulsan пенка,https://www.wildberries.ru/catalog/0/search.aspx?search=mulsan%20пенка&xsearch=true&xsearch=true&sort=popular,5.0,673.2,653.0,754.0,15.0,0.0,63.0,1.0,1.0,1.0,34.0,37.0,34.6,
532276,svetocopy,https://www.wildberries.ru/catalog/0/search.aspx?search=svetocopy&xsearch=true&xsearch=true&sort=popular,23.0,978.695652173913,373.0,1620.0,1296.0,0.0,12118.0,19.0,19.0,19.0,0.0,80.0,27.91304347826087,
532362,щипцы для снятия нарощенных волос,https://www.wildberries.ru/catalog/0/search.aspx?search=щипцы%20для%20снятия%20нарощенных%20волос&xsearch=true&xsearch=true&sort=popular,1.0,666.0,666.0,666.0,101.0,101.0,101.0,1.0,1.0,1.0,28.0,28.0,28.0,щипцы
532370,apitor,https://www.wildberries.ru/catalog/0/search.aspx?search=apitor&xsearch=true&xsearch=true&sort=popular,1.0,2324.0,2324.0,2324.0,281.0,281.0,281.0,1.0,1.0,1.0,50.0,50.0,50.0,
532487,джоггеры мужские befree,https://www.wildberries.ru/catalog/0/search.aspx?search=джоггеры%20мужские%20befree&xsearch=true&xsearch=true&sort=popular,61.0,1493.1475409836066,796.0,2443.0,19.0,0.0,87.0,60.0,57.0,57.0,10.0,65.0,29.508196721311478,джоггер
532505,hsm,https://www.wildberries.ru/catalog/0/search.aspx?search=hsm&xsearch=true&xsearch=true&sort=popular,9.0,490.0,420.0,525.0,36.0,2.0,198.0,4.0,3.0,2.0,30.0,40.0,31.11111111111111,
532535,мост для аквариума,https://www.wildberries.ru/catalog/0/search.aspx?search=мост%20для%20аквариума&xsearch=true&xsearch=true&sort=popular,15.0,1000.4666666666667,350.0,1925.0,14.0,0.0,50.0,11.0,11.0,11.0,0.0,81.0,27.66666666666667,мост
532645,джинсы мом бифри,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20мом%20бифри&xsearch=true&xsearch=true&sort=popular,62.0,1726.9193548387098,935.0,2969.0,39.0,0.0,193.0,61.0,61.0,61.0,10.0,64.0,32.354838709677416,джинсы
532667,grammar friends 1,https://www.wildberries.ru/catalog/0/search.aspx?search=grammar%20friends%201&xsearch=true&xsearch=true&sort=popular,1.0,1033.0,1033.0,1033.0,48.0,48.0,48.0,1.0,1.0,1.0,0.0,0.0,0.0,
532696,collagen reco,https://www.wildberries.ru/catalog/0/search.aspx?search=collagen%20reco&xsearch=true&xsearch=true&sort=popular,6.0,604.6666666666666,498.0,998.0,209.0,36.0,495.0,6.0,6.0,6.0,31.0,31.0,31.0,
532799,zolla джинсы черные,https://www.wildberries.ru/catalog/0/search.aspx?search=zolla%20джинсы%20черные&xsearch=true&xsearch=true&sort=popular,11.0,1190.6363636363635,799.0,1832.0,58.0,0.0,275.0,5.0,5.0,5.0,27.0,51.0,44.63636363636363,
532834,перчатки турник,https://www.wildberries.ru/catalog/0/search.aspx?search=перчатки%20турник&xsearch=true&xsearch=true&sort=popular,34.0,951.2352941176473,388.0,2500.0,27.0,1.0,141.0,21.0,15.0,13.0,0.0,62.0,42.20588235294117,перчатка турник
532891,лошадка прыгунок,https://www.wildberries.ru/catalog/0/search.aspx?search=лошадка%20прыгунок&xsearch=true&xsearch=true&sort=popular,29.0,1266.7586206896553,633.0,2840.0,7.0,0.0,40.0,5.0,5.0,4.0,5.0,74.0,47.48275862068966,лошадка
533331,практическая нейропсихология,https://www.wildberries.ru/catalog/0/search.aspx?search=практическая%20нейропсихология&xsearch=true&xsearch=true&sort=popular,3.0,540.0,457.0,678.0,22.0,3.0,46.0,2.0,1.0,1.0,34.0,48.0,42.0,нейропсихология практический
533346,средство для очистки воскоплава,https://www.wildberries.ru/catalog/0/search.aspx?search=средство%20для%20очистки%20воскоплава&xsearch=true&xsearch=true&sort=popular,2.0,987.5,884.0,1091.0,44.0,35.0,53.0,2.0,2.0,2.0,9.0,68.0,38.5,средство
533369,сила подсознания или как изменить жизнь за 4 недели,https://www.wildberries.ru/catalog/0/search.aspx?search=сила%20подсознания%20или%20как%20изменить%20жизнь%20за%204%20недели&xsearch=true&xsearch=true&sort=popular,4.0,668.25,640.0,701.0,172.0,2.0,339.0,3.0,3.0,3.0,27.0,37.0,31.25,сила
533405,фармакология атлас,https://www.wildberries.ru/catalog/0/search.aspx?search=фармакология%20атлас&xsearch=true&xsearch=true&sort=popular,1.0,665.0,665.0,665.0,41.0,41.0,41.0,1.0,1.0,1.0,52.0,52.0,52.0,фармакология
533414,джинсы мом зарина,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20мом%20зарина&xsearch=true&xsearch=true&sort=popular,49.0,1464.65306122449,721.0,2499.0,35.0,0.0,183.0,48.0,48.0,48.0,3.0,69.0,45.6938775510204,джинсы
533429,грибы атлас определитель,https://www.wildberries.ru/catalog/0/search.aspx?search=грибы%20атлас%20определитель&xsearch=true&xsearch=true&sort=popular,4.0,546.5,402.0,675.0,42.0,9.0,101.0,4.0,4.0,4.0,0.0,49.0,29.75,гриб
533440,парфюмерная вода w.dressroom,https://www.wildberries.ru/catalog/0/search.aspx?search=парфюмерная%20вода%20w.dressroom&xsearch=true&xsearch=true&sort=popular,4.0,431.25,369.0,452.0,63.0,4.0,99.0,3.0,3.0,3.0,34.0,41.0,35.75,вода парфюмерный
533489,плавки дефиле,https://www.wildberries.ru/catalog/0/search.aspx?search=плавки%20дефиле&xsearch=true&xsearch=true&sort=popular,16.0,823.3125,600.0,996.0,22.0,4.0,58.0,16.0,13.0,5.0,35.0,59.0,42.875,плавки
534138,go stamp,https://www.wildberries.ru/catalog/0/search.aspx?search=go%20stamp&xsearch=true&xsearch=true&sort=popular,20.0,378.95,370.0,450.0,19.0,1.0,153.0,10.0,4.0,3.0,22.0,41.0,30.65,
534350,pull and bear,https://www.wildberries.ru/catalog/0/search.aspx?search=pull%20and%20bear&xsearch=true&xsearch=true&sort=popular,7.0,1375.0,371.0,2192.0,208.0,0.0,1216.0,4.0,4.0,4.0,0.0,51.0,32.0,
534397,новая заря злато скифов,https://www.wildberries.ru/catalog/0/search.aspx?search=новая%20заря%20злато%20скифов&xsearch=true&xsearch=true&sort=popular,8.0,599.875,459.0,814.0,56.0,0.0,195.0,6.0,6.0,6.0,9.0,29.0,18.75,заря новый
534404,трико на лямках,https://www.wildberries.ru/catalog/0/search.aspx?search=трико%20на%20лямках&xsearch=true&xsearch=true&sort=popular,3.0,490.33333333333326,350.0,585.0,78.0,0.0,227.0,2.0,2.0,2.0,48.0,68.0,61.0,
534423,ordinary пилинг,https://www.wildberries.ru/catalog/0/search.aspx?search=ordinary%20пилинг&xsearch=true&xsearch=true&sort=popular,18.0,1454.7222222222224,525.0,2395.0,28.0,0.0,206.0,12.0,7.0,7.0,0.0,75.0,45.38888888888889,пилинг
534530,тепловой счетчик,https://www.wildberries.ru/catalog/0/search.aspx?search=тепловой%20счетчик&xsearch=true&xsearch=true&sort=popular,2.0,905.5,842.0,969.0,57.0,46.0,67.0,2.0,2.0,2.0,3.0,3.0,3.0,счетчик тепловой
534686,clarins пигмент,https://www.wildberries.ru/catalog/0/search.aspx?search=clarins%20пигмент&xsearch=true&xsearch=true&sort=popular,5.0,1406.0,1110.0,1850.0,127.0,6.0,389.0,4.0,4.0,4.0,0.0,40.0,24.0,пигмент
534726,миниролл блэкаут,https://www.wildberries.ru/catalog/0/search.aspx?search=миниролл%20блэкаут&xsearch=true&xsearch=true&sort=popular,64.0,1078.65625,780.0,1764.0,12.0,0.0,52.0,49.0,46.0,12.0,11.0,70.0,55.9375,блэкаут миниролл
