index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
77485,letto семейный,https://www.wildberries.ru/catalog/0/search.aspx?search=letto%20семейный&xsearch=true&xsearch=true&sort=popular,5.0,1984.0,1416.0,2380.0,37.0,16.0,70.0,6.0,6.0,5.0,20.0,44.0,33.0,
77499,джинсы на мальчика глория джинс,https://www.wildberries.ru/catalog/0/search.aspx?search=джинсы%20на%20мальчика%20глория%20джинс&xsearch=true&xsearch=true&sort=popular,47.0,1268.4255319148936,399.0,2199.0,91.0,0.0,340.0,48.0,36.0,36.0,,,,джинсы глория
77650,биркенштоки афродита,https://www.wildberries.ru/catalog/0/search.aspx?search=биркенштоки%20афродита&xsearch=true&xsearch=true&sort=popular,6.0,774.0,774.0,774.0,314.0,104.0,847.0,7.0,7.0,7.0,40.0,40.0,40.0,афродита биркеншток
77672,фигурки лего человечки,https://www.wildberries.ru/catalog/0/search.aspx?search=фигурки%20лего%20человечки&xsearch=true&xsearch=true&sort=popular,18.0,1079.9444444444443,597.0,2239.0,16.0,0.0,55.0,16.0,6.0,6.0,,,,фигурка
77676,окунь антистресс,https://www.wildberries.ru/catalog/0/search.aspx?search=окунь%20антистресс&xsearch=true&xsearch=true&sort=popular,5.0,749.8,545.0,968.0,20.0,2.0,46.0,4.0,4.0,4.0,20.0,71.0,51.4,окунь
77792,медведь 100см,https://www.wildberries.ru/catalog/0/search.aspx?search=медведь%20100см&xsearch=true&xsearch=true&sort=popular,22.0,1868.0454545454545,731.0,2268.0,15.0,0.0,61.0,13.0,12.0,8.0,15.0,60.0,42.04545454545455,медведь
77794,isadora / блеск-карандаш для губ twist-up gloss stick,https://www.wildberries.ru/catalog/0/search.aspx?search=isadora%20/%20блеск-карандаш%20для%20губ%20twist-up%20gloss%20stick&xsearch=true&xsearch=true&sort=popular,5.0,746.0,665.0,818.0,35.0,9.0,120.0,4.0,3.0,2.0,9.0,26.0,17.0,блеск
77795,isadora блеск,https://www.wildberries.ru/catalog/0/search.aspx?search=isadora%20блеск&xsearch=true&xsearch=true&sort=popular,25.0,646.72,547.0,777.0,14.0,0.0,120.0,19.0,3.0,2.0,13.0,34.0,23.72,блеск
77813,корона для орхидеи,https://www.wildberries.ru/catalog/0/search.aspx?search=корона%20для%20орхидеи&xsearch=true&xsearch=true&sort=popular,6.0,407.0,407.0,407.0,56.0,17.0,212.0,7.0,6.0,3.0,35.0,35.0,35.0,корона
77833,прилепин есенин,https://www.wildberries.ru/catalog/0/search.aspx?search=прилепин%20есенин&xsearch=true&xsearch=true&sort=popular,1.0,923.0,923.0,923.0,48.0,48.0,48.0,2.0,2.0,2.0,51.0,51.0,51.0,прилепин
77836,relax time,https://www.wildberries.ru/catalog/0/search.aspx?search=relax%20time&xsearch=true&xsearch=true&sort=popular,3.0,1414.0,1072.0,1980.0,597.0,3.0,1420.0,3.0,3.0,3.0,80.0,88.0,83.66666666666667,
77888,непромокаемые варежки reima,https://www.wildberries.ru/catalog/0/search.aspx?search=непромокаемые%20варежки%20reima&xsearch=true&xsearch=true&sort=popular,21.0,1022.5714285714287,635.0,1536.0,6.0,0.0,42.0,14.0,2.0,2.0,,,,варежка непромокаемый
77902,бандаж малала,https://www.wildberries.ru/catalog/0/search.aspx?search=бандаж%20малала&xsearch=true&xsearch=true&sort=popular,5.0,1865.4,1247.0,2793.0,201.0,0.0,375.0,4.0,4.0,4.0,30.0,75.0,57.0,бандаж малал
