index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
572507,тональная основа лореаль,https://www.wildberries.ru/catalog/0/search.aspx?search=тональная%20основа%20лореаль&xsearch=true&xsearch=true&sort=popular,565.9666666666667,426.0,799.0,719.0,69.0,3991.0,30.0,30.0,30.0,20.0,50.0,31.633333333333333,406930.03,1196959.6,299239.9,644.0,wb,890.0
572515,сорочка кружево,https://www.wildberries.ru/catalog/0/search.aspx?search=сорочка%20кружево&xsearch=true&xsearch=true&sort=popular,1155.6666666666667,486.0,2030.0,623.0,113.0,3216.0,30.0,30.0,30.0,42.0,94.0,57.8,719980.33,1785966.0,446491.5,342.0,wb,749.0
572521,атомные привычки джеймс клир,https://www.wildberries.ru/catalog/0/search.aspx?search=атомные%20привычки%20джеймс%20клир&xsearch=true&xsearch=true&sort=popular,660.0,607.0,713.0,141.0,0.0,282.0,1.0,1.0,1.0,40.0,40.0,40.0,93060.0,93060.0,23265.0,36.0,wb,127.0
572525,водалазки,https://www.wildberries.ru/catalog/0/search.aspx?search=водалазки&xsearch=true&xsearch=true&sort=popular,814.2666666666667,516.0,1900.0,1755.0,561.0,5048.0,30.0,30.0,30.0,3.0,72.0,49.86666666666667,1429038.0,2585490.6,646372.65,806.0,wb,1116.0
572527,термобутылка для детей,https://www.wildberries.ru/catalog/0/search.aspx?search=термобутылка%20для%20детей&xsearch=true&xsearch=true&sort=popular,1045.0333333333333,567.0,2940.0,64.0,0.0,504.0,22.0,22.0,22.0,0.0,72.0,54.86666666666667,66882.13,277504.0,69376.0,68.0,wb,185.0
572551,памперсы хаггис,https://www.wildberries.ru/catalog/0/search.aspx?search=памперсы%20хаггис&xsearch=true&xsearch=true&sort=popular,1470.1333333333334,722.0,3439.0,1284.0,0.0,10359.0,29.0,29.0,29.0,0.0,52.0,35.96666666666667,1887651.2,2952753.6,738188.4,526.0,wb,2236.0
572584,берсерк комикс,https://www.wildberries.ru/catalog/0/search.aspx?search=берсерк%20комикс&xsearch=true&xsearch=true&sort=popular,899.5,889.0,910.0,83.0,27.0,138.0,2.0,2.0,1.0,0.0,11.0,5.5,74658.5,74658.5,18664.62,21.0,wb,105.0
572601,роян пастила,https://www.wildberries.ru/catalog/0/search.aspx?search=роян%20пастила&xsearch=true&xsearch=true&sort=popular,524.6666666666666,393.0,787.0,155.0,94.0,243.0,3.0,3.0,3.0,37.0,95.0,59.0,81323.33,81323.33,20330.83,39.0,wb,114.0
572609,швабра и ведро с отжимом,https://www.wildberries.ru/catalog/0/search.aspx?search=швабра%20и%20ведро%20с%20отжимом&xsearch=true&xsearch=true&sort=popular,1265.8666666666666,467.0,2936.0,1635.0,68.0,8626.0,30.0,30.0,30.0,20.0,91.0,66.83333333333333,2069692.0,4450656.0,1112664.0,895.0,wb,1871.0
572625,тайсы для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=тайсы%20для%20девочки&xsearch=true&xsearch=true&sort=popular,1312.9333333333334,470.0,2786.0,346.0,5.0,3446.0,28.0,28.0,28.0,10.0,75.0,47.7,454274.93,1598493.0,399623.25,277.0,wb,802.0
572661,чехол для ipad 10.2 2020,https://www.wildberries.ru/catalog/0/search.aspx?search=чехол%20для%20ipad%2010.2%202020&xsearch=true&xsearch=true&sort=popular,1151.2333333333331,867.0,3439.0,64.0,7.0,213.0,30.0,30.0,27.0,3.0,74.0,52.8,73678.93,137415.6,34353.9,25.0,wb,129.0
572670,силиконовая скатерть 80 на 80,https://www.wildberries.ru/catalog/0/search.aspx?search=силиконовая%20скатерть%2080%20на%2080&xsearch=true&xsearch=true&sort=popular,930.0666666666668,447.0,2073.0,137.0,0.0,1530.0,30.0,24.0,24.0,3.0,90.0,57.1,127419.13,325306.0,81326.5,78.0,wb,393.0
572688,женские перчатки с мехом,https://www.wildberries.ru/catalog/0/search.aspx?search=женские%20перчатки%20с%20мехом&xsearch=true&xsearch=true&sort=popular,1463.0666666666666,385.0,3956.0,181.0,4.0,1082.0,30.0,30.0,30.0,6.0,77.0,45.1,264815.07,450273.6,112568.4,126.0,wb,319.0
572704,тонкие джинсы,https://www.wildberries.ru/catalog/0/search.aspx?search=тонкие%20джинсы&xsearch=true&xsearch=true&sort=popular,1776.5666666666666,964.0,3945.0,62.0,0.0,226.0,30.0,21.0,14.0,3.0,70.0,48.2,110147.13,324368.0,81092.0,44.0,wb,152.0
572732,бьюти кейс для косметики vizage,https://www.wildberries.ru/catalog/0/search.aspx?search=бьюти%20кейс%20для%20косметики%20vizage&xsearch=true&xsearch=true&sort=popular,1590.0,1590.0,1590.0,410.0,410.0,410.0,1.0,1.0,1.0,0.0,0.0,0.0,651900.0,651900.0,162975.0,103.0,wb,184.0
572733,мягкие игрушки с,https://www.wildberries.ru/catalog/0/search.aspx?search=мягкие%20игрушки%20с&xsearch=true&xsearch=true&sort=popular,1668.4666666666667,598.0,4372.0,1224.0,271.0,2982.0,30.0,30.0,30.0,2.0,95.0,55.13333333333333,2042203.2,4577250.0,1144312.5,539.0,wb,718.0
572734,детское постельное белье с котятами,https://www.wildberries.ru/catalog/0/search.aspx?search=детское%20постельное%20белье%20с%20котятами&xsearch=true&xsearch=true&sort=popular,1899.2333333333331,1345.0,3003.0,303.0,0.0,6484.0,16.0,9.0,8.0,20.0,83.0,58.266666666666666,575467.7,2847007.8,711751.95,430.0,wb,1449.0
