index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
495306,gfkfynby dbcrjpf,https://www.wildberries.ru/catalog/0/search.aspx?search=gfkfynby%20dbcrjpf&xsearch=true&xsearch=true&sort=popular,809.7,495.0,1400.0,278.0,34.0,1112.0,30.0,30.0,30.0,24.0,66.0,49.2,225096.6,505630.2,126407.55,168.0,wb,303.0
495309,чокеры из камней,https://www.wildberries.ru/catalog/0/search.aspx?search=чокеры%20из%20камней&xsearch=true&xsearch=true&sort=popular,815.3,351.0,1710.0,62.0,6.0,374.0,30.0,30.0,30.0,38.0,83.0,66.73333333333333,50548.6,84724.0,21181.0,30.0,wb,151.0
495314,gokujyun,https://www.wildberries.ru/catalog/0/search.aspx?search=gokujyun&xsearch=true&xsearch=true&sort=popular,874.7142857142857,570.0,1304.0,168.0,23.0,424.0,7.0,7.0,6.0,20.0,30.0,23.571428571428573,146952.0,173360.2,43340.05,56.0,wb,163.0
495333,ночная сорочка турция,https://www.wildberries.ru/catalog/0/search.aspx?search=ночная%20сорочка%20турция&xsearch=true&xsearch=true&sort=popular,1120.2,468.0,2495.0,68.0,5.0,375.0,30.0,30.0,24.0,5.0,79.0,43.03333333333333,76173.6,199954.8,49988.7,51.0,wb,161.0
495339,барби волна 4,https://www.wildberries.ru/catalog/0/search.aspx?search=барби%20волна%204&xsearch=true&xsearch=true&sort=popular,2124.6666666666665,475.0,3246.0,25.0,0.0,120.0,2.0,1.0,1.0,10.0,52.0,42.333333333333336,53116.67,64488.0,16122.0,8.0,wb,142.0
495348,плед полиэстер детский,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20полиэстер%20детский&xsearch=true&xsearch=true&sort=popular,1554.5333333333333,351.0,3025.0,65.0,0.0,853.0,27.0,27.0,27.0,10.0,92.0,32.333333333333336,101044.67,270217.8,67554.45,46.0,wb,274.0
495370,картины по номерам для мальчиков,https://www.wildberries.ru/catalog/0/search.aspx?search=картины%20по%20номерам%20для%20мальчиков&xsearch=true&xsearch=true&sort=popular,1029.8333333333333,590.0,1490.0,406.0,127.0,913.0,30.0,30.0,30.0,0.0,74.0,32.2,418112.33,724488.8,181122.2,186.0,wb,269.0
495372,напольная вешалка белая,https://www.wildberries.ru/catalog/0/search.aspx?search=напольная%20вешалка%20белая&xsearch=true&xsearch=true&sort=popular,1815.4333333333332,864.0,4236.0,238.0,24.0,936.0,30.0,30.0,29.0,15.0,80.0,59.53333333333333,432073.13,1169874.0,292468.5,158.0,wb,300.0
495403,копилка кот воришка,https://www.wildberries.ru/catalog/0/search.aspx?search=копилка%20кот%20воришка&xsearch=true&xsearch=true&sort=popular,1645.5263157894738,854.0,2988.0,42.0,0.0,465.0,19.0,19.0,19.0,0.0,70.0,43.89473684210526,69112.11,131679.6,32919.9,35.0,wb,197.0
495451,термокружка походная,https://www.wildberries.ru/catalog/0/search.aspx?search=термокружка%20походная&xsearch=true&xsearch=true&sort=popular,995.4333333333332,583.0,2770.0,242.0,20.0,885.0,30.0,30.0,30.0,28.0,75.0,47.06666666666667,240894.87,605286.6,151321.65,145.0,wb,262.0
495476,нан комфорт,https://www.wildberries.ru/catalog/0/search.aspx?search=нан%20комфорт&xsearch=true&xsearch=true&sort=popular,1752.6,384.0,2395.0,81.0,0.0,1652.0,29.0,29.0,29.0,0.0,66.0,54.5,141960.6,473859.0,118464.75,84.0,wb,446.0
495492,настольная игра зоркий глаз,https://www.wildberries.ru/catalog/0/search.aspx?search=настольная%20игра%20зоркий%20глаз&xsearch=true&xsearch=true&sort=popular,1055.357142857143,355.0,1993.0,327.0,0.0,6194.0,28.0,28.0,28.0,0.0,53.0,24.0,345101.79,1242560.0,310640.0,353.0,wb,1361.0
495497,эдит эгер,https://www.wildberries.ru/catalog/0/search.aspx?search=эдит%20эгер&xsearch=true&xsearch=true&sort=popular,761.8,619.0,844.0,286.0,2.0,889.0,5.0,5.0,5.0,0.0,50.0,34.4,217874.8,217874.8,54468.7,72.0,wb,255.0
495513,менажница из,https://www.wildberries.ru/catalog/0/search.aspx?search=менажница%20из&xsearch=true&xsearch=true&sort=popular,1386.4,504.0,3996.0,457.0,18.0,1249.0,30.0,30.0,30.0,23.0,95.0,63.36666666666667,633584.8,1081920.0,270480.0,200.0,wb,351.0
495522,подушка дольче согно,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20дольче%20согно&xsearch=true&xsearch=true&sort=popular,887.5454545454545,478.0,1802.0,391.0,1.0,1259.0,11.0,11.0,11.0,33.0,83.0,56.18181818181818,347030.27,393108.0,98277.0,123.0,wb,336.0
495608,плед икея,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20икея&xsearch=true&xsearch=true&sort=popular,1769.1333333333334,768.0,3767.0,425.0,97.0,1282.0,30.0,30.0,30.0,45.0,92.0,64.83333333333333,751881.67,947376.0,236844.0,102.0,wb,370.0
495632,термокружка 23 февраля,https://www.wildberries.ru/catalog/0/search.aspx?search=термокружка%2023%20февраля&xsearch=true&xsearch=true&sort=popular,1610.4666666666667,408.0,3700.0,160.0,14.0,885.0,30.0,30.0,30.0,0.0,95.0,45.43333333333333,257674.67,463638.0,115909.5,123.0,wb,283.0
495638,пластиковая коробка для хранения,https://www.wildberries.ru/catalog/0/search.aspx?search=пластиковая%20коробка%20для%20хранения&xsearch=true&xsearch=true&sort=popular,1388.2,429.0,2998.0,150.0,33.0,368.0,30.0,30.0,30.0,25.0,74.0,51.0,208230.0,371702.4,92925.6,62.0,wb,169.0
495663,увлажнитель воздуха для лица,https://www.wildberries.ru/catalog/0/search.aspx?search=увлажнитель%20воздуха%20для%20лица&xsearch=true&xsearch=true&sort=popular,1201.0333333333333,386.0,3990.0,71.0,10.0,578.0,30.0,30.0,30.0,25.0,79.0,56.03333333333333,85273.37,183180.0,45795.0,54.0,wb,206.0
495680,геокс для мальчика,https://www.wildberries.ru/catalog/0/search.aspx?search=геокс%20для%20мальчика&xsearch=true&xsearch=true&sort=popular,3576.9333333333334,1539.0,4417.0,39.0,10.0,73.0,30.0,29.0,27.0,44.0,61.0,46.5,139500.4,262198.0,65549.5,16.0,wb,181.0
495684,масла моторные,https://www.wildberries.ru/catalog/0/search.aspx?search=масла%20моторные&xsearch=true&xsearch=true&sort=popular,2521.0333333333333,1436.0,3849.0,85.0,27.0,203.0,30.0,30.0,30.0,0.0,44.0,11.566666666666666,214287.83,414897.6,103724.4,39.0,wb,173.0
495729,пьяные бокалы,https://www.wildberries.ru/catalog/0/search.aspx?search=пьяные%20бокалы&xsearch=true&xsearch=true&sort=popular,1020.3666666666668,522.0,1715.0,61.0,0.0,939.0,12.0,12.0,8.0,21.0,68.0,49.3,62242.37,202987.2,50746.8,78.0,wb,274.0
495741,менажница из дерева,https://www.wildberries.ru/catalog/0/search.aspx?search=менажница%20из%20дерева&xsearch=true&xsearch=true&sort=popular,1415.4,549.0,3996.0,442.0,122.0,1049.0,30.0,30.0,30.0,15.0,95.0,62.43333333333333,625606.8,941322.8,235330.7,175.0,wb,310.0
495743,банда умников игра,https://www.wildberries.ru/catalog/0/search.aspx?search=банда%20умников%20игра&xsearch=true&xsearch=true&sort=popular,939.5333333333332,476.0,1590.0,315.0,70.0,1248.0,30.0,30.0,30.0,80.0,80.0,80.0,295953.0,822150.0,205537.5,196.0,wb,336.0
495754,детская комната хранение,https://www.wildberries.ru/catalog/0/search.aspx?search=детская%20комната%20хранение&xsearch=true&xsearch=true&sort=popular,1332.1,552.0,3378.0,260.0,2.0,791.0,30.0,30.0,30.0,0.0,77.0,48.86666666666667,346346.0,614489.6,153622.4,122.0,wb,254.0
495770,сковорода гранит 28,https://www.wildberries.ru/catalog/0/search.aspx?search=сковорода%20гранит%2028&xsearch=true&xsearch=true&sort=popular,2393.133333333333,1773.0,2972.0,35.0,0.0,337.0,22.0,22.0,11.0,16.0,81.0,63.23333333333333,83759.67,350064.0,87516.0,36.0,wb,196.0
495781,пенка коврик,https://www.wildberries.ru/catalog/0/search.aspx?search=пенка%20коврик&xsearch=true&xsearch=true&sort=popular,1590.6,1212.0,1860.0,316.0,121.0,723.0,30.0,30.0,30.0,54.0,79.0,73.53333333333333,502629.6,904845.0,226211.25,135.0,wb,249.0
495818,сумка для коньков,https://www.wildberries.ru/catalog/0/search.aspx?search=сумка%20для%20коньков&xsearch=true&xsearch=true&sort=popular,2524.833333333333,620.0,3875.0,165.0,27.0,446.0,30.0,30.0,30.0,0.0,79.0,39.06666666666667,416597.5,59202.0,14800.5,18.0,wb,223.0
495850,смесь нутрилон пепти гастро,https://www.wildberries.ru/catalog/0/search.aspx?search=смесь%20нутрилон%20пепти%20гастро&xsearch=true&xsearch=true&sort=popular,1358.0,951.0,1765.0,1085.0,403.0,1766.0,2.0,2.0,2.0,27.0,30.0,28.5,1473430.0,1473430.0,368357.5,272.0,wb,457.0
495870,боди шт,https://www.wildberries.ru/catalog/0/search.aspx?search=боди%20шт&xsearch=true&xsearch=true&sort=popular,1110.4333333333334,399.0,2106.0,80.0,0.0,677.0,30.0,30.0,30.0,0.0,80.0,49.5,88834.67,294998.0,73749.5,61.0,wb,223.0
495886,игрушка утёнок в очках,https://www.wildberries.ru/catalog/0/search.aspx?search=игрушка%20утёнок%20в%20очках&xsearch=true&xsearch=true&sort=popular,1360.8666666666666,999.0,1972.0,836.0,67.0,2064.0,30.0,30.0,30.0,16.0,89.0,52.23333333333333,1137684.53,1827024.0,456756.0,340.0,wb,518.0
495906,горшок для девочки,https://www.wildberries.ru/catalog/0/search.aspx?search=горшок%20для%20девочки&xsearch=true&xsearch=true&sort=popular,1943.8,534.0,3769.0,98.0,18.0,267.0,30.0,30.0,28.0,15.0,80.0,38.53333333333333,190492.4,361433.6,90358.4,38.0,wb,166.0
495964,сухой корм для щенков проплан,https://www.wildberries.ru/catalog/0/search.aspx?search=сухой%20корм%20для%20щенков%20проплан&xsearch=true&xsearch=true&sort=popular,630.0,630.0,630.0,138.0,138.0,138.0,1.0,1.0,1.0,70.0,70.0,70.0,86940.0,86940.0,21735.0,35.0,wb,96.0
