index_label,ключевые слова,url,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,среднемесячный оборот топ-30,среднемесячный оборот топ-5,средненедельный оборот топ-5,ориентировочное количество выкупов в неделю,market,lot_size_65_days
398005,фильтр для воды аквафор а5,https://www.wildberries.ru/catalog/0/search.aspx?search=фильтр%20для%20воды%20аквафор%20а5&xsearch=true&xsearch=true&sort=popular,986.4666666666668,599.0,2209.0,388.0,46.0,1808.0,30.0,30.0,30.0,23.0,80.0,50.2,382749.07,905113.2,226278.3,210.0,wb,453.0
398011,игра найди монстриков,https://www.wildberries.ru/catalog/0/search.aspx?search=игра%20найди%20монстриков&xsearch=true&xsearch=true&sort=popular,780.0,382.0,3194.0,145.0,0.0,2441.0,14.0,14.0,14.0,0.0,60.0,25.176470588235293,113100.0,1119.2,279.8,1.0,wb,577.0
398019,набор юного художника 208 предметов,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20юного%20художника%20208%20предметов&xsearch=true&xsearch=true&sort=popular,1088.9,774.0,1550.0,152.0,0.0,1313.0,30.0,29.0,29.0,10.0,77.0,54.43333333333333,165512.8,779901.6,194975.4,161.0,wb,354.0
398032,олимпийка женская спортивная,https://www.wildberries.ru/catalog/0/search.aspx?search=олимпийка%20женская%20спортивная&xsearch=true&xsearch=true&sort=popular,1911.3333333333333,902.0,3899.0,90.0,13.0,521.0,30.0,30.0,30.0,30.0,81.0,48.7,172020.0,441602.2,110400.55,56.0,wb,218.0
398035,алмазная живопись квадратные стразы,https://www.wildberries.ru/catalog/0/search.aspx?search=алмазная%20живопись%20квадратные%20стразы&xsearch=true&xsearch=true&sort=popular,1242.4,448.0,1792.0,234.0,97.0,669.0,30.0,30.0,30.0,35.0,36.0,35.766666666666666,290721.6,485027.2,121256.8,104.0,wb,226.0
398047,светодиодная лента для автомобиля,https://www.wildberries.ru/catalog/0/search.aspx?search=светодиодная%20лента%20для%20автомобиля&xsearch=true&xsearch=true&sort=popular,1186.5,660.0,2026.0,85.0,7.0,1215.0,28.0,24.0,24.0,29.0,85.0,65.4,100852.5,391352.0,97838.0,89.0,wb,337.0
398079,"одеяло с овечьей шерстью 1,5","https://www.wildberries.ru/catalog/0/search.aspx?search=одеяло%20с%20овечьей%20шерстью%201,5&xsearch=true&xsearch=true&sort=popular",1415.0,789.0,4198.0,84.0,2.0,793.0,30.0,30.0,30.0,30.0,87.0,54.9,118860.0,366676.8,91669.2,74.0,wb,257.0
398102,неглиже (товары для взрослых),https://www.wildberries.ru/catalog/0/search.aspx?search=неглиже%20(товары%20для%20взрослых)&xsearch=true&xsearch=true&sort=popular,1669.4333333333334,614.0,4500.0,57.0,7.0,157.0,30.0,30.0,28.0,0.0,85.0,54.266666666666666,95157.7,219312.6,54828.15,24.0,wb,135.0
398123,для подводного плавания,https://www.wildberries.ru/catalog/0/search.aspx?search=для%20подводного%20плавания&xsearch=true&xsearch=true&sort=popular,1282.1666666666667,411.0,2033.0,109.0,0.0,670.0,30.0,30.0,26.0,0.0,87.0,56.266666666666666,139756.17,150550.6,37637.65,26.0,wb,228.0
398127,игрушки для девочек куклы барби,https://www.wildberries.ru/catalog/0/search.aspx?search=игрушки%20для%20девочек%20куклы%20барби&xsearch=true&xsearch=true&sort=popular,1433.1,829.0,2129.0,124.0,0.0,491.0,29.0,29.0,29.0,0.0,70.0,35.13333333333333,177704.4,0.0,0.0,0.0,wb,196.0
398145,антицеллюлитный набор letique,https://www.wildberries.ru/catalog/0/search.aspx?search=антицеллюлитный%20набор%20letique&xsearch=true&xsearch=true&sort=popular,2798.391304347826,1792.0,4352.0,29.0,0.0,187.0,23.0,23.0,23.0,0.0,23.0,17.26086956521739,81153.35,17682.0,4420.5,2.0,wb,178.0
398163,детские кожаные лосины,https://www.wildberries.ru/catalog/0/search.aspx?search=детские%20кожаные%20лосины&xsearch=true&xsearch=true&sort=popular,1076.9,585.0,1824.0,280.0,7.0,3216.0,30.0,30.0,30.0,0.0,77.0,48.63333333333333,301532.0,842259.6,210564.9,205.0,wb,747.0
398167,подушка эвкалипт,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20эвкалипт&xsearch=true&xsearch=true&sort=popular,1213.9,459.0,2940.0,92.0,1.0,1249.0,23.0,23.0,23.0,30.0,93.0,63.46666666666667,111678.8,621691.2,155422.8,88.0,wb,345.0
398256,lamington,https://www.wildberries.ru/catalog/0/search.aspx?search=lamington&xsearch=true&xsearch=true&sort=popular,1321.25,556.0,2913.0,64.0,0.0,605.0,20.0,20.0,20.0,0.0,50.0,22.5,84560.0,275223.2,68805.8,59.0,wb,215.0
398321,плед вязаный евро,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20вязаный%20евро&xsearch=true&xsearch=true&sort=popular,2672.0333333333333,1102.0,3286.0,22.0,0.0,174.0,14.0,14.0,14.0,30.0,74.0,59.3,58784.73,46213.2,11553.3,6.0,wb,172.0
398322,фен промышленый,https://www.wildberries.ru/catalog/0/search.aspx?search=фен%20промышленый&xsearch=true&xsearch=true&sort=popular,2032.5652173913045,364.0,3890.0,31.0,0.0,568.0,3.0,3.0,3.0,0.0,62.0,36.17391304347826,63009.52,309508.8,77377.2,34.0,wb,232.0
398398,бюсгалтер большого размера,https://www.wildberries.ru/catalog/0/search.aspx?search=бюсгалтер%20большого%20размера&xsearch=true&xsearch=true&sort=popular,1147.7333333333331,537.0,2301.0,582.0,85.0,2453.0,30.0,30.0,30.0,10.0,67.0,46.46666666666667,667980.8,1097600.0,274400.0,224.0,wb,591.0
398424,томик читаем,https://www.wildberries.ru/catalog/0/search.aspx?search=томик%20читаем&xsearch=true&xsearch=true&sort=popular,843.25,425.0,1193.0,271.0,0.0,1084.0,4.0,4.0,4.0,0.0,62.0,28.5,228520.75,228520.75,57130.19,68.0,wb,298.0
398431,набор профессиональных двусторонних маркеров для скетчинга,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20профессиональных%20двусторонних%20маркеров%20для%20скетчинга&xsearch=true&xsearch=true&sort=popular,1262.4,398.0,3290.0,1747.0,0.0,9954.0,30.0,30.0,30.0,13.0,95.0,71.33333333333333,2205412.8,5084508.4,1271127.1,1405.0,wb,2145.0
398441,подушка внутренняя 45,https://www.wildberries.ru/catalog/0/search.aspx?search=подушка%20внутренняя%2045&xsearch=true&xsearch=true&sort=popular,690.1,350.0,1199.0,113.0,0.0,1635.0,30.0,29.0,29.0,0.0,80.0,38.266666666666666,77981.3,289640.4,72410.1,153.0,wb,407.0
398449,раскройный коврик,https://www.wildberries.ru/catalog/0/search.aspx?search=раскройный%20коврик&xsearch=true&xsearch=true&sort=popular,1004.5333333333332,357.0,2193.0,199.0,7.0,1801.0,29.0,29.0,27.0,15.0,73.0,54.66666666666666,199902.13,716934.4,179233.6,182.0,wb,452.0
398455,алмазная вышивка двое,https://www.wildberries.ru/catalog/0/search.aspx?search=алмазная%20вышивка%20двое&xsearch=true&xsearch=true&sort=popular,1133.2,525.0,1539.0,78.0,1.0,300.0,3.0,3.0,3.0,3.0,65.0,25.8,88389.6,88389.6,22097.4,20.0,wb,146.0
398458,боксеры на мальчика,https://www.wildberries.ru/catalog/0/search.aspx?search=боксеры%20на%20мальчика&xsearch=true&xsearch=true&sort=popular,714.7,420.0,1478.0,944.0,176.0,2732.0,30.0,30.0,30.0,13.0,80.0,57.56666666666667,674676.8,784927.2,196231.8,377.0,wb,635.0
398463,мини увлажнитель,https://www.wildberries.ru/catalog/0/search.aspx?search=мини%20увлажнитель&xsearch=true&xsearch=true&sort=popular,1121.1,431.0,3999.0,122.0,1.0,1675.0,30.0,30.0,28.0,19.0,80.0,56.43333333333333,136774.2,494986.8,123746.7,122.0,wb,430.0
398473,женский палантин,https://www.wildberries.ru/catalog/0/search.aspx?search=женский%20палантин&xsearch=true&xsearch=true&sort=popular,927.1333333333332,562.0,1800.0,225.0,51.0,1001.0,30.0,30.0,30.0,15.0,74.0,49.16666666666666,208605.0,326652.0,81663.0,123.0,wb,284.0
398474,жестокий принц холли блэк,https://www.wildberries.ru/catalog/0/search.aspx?search=жестокий%20принц%20холли%20блэк&xsearch=true&xsearch=true&sort=popular,538.0,538.0,538.0,480.0,480.0,480.0,1.0,1.0,1.0,24.0,24.0,24.0,258240.0,258240.0,64560.0,120.0,wb,163.0
398478,мепиформ,https://www.wildberries.ru/catalog/0/search.aspx?search=мепиформ&xsearch=true&xsearch=true&sort=popular,936.3333333333334,561.0,1600.0,61.0,17.0,132.0,3.0,3.0,3.0,18.0,28.0,24.33333333333333,57116.33,57116.33,14279.08,16.0,wb,105.0
398487,бокал папа,https://www.wildberries.ru/catalog/0/search.aspx?search=бокал%20папа&xsearch=true&xsearch=true&sort=popular,2339.833333333333,594.0,4260.0,221.0,58.0,779.0,30.0,30.0,30.0,10.0,69.0,55.13333333333333,517103.17,1037904.4,259476.1,100.0,wb,285.0
398497,перчатки детские для мальчика непромокаемые,https://www.wildberries.ru/catalog/0/search.aspx?search=перчатки%20детские%20для%20мальчика%20непромокаемые&xsearch=true&xsearch=true&sort=popular,1100.4333333333334,602.0,2400.0,206.0,61.0,627.0,30.0,30.0,30.0,0.0,72.0,51.63333333333333,226689.27,360476.2,90119.05,65.0,wb,213.0
398501,игрушка кошка в сумочке,https://www.wildberries.ru/catalog/0/search.aspx?search=игрушка%20кошка%20в%20сумочке&xsearch=true&xsearch=true&sort=popular,1271.0,380.0,2966.0,52.0,0.0,458.0,24.0,24.0,24.0,10.0,77.0,43.266666666666666,66092.0,242143.2,60535.8,43.0,wb,183.0
398518,набор ткани для шитья,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20ткани%20для%20шитья&xsearch=true&xsearch=true&sort=popular,1367.0333333333333,690.0,4228.0,123.0,22.0,407.0,30.0,30.0,29.0,15.0,80.0,35.36666666666667,168145.1,417523.2,104380.8,66.0,wb,176.0
398538,чайник с блютузом,https://www.wildberries.ru/catalog/0/search.aspx?search=чайник%20с%20блютузом&xsearch=true&xsearch=true&sort=popular,3178.0,3178.0,3178.0,146.0,146.0,146.0,1.0,1.0,1.0,74.0,74.0,74.0,463988.0,463988.0,115997.0,37.0,wb,183.0
398549,белый женский халат домашний,https://www.wildberries.ru/catalog/0/search.aspx?search=белый%20женский%20халат%20домашний&xsearch=true&xsearch=true&sort=popular,1226.5666666666666,788.0,2628.0,464.0,88.0,1338.0,30.0,30.0,30.0,3.0,74.0,48.56666666666667,569126.93,971929.2,242982.3,240.0,wb,364.0
398552,алмазная мозаика утро в деревне,https://www.wildberries.ru/catalog/0/search.aspx?search=алмазная%20мозаика%20утро%20в%20деревне&xsearch=true&xsearch=true&sort=popular,1362.6,525.0,2189.0,96.0,0.0,423.0,2.0,2.0,2.0,0.0,65.0,43.4,130809.6,130809.6,32702.4,24.0,wb,179.0
398567,тонометр на палец,https://www.wildberries.ru/catalog/0/search.aspx?search=тонометр%20на%20палец&xsearch=true&xsearch=true&sort=popular,1079.8,499.0,2409.0,93.0,0.0,804.0,23.0,23.0,23.0,0.0,88.0,49.6,100421.4,155176.8,38794.2,62.0,wb,248.0
398570,крылья карнавальные для взрослых,https://www.wildberries.ru/catalog/0/search.aspx?search=крылья%20карнавальные%20для%20взрослых&xsearch=true&xsearch=true&sort=popular,2254.0,2254.0,2254.0,45.0,45.0,45.0,1.0,1.0,1.0,67.0,67.0,67.0,101430.0,101430.0,25357.5,12.0,wb,131.0
398584,черепашка ниндзя игрушка,https://www.wildberries.ru/catalog/0/search.aspx?search=черепашка%20ниндзя%20игрушка&xsearch=true&xsearch=true&sort=popular,1236.9333333333334,493.0,3299.0,61.0,5.0,328.0,30.0,28.0,28.0,0.0,63.0,29.8,75452.93,181902.4,45475.6,46.0,wb,155.0
398611,аудиотрубка,https://www.wildberries.ru/catalog/0/search.aspx?search=аудиотрубка&xsearch=true&xsearch=true&sort=popular,1522.7,588.0,3678.0,56.0,0.0,816.0,30.0,30.0,30.0,0.0,60.0,24.4,85271.2,116494.2,29123.55,39.0,wb,266.0
398625,подушки 70 на 70,https://www.wildberries.ru/catalog/0/search.aspx?search=подушки%2070%20на%2070&xsearch=true&xsearch=true&sort=popular,911.4333333333332,511.0,2940.0,1666.0,211.0,6723.0,30.0,30.0,30.0,29.0,87.0,65.36666666666666,1518447.93,3057478.2,764369.55,1206.0,wb,1466.0
398634,балон с гелием,https://www.wildberries.ru/catalog/0/search.aspx?search=балон%20с%20гелием&xsearch=true&xsearch=true&sort=popular,2445.5666666666666,880.0,3518.0,76.0,0.0,1121.0,16.0,9.0,6.0,0.0,65.0,33.06666666666667,185863.07,874488.0,218622.0,104.0,wb,360.0
398643,клей для алмазной мозаики,https://www.wildberries.ru/catalog/0/search.aspx?search=клей%20для%20алмазной%20мозаики&xsearch=true&xsearch=true&sort=popular,912.9666666666668,518.0,1539.0,369.0,89.0,1964.0,30.0,30.0,30.0,3.0,70.0,51.93333333333333,336884.7,674170.4,168542.6,255.0,wb,483.0
398679,рама для картины по номерам 40х50,https://www.wildberries.ru/catalog/0/search.aspx?search=рама%20для%20картины%20по%20номерам%2040х50&xsearch=true&xsearch=true&sort=popular,601.1333333333333,360.0,1350.0,97.0,12.0,400.0,30.0,28.0,28.0,69.0,92.0,82.56666666666666,58309.93,203034.0,50758.5,69.0,wb,149.0
398685,молокоотсос ручной,https://www.wildberries.ru/catalog/0/search.aspx?search=молокоотсос%20ручной&xsearch=true&xsearch=true&sort=popular,1473.9,391.0,3748.0,208.0,11.0,2069.0,30.0,29.0,29.0,0.0,90.0,56.1,306571.2,951428.8,237857.2,162.0,wb,523.0
398713,тапки домашние детские для мальчика,https://www.wildberries.ru/catalog/0/search.aspx?search=тапки%20домашние%20детские%20для%20мальчика&xsearch=true&xsearch=true&sort=popular,909.9333333333332,472.0,1499.0,313.0,92.0,1032.0,30.0,30.0,30.0,28.0,71.0,50.833333333333336,284809.13,605852.0,151463.0,153.0,wb,290.0
398719,столик для ванной,https://www.wildberries.ru/catalog/0/search.aspx?search=столик%20для%20ванной&xsearch=true&xsearch=true&sort=popular,1905.1333333333332,845.0,3790.0,108.0,7.0,306.0,29.0,28.0,27.0,5.0,76.0,57.3,205754.4,554676.0,138669.0,51.0,wb,173.0
398734,халат медсестры,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20медсестры&xsearch=true&xsearch=true&sort=popular,1552.4333333333334,636.0,3601.0,63.0,9.0,179.0,30.0,27.0,27.0,23.0,83.0,56.03333333333333,97803.3,125707.8,31426.95,15.0,wb,135.0
398739,декорации настенные,https://www.wildberries.ru/catalog/0/search.aspx?search=декорации%20настенные&xsearch=true&xsearch=true&sort=popular,1843.0666666666664,380.0,3550.0,163.0,28.0,996.0,30.0,30.0,30.0,3.0,77.0,44.333333333333336,300419.87,785980.8,196495.2,108.0,wb,314.0
398765,сорочка мэри,https://www.wildberries.ru/catalog/0/search.aspx?search=сорочка%20мэри&xsearch=true&xsearch=true&sort=popular,545.0,545.0,545.0,337.0,164.0,1197.0,30.0,30.0,30.0,30.0,30.0,30.0,183665.0,364605.0,91151.25,168.0,wb,312.0
398780,infaillible пудра,https://www.wildberries.ru/catalog/0/search.aspx?search=infaillible%20пудра&xsearch=true&xsearch=true&sort=popular,562.4347826086956,450.0,757.0,241.0,28.0,547.0,23.0,23.0,23.0,20.0,40.0,31.565217391304348,135546.78,218376.0,54594.0,85.0,wb,178.0
398789,детское покрывало для мальчиков,https://www.wildberries.ru/catalog/0/search.aspx?search=детское%20покрывало%20для%20мальчиков&xsearch=true&xsearch=true&sort=popular,1712.8,1219.0,3109.0,183.0,64.0,726.0,30.0,30.0,30.0,30.0,75.0,60.833333333333336,313442.4,693669.6,173417.4,117.0,wb,254.0
398802,халаты домашние шелковые,https://www.wildberries.ru/catalog/0/search.aspx?search=халаты%20домашние%20шелковые&xsearch=true&xsearch=true&sort=popular,1898.9666666666667,900.0,3483.0,164.0,17.0,914.0,30.0,30.0,30.0,14.0,78.0,54.73333333333333,311430.53,865410.0,216352.5,132.0,wb,299.0
398808,зеленые линзы для глаз,https://www.wildberries.ru/catalog/0/search.aspx?search=зеленые%20линзы%20для%20глаз&xsearch=true&xsearch=true&sort=popular,1037.5666666666666,472.0,1375.0,61.0,7.0,275.0,30.0,30.0,30.0,15.0,87.0,43.66666666666666,63291.57,93172.8,23293.2,30.0,wb,138.0
398821,на шлем,https://www.wildberries.ru/catalog/0/search.aspx?search=на%20шлем&xsearch=true&xsearch=true&sort=popular,1125.7,696.0,2878.0,304.0,86.0,688.0,30.0,30.0,30.0,15.0,67.0,52.03333333333333,342212.8,434532.0,108633.0,123.0,wb,226.0
398826,фото рамки на,https://www.wildberries.ru/catalog/0/search.aspx?search=фото%20рамки%20на&xsearch=true&xsearch=true&sort=popular,1850.7666666666669,690.0,2758.0,450.0,45.0,3215.0,30.0,30.0,30.0,0.0,83.0,59.13333333333333,832845.0,2136857.8,534214.45,300.0,wb,772.0
398858,полицейская форма,https://www.wildberries.ru/catalog/0/search.aspx?search=полицейская%20форма&xsearch=true&xsearch=true&sort=popular,1602.2333333333331,455.0,2908.0,82.0,0.0,914.0,29.0,27.0,27.0,0.0,74.0,44.6,131383.13,442200.0,110550.0,63.0,wb,289.0
398881,кружевной халат,https://www.wildberries.ru/catalog/0/search.aspx?search=кружевной%20халат&xsearch=true&xsearch=true&sort=popular,1777.3,771.0,3060.0,296.0,13.0,1199.0,30.0,30.0,30.0,14.0,84.0,58.0,526080.8,1044616.0,261154.0,170.0,wb,353.0
398905,большая книга счастливой семьи дмитриева,https://www.wildberries.ru/catalog/0/search.aspx?search=большая%20книга%20счастливой%20семьи%20дмитриева&xsearch=true&xsearch=true&sort=popular,782.5,756.0,809.0,186.0,7.0,364.0,2.0,2.0,2.0,0.0,35.0,17.5,145545.0,145545.0,36386.25,47.0,wb,148.0
398925,наматрасник непромокаемый на резинке 160х200,https://www.wildberries.ru/catalog/0/search.aspx?search=наматрасник%20непромокаемый%20на%20резинке%20160х200&xsearch=true&xsearch=true&sort=popular,1104.0333333333333,842.0,1863.0,728.0,65.0,3731.0,30.0,30.0,30.0,34.0,92.0,65.6,803736.27,2374351.8,593587.95,560.0,wb,854.0
398950,картридж для фильтра барьер,https://www.wildberries.ru/catalog/0/search.aspx?search=картридж%20для%20фильтра%20барьер&xsearch=true&xsearch=true&sort=popular,1142.5,360.0,2997.0,671.0,31.0,5219.0,30.0,30.0,30.0,0.0,63.0,33.1,766617.5,2009832.0,502458.0,497.0,wb,1163.0
398980,ювелирные украшения клевер,https://www.wildberries.ru/catalog/0/search.aspx?search=ювелирные%20украшения%20клевер&xsearch=true&xsearch=true&sort=popular,1470.2666666666669,594.0,3840.0,215.0,13.0,2019.0,30.0,30.0,30.0,33.0,77.0,57.333333333333336,316107.33,621456.0,155364.0,152.0,wb,513.0
399020,набор бокалов синие,https://www.wildberries.ru/catalog/0/search.aspx?search=набор%20бокалов%20синие&xsearch=true&xsearch=true&sort=popular,1675.4666666666667,919.0,4241.0,128.0,5.0,734.0,30.0,25.0,24.0,9.0,79.0,45.266666666666666,214459.73,842616.6,210654.15,115.0,wb,254.0
399030,кардеган большого размера,https://www.wildberries.ru/catalog/0/search.aspx?search=кардеган%20большого%20размера&xsearch=true&xsearch=true&sort=popular,2437.9666666666667,847.0,3960.0,207.0,0.0,1803.0,28.0,28.0,28.0,0.0,88.0,50.53333333333333,504659.1,1348471.8,337117.95,129.0,wb,500.0
399035,помада для губ лореаль,https://www.wildberries.ru/catalog/0/search.aspx?search=помада%20для%20губ%20лореаль&xsearch=true&xsearch=true&sort=popular,470.1333333333333,407.0,554.0,282.0,50.0,1327.0,30.0,30.0,30.0,20.0,41.0,32.6,132577.6,368932.8,92233.2,202.0,wb,336.0
399117,халат женский бордовый,https://www.wildberries.ru/catalog/0/search.aspx?search=халат%20женский%20бордовый&xsearch=true&xsearch=true&sort=popular,1505.2666666666669,585.0,4485.0,129.0,46.0,434.0,30.0,30.0,30.0,35.0,80.0,58.73333333333333,194179.4,444628.8,111157.2,63.0,wb,186.0
399136,автомагнитола pioner,https://www.wildberries.ru/catalog/0/search.aspx?search=автомагнитола%20pioner&xsearch=true&xsearch=true&sort=popular,3131.5,2962.0,3301.0,35.0,29.0,40.0,2.0,2.0,2.0,53.0,58.0,55.5,109602.5,109602.5,27400.62,9.0,wb,159.0
399143,алмазная вышивка кошка,https://www.wildberries.ru/catalog/0/search.aspx?search=алмазная%20вышивка%20кошка&xsearch=true&xsearch=true&sort=popular,891.4666666666667,435.0,2189.0,174.0,12.0,638.0,30.0,30.0,30.0,0.0,70.0,41.3,155115.2,388500.0,97125.0,93.0,wb,208.0
399148,стиральный порошок beads,https://www.wildberries.ru/catalog/0/search.aspx?search=стиральный%20порошок%20beads&xsearch=true&xsearch=true&sort=popular,1438.428571428571,539.0,2775.0,115.0,0.0,668.0,7.0,6.0,5.0,0.0,52.0,29.142857142857142,165419.29,231366.6,57841.65,39.0,wb,232.0
399151,люмене для лица,https://www.wildberries.ru/catalog/0/search.aspx?search=люмене%20для%20лица&xsearch=true&xsearch=true&sort=popular,1249.3666666666666,480.0,2412.0,86.0,14.0,445.0,30.0,30.0,29.0,0.0,28.0,15.9,107445.53,329695.6,82423.9,62.0,wb,180.0
399201,плед детский хлопковый,https://www.wildberries.ru/catalog/0/search.aspx?search=плед%20детский%20хлопковый&xsearch=true&xsearch=true&sort=popular,2548.833333333333,1850.0,4500.0,72.0,22.0,176.0,30.0,30.0,28.0,35.0,76.0,63.3,183516.0,391426.0,97856.5,37.0,wb,168.0
399223,защитный коврик для ламината,https://www.wildberries.ru/catalog/0/search.aspx?search=защитный%20коврик%20для%20ламината&xsearch=true&xsearch=true&sort=popular,1266.4,665.0,2730.0,65.0,0.0,730.0,13.0,11.0,11.0,0.0,75.0,56.53333333333333,82316.0,219475.2,54868.8,54.0,wb,239.0
399251,сумка для автомобиля,https://www.wildberries.ru/catalog/0/search.aspx?search=сумка%20для%20автомобиля&xsearch=true&xsearch=true&sort=popular,1996.1,757.0,4060.0,57.0,1.0,438.0,29.0,29.0,26.0,30.0,72.0,53.63333333333333,113777.7,343608.0,85902.0,52.0,wb,204.0
399288,шарф женский леопардовый,https://www.wildberries.ru/catalog/0/search.aspx?search=шарф%20женский%20леопардовый&xsearch=true&xsearch=true&sort=popular,816.5333333333333,450.0,1530.0,73.0,0.0,924.0,29.0,23.0,23.0,15.0,95.0,65.93333333333334,59606.93,271724.6,67931.15,86.0,wb,264.0
399321,звёздное небо светильник,https://www.wildberries.ru/catalog/0/search.aspx?search=звёздное%20небо%20светильник&xsearch=true&xsearch=true&sort=popular,1125.6,391.0,3417.0,78.0,0.0,574.0,29.0,27.0,27.0,0.0,90.0,49.46666666666667,87796.8,198696.0,49674.0,64.0,wb,202.0
399328,сковородки кукмара,https://www.wildberries.ru/catalog/0/search.aspx?search=сковородки%20кукмара&xsearch=true&xsearch=true&sort=popular,1553.4666666666667,1076.0,2523.0,216.0,82.0,578.0,30.0,30.0,30.0,38.0,67.0,48.9,335548.8,596485.6,149121.4,103.0,wb,218.0
399341,машинка для стрижки в носу,https://www.wildberries.ru/catalog/0/search.aspx?search=машинка%20для%20стрижки%20в%20носу&xsearch=true&xsearch=true&sort=popular,1341.4666666666667,398.0,2677.0,60.0,2.0,610.0,24.0,13.0,11.0,8.0,83.0,57.86666666666667,80488.0,407008.4,101752.1,75.0,wb,217.0
